6165	17	Крепкий восстановитель маны III	405	3500
6166	25	Восстановитель маны IV	442	1500
6167	25	Крепкий восстановитель маны IV	577	5600
6168	33	Восстановитель маны V	585	2500
6169	33	Крепкий восстановитель маны V	780	8700
6170	41	Восстановитель маны VI	910	3900
6171	41	Крепкий восстановитель маны VI	1185	11000
6172	51	Восстановитель маны VII	1326	5700
6173	51	Крепкий восстановитель маны VII	1762	16000
6174	57	Восстановитель маны VIII	2210	8500
6175	57	Крепкий восстановитель маны VIII	3010	29000
6176	1	Укрепляющий эликсир I	91	350
6177	1	Сильный укрепляющий эликсир I	140	1100
6178	9	Укрепляющий эликсир II	195	550
6179	9	Сильный укрепляющий эликсир II	265	2300
6180	17	Укрепляющий эликсир III	312	950
6181	17	Сильный укрепляющий эликсир III	405	3500
6182	25	Укрепляющий эликсир IV	442	1500
6183	25	Сильный укрепляющий эликсир IV	577	5600
6184	33	Укрепляющий эликсир V	585	2500
6185	33	Сильный укрепляющий эликсир V	780	8700
6186	41	Укрепляющий эликсир VI	910	3900
6187	41	Сильный укрепляющий эликсир VI	1185	11000
6188	51	Укрепляющий эликсир VII	1326	5700
6189	51	Сильный укрепляющий эликсир VII	1762	16000
6190	57	Укрепляющий эликсир VIII	2210	8500
6191	57	Сильный укрепляющий эликсир VIII	3010	29000
6192	1	Свиток стремительного прорезания I	468	500
6193	21	Свиток стремительного прорезания II	937	1100
6194	31	Свиток стремительного прорезания III	1875	3600
6195	41	Свиток стремительного прорезания IV	3750	8500
6196	51	Свиток стремительного прорезания V	7500	11000
6197	1	Свиток стремительного варварства I	468	500
6198	21	Свиток стремительного варварства II	937	1100
6199	31	Свиток стремительного варварства III	1875	3600
6200	41	Свиток стремительного варварства IV	3750	8500
6201	51	Свиток стремительного варварства V	7500	11000
6202	1	Свиток стремительности: воздействие I	468	500
6203	21	Свиток стремительности: воздействие II	937	1100
6204	31	Свиток стремительности: воздействие III	1875	3600
6205	41	Свиток стремительности: воздействие IV	3750	8500
6206	51	Свиток стремительности: воздействие V	7500	11000
6207	1	Свиток стремительной скорости I	468	500
6208	21	Свиток стремительной скорости II	937	1100
6209	31	Свиток стремительной скорости III	1875	3600
6210	41	Свиток стремительной скорости IV	3750	8500
6211	51	Свиток стремительной скорости V	7500	11000
6212	1	Свиток легконогости I	38	500
6213	1	Свиток легконогости II	82	1100
6214	1	Свиток легконогости III	146	3600
6215	1	Свиток легконогости IV	271	8500
6216	1	Свиток легконогости V	619	11000
6217	1	Свиток оберега I	220	500
6218	21	Свиток оберега II	441	1100
6219	31	Свиток оберега III	717	3600
6220	41	Свиток оберега IV	1159	8500
6221	51	Свиток оберега V	2135	11000
6222	1	Лечебный свиток I	44	440
6223	21	Лечебный свиток II	119	1190
6224	31	Лечебный свиток III	254	2540
6225	41	Лечебный свиток IV	547	5470
6226	51	Лечебный свиток V	1428	14280
6227	1	Свиток упорства I	44	440
6228	21	Свиток упорства II	119	1190
6229	31	Свиток упорства III	254	2540
6230	41	Свиток упорства IV	547	5470
6231	51	Свиток упорства V	1428	14280
6232	1	Свиток кадуцея I	44	440
6233	21	Свиток кадуцея II	119	1190
6234	31	Свиток кадуцея III	254	2540
6235	41	Свиток кадуцея IV	547	5470
6236	51	Свиток кадуцея V	1428	14280
6237	1	Лечебный шквал I	110	550
6238	21	Лечебный шквал II	239	1488
6239	31	Лечебный шквал III	423	3175
6240	41	Лечебный шквал IV	782	6838
6241	51	Лечебный шквал V	1785	17850
6242	1	Шквал упорства I	110	550
6243	21	Шквал упорства II	239	1488
6244	31	Шквал упорства III	423	3175
6245	41	Шквал упорства IV	782	6838
6246	51	Шквал упорства V	1785	17850
6247	1	Шквал кадуцея I	110	550
6248	21	Шквал кадуцея II	239	1488
6249	31	Шквал кадуцея III	423	3175
6250	41	Шквал кадуцея IV	782	6838
6251	51	Шквал кадуцея V	1785	17850
6252	1	Свиток рывка I	1160	3600
6253	31	Свиток рывка II	1740	8500
6254	51	Свиток рывка III	2320	11000
6255	1	Сердечное зелье I	147	16000
6256	31	Сердечное зелье II	478	41000
6257	51	Сердечное зелье III	1423	79000
6260	1	Склянка панацеи I	1080	101000
6261	31	Склянка панацеи II	3510	202000
6262	51	Склянка панацеи III	6960	338000
6263	1	Зелье упадка I	122	6000
6264	21	Зелье упадка II	265	8000
6265	31	Зелье упадка III	470	18000
6266	41	Зелье упадка IV	869	41000
6267	51	Зелье упадка V	1984	79000
6293	1	Валсекирский свиток ремесел	619	6190
6295	1	Валсекирский свиток собирателя	619	6190
6296	60	Особый свиток ремесел	619	6190
6297	60	Свиток умелого собирателя	619	6190
6298	60	Зелье маны IX	765	55000
6299	60	Зелье лечения IX	1275	15000
6300	60	Лечащий эликсир IX	816	15000
6301	60	Эликсир маны IX	489	55000
6302	60	Целебное снадобье IX	2975	305000
6303	60	Снадобье маны IX	2975	105000
6304	60	Укрепляющее средство IX	2210	305000
6305	60	Восстановитель маны IX	2210	105000
6306	60	Свиток стремительного прорезания VI	15000	33000
6307	60	Свиток стремительного варварства VI	15000	33000
6308	60	Свиток стремительной скорости VI	15000	33000
6309	60	Свиток оберега VI	2135	33000
6310	60	Флакон охотника VI	4234	42340
6311	60	Флакон энергии VI	4234	42340
6312	60	Эликсир небес	100000	10000000
6478	65	Зелье маны X	918	85000
6479	65	Зелье лечения X	1530	25000
6480	65	Лечащий эликсир X	979.2	25000
6481	65	Эликсир маны X	587.52	85000
6482	65	Целебное снадобье X	3570	555000
6483	65	Снадобье маны X	3570	215000
6484	65	Укрепляющее средство X	2652	555000
6485	65	Восстановитель маны X	2652	215000
6486	65	Свиток стремительного прорезания VII	30000	101000
6487	65	Свиток стремительного варварства VII	30000	101000
6489	65	Свиток оберега VII	2562.48	101000
6534	1	Зелье яростного зверя I	245	2454
6535	23	Зелье яростного зверя II	531	5318
6536	35	Зелье яростного зверя III	940	9408
6537	47	Зелье яростного зверя IV	1820	18204
6538	59	Зелье яростного зверя V	4234	42340
6539	60	Большое зелье яростного зверя V	4234	42340
6540	60	Рецепт: Большое зелье яростного зверя V	2000	20000
7154	48	Бинты из тойры	175	1750
7155	58	Бинты из лурии	225	2250
26899	1	Рецепт: Лечебный шквал I	78	773
26900	21	Рецепт: Лечебный шквал II	188	1892
26901	31	Рецепт: Лечебный шквал III	314	3150
26902	41	Рецепт: Лечебный шквал IV	933	9337
26903	51	Рецепт: Лечебный шквал V	1400	14016
26904	1	Рецепт: Шквал упорства I	78	773
26905	21	Рецепт: Шквал упорства II	188	1892
26906	31	Рецепт: Шквал упорства III	314	3150
26907	41	Рецепт: Шквал упорства IV	933	9337
26908	51	Рецепт: Шквал упорства V	1400	14016
26909	1	Рецепт: Шквал кадуцея I	78	773
26910	21	Рецепт: Шквал кадуцея II	188	1892
26911	31	Рецепт: Шквал кадуцея III	314	3150
26912	41	Рецепт: Шквал кадуцея IV	933	9337
26913	51	Рецепт: Шквал кадуцея V	1400	14016
28065	60	Чертеж: Эликсир небес	30000	300000
28163	55	Рецепт: Особый свиток ремесел	26250	262500
28164	55	Рецепт: Свиток умелого собирателя	8750	87500
28176	60	Рецепт: Зелье маны IX	5000	50000
28177	60	Рецепт: Зелье лечения IX	5000	50000
28178	60	Рецепт: Лечащий эликсир IX	5000	50000
28179	60	Рецепт: Эликсир маны IX	5000	50000
28180	60	Рецепт: Целебное снадобье IX	20000	200000
28181	60	Рецепт: Снадобье маны IX	20000	200000
28182	60	Рецепт: Укрепляющее средство IX	20000	200000
28183	60	Рецепт: Восстановитель маны IX	20000	200000
28184	60	Рецепт: Свиток стремительного прорезания VI	20000	200000
28185	60	Рецепт: Свиток стремительного варварства VI	20000	200000
28186	60	Рецепт: Свиток стремительной скорости VI	20000	200000
28187	60	Рецепт: Свиток оберега VI	10000	100000
28188	65	Рецепт: Зелье маны X	10000	100000
28189	65	Рецепт: Зелье лечения X	10000	100000
28190	65	Рецепт: Лечащий эликсир X	10000	100000
28191	65	Рецепт: Эликсир маны X	10000	100000
28192	65	Рецепт: Целебное снадобье X	40000	400000
28193	65	Рецепт: Снадобье маны X	40000	400000
28194	65	Рецепт: Укрепляющее средство X	40000	400000
28195	65	Рецепт: Восстановитель маны X	40000	400000
28196	65	Рецепт: Свиток стремительного прорезания VII	40000	400000
28197	65	Рецепт: Свиток стремительного варварства VII	40000	400000
28199	65	Рецепт: Свиток оберега VII	20000	200000
70019	1	Великий чарм могущества	8000	80000
70020	1	Великий чарм проницательности	8000	80000
70021	1	Великий чарм скорости	8000	80000
70022	1	Великий чарм силы	8000	80000
70023	1	Великий чарм выносливости	8000	80000
70024	1	Великий чарм непреклонности	8000	80000
70025	1	Великий чарм жесткости	8000	80000
70026	1	Великий чарм прочности	8000	80000
70027	1	Великий чарм кадуцея	8000	80000
70028	1	Великий чарм упорства	8000	80000
70029	1	Великий чарм зеркала	8000	80000
70030	1	Великий чарм неустанности	8000	80000
70031	1	Великий чарм хитрости	8000	80000
70032	1	Великий чарм решительности	8000	80000
70033	1	Великий чарм насыщения	8000	80000
70034	1	Великий чарм резвости	8000	80000
70053	1	Тройной чарм Балдера	0	1000
71659	60	Расцвечиватель	0	1000
71660	1	Эссенция аргона	0	1000
71661	1	Жетон циазмов	0	1000
81210	1	Тройной чарм Балдера	0	1000
81211	1	Свеча Санты	0	100000
81213	1	[Припасы Федерации] Боевая панацея	0	10000
91213	1	Рецепт: Зелье лечения I	42	424
91214	9	Рецепт: Зелье лечения II	77	773
91215	17	Рецепт: Зелье лечения III	162	1627
91216	25	Рецепт: Зелье лечения IV	189	1892
91217	33	Рецепт: Зелье лечения V	315	3150
91218	41	Рецепт: Зелье лечения VI	934	9337
91219	51	Рецепт: Зелье лечения VII	883	8825
91220	57	Рецепт: Зелье лечения VIII	1402	14016
91221	1	Рецепт: Зелье маны I	42	424
91222	9	Рецепт: Зелье маны II	77	773
91223	17	Рецепт: Зелье маны III	162	1627
91224	25	Рецепт: Зелье маны IV	189	1892
91225	33	Рецепт: Зелье маны V	315	3150
91226	41	Рецепт: Зелье маны VI	934	9337
91227	51	Рецепт: Зелье маны VII	883	8825
91228	57	Рецепт: Зелье маны VIII	1402	14016
91229	1	Рецепт: Лечащий эликсир I	42	424
91230	9	Рецепт: Лечащий эликсир II	77	773
91231	17	Рецепт: Лечащий эликсир III	162	1627
91232	25	Рецепт: Лечащий эликсир IV	189	1892
91233	33	Рецепт: Лечащий эликсир V	315	3150
91234	41	Рецепт: Лечащий эликсир VI	934	9337
91235	51	Рецепт: Лечащий эликсир VII	883	8825
91236	57	Рецепт: Лечащий эликсир VIII	1402	14016
91237	1	Рецепт: Эликсир маны I	42	424
91238	9	Рецепт: Эликсир маны II	77	773
91239	17	Рецепт: Эликсир маны III	162	1627
91240	25	Рецепт: Эликсир маны IV	189	1892
91241	33	Рецепт: Эликсир маны V	315	3150
91242	41	Рецепт: Эликсир маны VI	934	9337
91243	51	Рецепт: Эликсир маны VII	883	8825
91244	57	Рецепт: Эликсир маны VIII	1402	14016
91245	1	Рецепт: Укрепляющее средство I	124	1240
91246	1	Рецепт: Целебное снадобье I	124	1240
91247	9	Рецепт: Укрепляющее средство II	233	2325
91248	9	Рецепт: Целебное снадобье II	233	2325
91249	17	Рецепт: Укрепляющее средство III	465	4650
91250	17	Рецепт: Целебное снадобье III	465	4650
91251	25	Рецепт: Укрепляющее средство IV	625	6250
91252	25	Рецепт: Целебное снадобье IV	625	6250
91253	33	Рецепт: Укрепляющее средство V	950	9500
91254	33	Рецепт: Целебное снадобье V	950	9500
91255	41	Рецепт: Укрепляющее средство VI	2925	29250
91256	41	Рецепт: Целебное снадобье VI	2925	29250
91257	51	Рецепт: Укрепляющее средство VII	3500	35000
91258	51	Рецепт: Целебное снадобье VII	3500	35000
91259	57	Рецепт: Укрепляющее средство VIII	7000	70000
91260	57	Рецепт: Целебное снадобье VIII	7000	70000
91261	1	Рецепт: Восстановитель маны I	124	1240
91262	1	Рецепт: Снадобье маны I	124	1240
91263	9	Рецепт: Восстановитель маны II	233	2325
91264	9	Рецепт: Снадобье маны II	233	2325
91265	17	Рецепт: Восстановитель маны III	465	4650
91266	17	Рецепт: Снадобье маны III	465	4650
91267	25	Рецепт: Восстановитель маны IV	625	6250
91268	25	Рецепт: Снадобье маны IV	625	6250
91269	33	Рецепт: Восстановитель маны V	950	9500
91270	33	Рецепт: Снадобье маны V	950	9500
91271	41	Рецепт: Восстановитель маны VI	2925	29250
91272	41	Рецепт: Снадобье маны VI	2925	29250
91273	51	Рецепт: Восстановитель маны VII	3500	35000
91274	51	Рецепт: Снадобье маны VII	3500	35000
91275	57	Рецепт: Восстановитель маны VIII	7000	70000
91276	57	Рецепт: Снадобье маны VIII	7000	70000
91277	1	Рецепт: Свиток стремительного прорезания I	77	773
91278	21	Рецепт: Свиток стремительного прорезания II	189	1892
91279	31	Рецепт: Свиток стремительного прорезания III	315	3150
91280	41	Рецепт: Свиток стремительного прорезания IV	934	9337
91281	51	Рецепт: Свиток стремительного прорезания V	1402	14016
91282	1	Рецепт: Свиток стремительного варварства  I	77	773
91283	21	Рецепт: Свиток стремительного варварства  II	189	1892
91284	31	Рецепт: Свиток стремительного варварства III	315	3150
91285	41	Рецепт: Свиток стремительного варварства IV	934	9337
91286	51	Рецепт: Свиток стремительного варварства V	1402	14016
91287	1	Рецепт: Свиток стремительности: воздействие I	77	773
91288	21	Рецепт: Свиток стремительности: воздействие II	189	1892
91289	31	Рецепт: Свиток стремительности: воздействие III	315	3150
91290	41	Рецепт: Свиток стремительности: воздействие IV	934	9337
91291	51	Рецепт: Свиток стремительности: воздействие V	1402	14016
91292	1	Рецепт: Свиток стремительной скорости I	77	773
91293	21	Рецепт: Свиток стремительной скорости II	189	1892
91294	31	Рецепт: Свиток стремительной скорости III	315	3150
91295	41	Рецепт: Свиток стремительной скорости IV	934	9337
91296	51	Рецепт: Свиток стремительной скорости V	1402	14016
91297	1	Рецепт: Свиток оберега I	77	773
91298	21	Рецепт: Свиток оберега II	189	1892
91299	31	Рецепт: Свиток оберега III	315	3150
91300	41	Рецепт: Свиток оберега IV	934	9337
91301	51	Рецепт: Свиток оберега V	1402	14016
91302	1	Рецепт: Лечебный свиток I	77	773
91303	21	Рецепт: Лечебный свиток II	189	1892
91304	31	Рецепт: Лечебный свиток III	315	3150
91305	41	Рецепт: Лечебный свиток IV	934	9337
91306	51	Рецепт: Лечебный свиток V	1402	14016
91307	1	Рецепт: Свиток упорства I	77	773
91308	21	Рецепт: Свиток упорства II	189	1892
91309	31	Рецепт: Свиток упорства III	315	3150
91310	41	Рецепт: Свиток упорства IV	934	9337
91311	51	Рецепт: Свиток упорства V	1402	14016
91312	1	Рецепт: Свиток кадуцея I	77	773
91313	21	Рецепт: Свиток кадуцея II	189	1892
91314	31	Рецепт: Свиток кадуцея III	315	3150
91315	41	Рецепт: Свиток кадуцея IV	934	9337
91316	51	Рецепт: Свиток кадуцея V	1402	14016
91317	1	Рецепт: Свиток рывка I	77	773
91318	31	Рецепт: Свиток рывка II	315	3150
91319	51	Рецепт: Свиток рывка III	1402	14016
91320	1	Рецепт: Сердечное зелье I	77	773
91321	31	Рецепт: Сердечное зелье II	315	3150
91322	51	Рецепт: Сердечное зелье III	1402	14016
91323	1	Рецепт: Склянка панацеи I	77	773
91324	31	Рецепт: Склянка панацеи II	315	3150
91325	51	Рецепт: Склянка панацеи III	1402	14016
91326	1	Рецепт: Зелье упадка I	77	773
91327	21	Рецепт: Зелье упадка II	189	1892
91328	31	Рецепт: Зелье упадка III	315	3150
91329	41	Рецепт: Зелье упадка IV	934	9337
91330	51	Рецепт: Зелье упадка V	1402	14016
94110	1	Сырье 10 ступени	0	18
97394	65	Эссенция рассвета	0	1000
97395	65	Улучшенная эссенция рассвета	0	1000
97396	65	Превосходная эссенция рассвета	0	1000
97810	65	Чертеж: Парные клинки Берна	210432.5	140288.25
97811	65	Чертеж: Копье Берна	210432.5	140288.25
97812	65	Чертеж: Двуручный меч Берна	210432.5	140288.25
97813	65	Чертеж: Топор Берна	210432.5	140288.25
97814	65	Чертеж: Диск Берна	210432.5	140288.25
97815	65	Чертеж: Лук Берна	210432.5	140288.25
97816	65	Чертеж: Посох Берна	210432.5	140288.25
97817	65	Чертеж: Жезл Берна	210432.5	140288.25
97818	65	Чертеж: Косы Берна	210432.5	140288.25
97819	65	Чертеж: Мегапушка Берна	210432.5	140288.25
97820	65	Чертеж: Силовые кулаки Берна	210432.5	140288.25
97821	65	Чертеж: Сюрикен Берна	210432.5	140288.25
97822	65	Чертеж: Прочный тяжелый доспех Берна	84173	56115.5
97823	65	Чертеж: Тяжелый доспех безумного Берна	84173	56115.5
97824	65	Чертеж: Великолепный тяжелый доспех безумного Берна	84173	56115.5
97825	65	Чертеж: Тяжелый доспех яростного Берна	84173	56115.5
97826	65	Чертеж: Кираса Берна	84173	56115.5
97827	65	Чертеж: Элегантная кираса Берна	84173	56115.5
97828	65	Чертеж: Нагрудник Берна	84173	56115.5
97829	65	Чертеж: Ледяная куртка Берна	84173	56115.5
97830	65	Чертеж: Плотная мантия Берна	84173	56115.5
97831	65	Чертеж: Легкая мантия Берна	84173	56115.5
97832	65	Чертеж: Боевая мантия Берна	84173	56115.5
97833	65	Чертеж: Корсет Берна	84173	56115.5
97834	65	Чертеж: Рукавицы Берна	63129.75	42086.75
97835	65	Чертеж: Перчатки Берна	63129.75	42086.75
97836	65	Чертеж: Наручи Берна	63129.75	42086.75
97837	65	Чертеж: Поножи Берна	63129.75	42086.75
97838	65	Чертеж: Сапоги Берна	63129.75	42086.75
97839	65	Чертеж: Башмаки Берна	63129.75	42086.75
201000	1	Трехцветный талисман	0	10000
201001	1	Трехцветный талисман	0	10000
201002	1	Трехцветный талисман	0	10000
201003	1	Трехцветный талисман	0	10000
201021	1	[VIP] Трехцветный чарм	0	10000
70116	1	Костер чармов	1000	100000
70117	1	Костер Спешки	1000	10000
139303	1	Радужный рисовый пирог	0	1000
149294	1	Трехцветный талисман	0	10000
149350	1	[Событие] Горячая торуанская закуска	0	1000
152896	1	Трехцветный чарм	0	10000
152897	1	Трехцветный чарм - 30 дней	0	10000
153100	1	Трехцветный чарм - 7 дней	0	10000
153101	1	Трехцветный чарм - 3 дня	0	10000
153102	1	Трехцветный чарм - 3 день	0	10000
184657	1	Трехцветный чарм	0	10000
184658	1	Трехцветный чарм - 30 дней	0	10000
212786	1	Премиум: Склянка панацеи I	1080	101000
212787	1	Премиум: Склянка панацеи II	3510	202000
