5121	1	Dunkle Materie	1000	1000
5122	1	Gefäß der Götter	0	1000
5123	1	Fackel der Götter	1000	1000
5124	1	Spur der Furcht	1000	1000
5125	1	Argonenkern	1000	1000
5126	1	Trank der Willenskraft	1000	1000
5127	1	Reinigungstotem	1000	1000
6000	1	Heiltrank I	52	350
6001	1	Bedeutender Heiltrank I	81	1100
6002	9	Heiltrank II	112	550
6003	9	Bedeutender Heiltrank II	153	2300
6004	17	Heiltrank III	180	950
6005	17	Bedeutender Heiltrank III	234	3500
6006	25	Heiltrank IV	255	1500
6007	25	Bedeutender Heiltrank IV	333	5600
6008	33	Heiltrank V	337	2500
6009	33	Bedeutender Heiltrank V	450	8700
6010	41	Heiltrank VI	525	3900
6011	41	Bedeutender Heiltrank VI	684	11000
6012	51	Heiltrank VII	765	5700
6013	51	Bedeutender Heiltrank VII	1017	16000
6014	57	Heiltrank VIII	1275	8500
6015	57	Bedeutender Heiltrank VIII	1737	29000
6016	1	Manatrank I	31	350
6017	1	Bedeutender Manatrank I	48	1100
6018	9	Manatrank II	67	550
6019	9	Bedeutender Manatrank II	91	2300
6020	17	Manatrank III	108	950
6021	17	Bedeutender Manatrank III	140	3500
6022	25	Manatrank IV	153	1500
6023	25	Bedeutender Manatrank IV	199	5600
6024	33	Manatrank V	202	2500
6025	33	Bedeutender Manatrank V	270	8700
6026	41	Manatrank VI	315	3900
6027	41	Bedeutender Manatrank VI	410	11000
6028	51	Manatrank VII	459	5700
6029	51	Bedeutender Manatrank VII	610	16000
6030	57	Manatrank VIII	765	8500
6031	57	Bedeutender Manatrank VIII	1042	29000
6032	1	Holismustrank I	94	350
6033	1	Bedeutender Holismustrank I	145	1100
6034	9	Holismustrank II	202	550
6035	9	Bedeutender Holismustrank II	275	2300
6036	17	Holismustrank III	324	950
6037	17	Bedeutender Holismustrank III	421	3500
6038	25	Holismustrank IV	459	1500
6039	25	Bedeutender Holismustrank IV	599	5600
6040	33	Holismustrank V	607	2500
6041	33	Bedeutender Holismustrank V	810	8700
6042	41	Holismustrank VI	945	3900
6043	41	Bedeutender Holismustrank VI	1231	11000
6044	51	Holismustrank VII	1377	5700
6045	51	Bedeutender Holismustrank VII	1830	16000
6046	57	Holismustrank VIII	2295	8500
6047	57	Bedeutender Holismustrank VIII	3126	29000
6048	1	Heiltrunk I	33	350
6049	1	Bedeutender Heiltrunk I	51	1100
6050	9	Heiltrunk II	72	550
6051	9	Bedeutender Heiltrunk II	97	2300
6052	17	Heiltrunk III	115	950
6053	17	Bedeutender Heiltrunk III	149	3500
6054	25	Heiltrunk IV	163	1500
6055	25	Bedeutender Heiltrunk IV	213	5600
6056	33	Heiltrunk V	216	2500
6057	33	Bedeutender Heiltrunk V	288	8700
6058	41	Heiltrunk VI	336	3900
6059	41	Bedeutender Heiltrunk VI	437	11000
6060	51	Heiltrunk VII	489	5700
6061	51	Bedeutender Heiltrunk VII	650	16000
6062	57	Heiltrunk VIII	816	8500
6063	57	Bedeutender Heiltrunk VIII	1111	29000
6064	1	Manatrunk I	20	350
6065	1	Bedeutender Manatrunk I	31	1100
6066	9	Manatrunk II	43	550
6067	9	Bedeutender Manatrunk II	58	2300
6068	17	Manatrunk III	69	950
6069	17	Bedeutender Manatrunk III	89	3500
6070	25	Manatrunk IV	97	1500
6071	25	Bedeutender Manatrunk IV	127	5600
6072	33	Manatrunk V	129	2500
6073	33	Bedeutender Manatrunk V	172	8700
6074	41	Manatrunk VI	201	3900
6075	41	Bedeutender Manatrunk VI	262	11000
6076	51	Manatrunk VII	293	5700
6077	51	Bedeutender Manatrunk VII	390	16000
6078	57	Manatrunk VIII	489	8500
6079	57	Bedeutender Manatrunk VIII	667	29000
6080	1	Holismustrunk I	60	350
6081	1	Bedeutender Holismustrunk I	93	1100
6082	9	Holismustrunk II	129	550
6083	9	Bedeutender Holismustrunk II	176	2300
6084	17	Holismustrunk III	207	950
6085	17	Bedeutender Holismustrunk III	269	3500
6086	25	Holismustrunk IV	293	1500
6087	25	Bedeutender Holismustrunk IV	383	5600
6088	33	Holismustrunk V	388	2500
6089	33	Bedeutender Holismustrunk V	518	8700
6090	41	Holismustrunk VI	604	3900
6091	41	Bedeutender Holismustrunk VI	788	11000
6092	51	Holismustrunk VII	881	5700
6093	51	Bedeutender Holismustrunk VII	1171	16000
6094	57	Holismustrunk VIII	1468	8500
6095	57	Bedeutender Holismustrunk VIII	2001	29000
6096	1	Heilelixier I	122	9000
6097	1	Bedeutendes Heilelixier I	189	27000
6098	9	Heilelixier II	262	15000
6099	9	Bedeutendes Heilelixier II	357	45000
6100	17	Heilelixier III	420	22000
6101	17	Bedeutendes Heilelixier III	546	66000
6102	25	Heilelixier IV	595	34000
6103	25	Bedeutendes Heilelixier IV	777	102000
6104	33	Heilelixier V	787	55000
6105	33	Bedeutendes Heilelixier V	1050	165000
6106	41	Heilelixier VI	1225	63000
6107	41	Bedeutendes Heilelixier VI	1596	189000
6108	51	Heilelixier VII	1785	81000
6109	51	Bedeutendes Heilelixier VII	2373	243000
6110	57	Heilelixier VIII	2975	101000
6111	57	Bedeutendes Heilelixier VIII	4053	303000
6112	1	Manaelixier I	122	9000
6113	1	Bedeutendes Manaelixier I	189	27000
6114	9	Manaelixier II	262	15000
6115	9	Bedeutendes Manaelixier II	357	45000
6116	17	Manaelixier III	420	22000
6117	17	Bedeutendes Manaelixier III	546	66000
6118	25	Manaelixier IV	595	34000
6119	25	Bedeutendes Manaelixier IV	777	102000
6120	33	Manaelixier V	787	55000
6121	33	Bedeutendes Manaelixier V	1050	165000
6122	41	Manaelixier VI	1225	63000
6123	41	Bedeutendes Manaelixier VI	1596	189000
6124	51	Manaelixier VII	1785	81000
6125	51	Bedeutendes Manaelixier VII	2373	243000
6126	57	Manaelixier VIII	2975	101000
6127	57	Bedeutendes Manaelixier VIII	4053	303000
6128	1	Holismuselixier I	122	9000
6129	1	Bedeutendes Holismuselixier I	189	27000
6130	9	Holismuselixier II	262	15000
6131	9	Bedeutendes Holismuselixier II	357	45000
6132	17	Holismuselixier III	420	22000
6133	17	Bedeutendes Holismuselixier III	546	66000
6134	25	Holismuselixier IV	595	34000
6135	25	Bedeutendes Holismuselixier IV	777	102000
6136	33	Holismuselixier V	787	55000
6137	33	Bedeutendes Holismuselixier V	1050	165000
6138	41	Holismuselixier VI	1225	63000
6139	41	Bedeutendes Holismuselixier VI	1596	189000
6140	51	Holismuselixier VII	1785	81000
6141	51	Bedeutendes Holismuselixier VII	2373	243000
6142	57	Holismuselixier VIII	2975	101000
6143	57	Bedeutendes Holismuselixier VIII	4053	303000
6144	1	Gesundheitsstärkung I	91	350
6145	1	Bedeutende Gesundheitsstärkung I	140	1100
6146	9	Gesundheitsstärkung II	195	550
6147	9	Bedeutende Gesundheitsstärkung II	265	2300
6148	17	Gesundheitsstärkung III	312	950
6149	17	Bedeutende Gesundheitsstärkung III	405	3500
6150	25	Gesundheitsstärkung IV	442	1500
6151	25	Bedeutende Gesundheitsstärkung IV	577	5600
6152	33	Gesundheitsstärkung V	585	2500
6153	33	Bedeutende Gesundheitsstärkung V	780	8700
6154	41	Gesundheitsstärkung VI	910	3900
6155	41	Bedeutende Gesundheitsstärkung VI	1185	11000
6156	51	Gesundheitsstärkung VII	1326	5700
6157	51	Bedeutende Gesundheitsstärkung VII	1762	16000
6158	57	Gesundheitsstärkung VIII	2210	8500
6159	57	Bedeutende Gesundheitsstärkung VIII	3010	29000
6160	1	Manastärkung I	91	350
6161	1	Bedeutende Manastärkung I	140	1100
6162	9	Manastärkung II	195	550
6163	9	Bedeutende Manastärkung II	265	2300
6164	17	Manastärkung III	312	950
6165	17	Bedeutende Manastärkung III	405	3500
6166	25	Manastärkung IV	442	1500
6167	25	Bedeutende Manastärkung IV	577	5600
6168	33	Manastärkung V	585	2500
6169	33	Bedeutende Manastärkung V	780	8700
6170	41	Manastärkung VI	910	3900
6171	41	Bedeutende Manastärkung VI	1185	11000
6172	51	Manastärkung VII	1326	5700
6173	51	Bedeutende Manastärkung VII	1762	16000
6174	57	Manastärkung VIII	2210	8500
6175	57	Bedeutende Manastärkung VIII	3010	29000
6176	1	Holismusstärkung I	91	350
6177	1	Bedeutende Holismusstärkung I	140	1100
6178	9	Holismusstärkung II	195	550
6179	9	Bedeutende Holismusstärkung II	265	2300
6180	17	Holismusstärkung III	312	950
6181	17	Bedeutende Holismusstärkung III	405	3500
6182	25	Holismusstärkung IV	442	1500
6183	25	Bedeutende Holismusstärkung IV	577	5600
6184	33	Holismusstärkung V	585	2500
6185	33	Bedeutende Holismusstärkung V	780	8700
6186	41	Holismusstärkung VI	910	3900
6187	41	Bedeutende Holismusstärkung VI	1185	11000
6188	51	Holismusstärkung VII	1326	5700
6189	51	Bedeutende Holismusstärkung VII	1762	16000
6190	57	Holismusstärkung VIII	2210	8500
6191	57	Bedeutende Holismusstärkung VIII	3010	29000
6192	1	Angriffsschriftrolle der Schärfe I	468	500
6193	21	Angriffsschriftrolle der Schärfe II	937	1100
6194	31	Angriffsschriftrolle der Schärfe III	1875	3600
6195	41	Angriffsschriftrolle der Schärfe IV	3750	8500
6196	51	Angriffsschriftrolle der Schärfe V	7500	11000
6197	1	Angriffsschriftrolle der Grausamkeit I	468	500
6198	21	Angriffsschriftrolle der Grausamkeit II	937	1100
6199	31	Angriffsschriftrolle der Grausamkeit III	1875	3600
6200	41	Angriffsschriftrolle der Grausamkeit IV	3750	8500
6201	51	Angriffsschriftrolle der Grausamkeit V	7500	11000
6202	1	Angriffsschriftrolle des Aufpralls I	468	500
6203	21	Angriffsschriftrolle des Aufpralls II	937	1100
6204	31	Angriffsschriftrolle des Aufpralls III	1875	3600
6205	41	Angriffsschriftrolle des Aufpralls IV	3750	8500
6206	51	Angriffsschriftrolle des Aufpralls V	7500	11000
6207	1	Angriffsschriftrolle der Flinkheit I	468	500
6208	21	Angriffsschriftrolle der Flinkheit II	937	1100
6209	31	Angriffsschriftrolle der Flinkheit III	1875	3600
6210	41	Angriffsschriftrolle der Flinkheit IV	3750	8500
6211	51	Angriffsschriftrolle der Flinkheit V	7500	11000
6212	1	Schriftrolle der Leichtfüßigkeit I	38	500
6213	1	Schriftrolle der Leichtfüßigkeit II	82	1100
6214	1	Schriftrolle der Leichtfüßigkeit III	146	3600
6215	1	Schriftrolle der Leichtfüßigkeit IV	271	8500
6216	1	Schriftrolle der Leichtfüßigkeit V	619	11000
6217	1	Schriftrolle des Schutzes I	220	500
6218	21	Schriftrolle des Schutzes II	441	1100
6219	31	Schriftrolle des Schutzes III	717	3600
6220	41	Schriftrolle des Schutzes IV	1159	8500
6221	51	Schriftrolle des Schutzes V	2135	11000
6222	1	Schriftrolle der Heilkraft I	44	440
6223	21	Schriftrolle der Heilkraft II	119	1190
6224	31	Schriftrolle der Heilkraft III	254	2540
6225	41	Schriftrolle der Heilkraft IV	547	5470
6226	51	Schriftrolle der Heilkraft V	1428	14280
6227	1	Schriftrolle der Beharrlichkeit I	44	440
6228	21	Schriftrolle der Beharrlichkeit II	119	1190
6229	31	Schriftrolle der Beharrlichkeit III	254	2540
6230	41	Schriftrolle der Beharrlichkeit IV	547	5470
6231	51	Schriftrolle der Beharrlichkeit V	1428	14280
6232	1	Schriftrolle der Widerstandskraft I	44	440
6233	21	Schriftrolle der Widerstandskraft II	119	1190
6234	31	Schriftrolle der Widerstandskraft III	254	2540
6235	41	Schriftrolle der Widerstandskraft IV	547	5470
6236	51	Schriftrolle der Widerstandskraft V	1428	14280
6237	1	Heilsamer Schub I	110	550
6238	21	Heilsamer Schub II	239	1488
6239	31	Heilsamer Schub III	423	3175
6240	41	Heilsamer Schub IV	782	6838
6241	51	Heilsamer Schub V	1785	17850
6242	1	Beharrlichkeitsschub I	110	550
6243	21	Beharrlichkeitsschub II	239	1488
6244	31	Beharrlichkeitsschub III	423	3175
6245	41	Beharrlichkeitsschub IV	782	6838
6246	51	Beharrlichkeitsschub V	1785	17850
6247	1	Widerstandsschub I	110	550
6248	21	Widerstandsschub II	239	1488
6249	31	Widerstandsschub III	423	3175
6250	41	Widerstandsschub IV	782	6838
6251	51	Widerstandsschub V	1785	17850
6252	1	Schriftrolle der Eile I	1160	3600
6253	31	Schriftrolle der Eile II	1740	8500
6254	51	Schriftrolle der Eile III	2320	11000
6255	1	Herztrank I	147	16000
6256	31	Herztrank II	478	41000
6257	51	Herztrank III	1423	79000
6260	1	Allheilender Schub I	1080	101000
6261	31	Allheilender Schub II	3510	202000
6262	51	Allheilender Schub III	6960	338000
6263	1	Eklipsentrank I	122	6000
6264	21	Eklipsentrank II	265	8000
6265	31	Eklipsentrank III	470	18000
6266	41	Eklipsentrank IV	869	41000
6267	51	Eklipsentrank V	1984	79000
6293	1	Schriftrolle des Valsekyrhandwerkers	619	6190
6295	1	Schriftrolle des Valsekyrsammlers	619	6190
6296	60	Schriftrolle des fleißigen Handwerkers	619	6190
6297	60	Schriftrolle: Schnellsammler	619	6190
6298	60	Manatrank IX	765	55000
6299	60	Heiltrank IX	1275	15000
6300	60	Heiltrunk IX	816	15000
6301	60	Manatrunk IX	489	55000
6302	60	Heilelixier IX	2975	305000
6303	60	Manaelixier IX	2975	105000
6304	60	Gesundheitsstärkung IX	2210	305000
6305	60	Manastärkung IX	2210	105000
6306	60	Angriffsschriftrolle der Schärfe VI	15000	33000
6307	60	Angriffsschriftrolle der Grausamkeit VI	15000	33000
6308	60	Angriffsschriftrolle der Flinkheit VI	15000	33000
6309	60	Schriftrolle des Schutzes VI	2135	33000
6310	60	Geheimmittel des Kundschafters VI	4234	42340
6311	60	Geheimmittel der Energie VI	4234	42340
6312	60	Himmelstrunk	100000	10000000
6478	65	Manatrank X	918	85000
6479	65	Heiltrank X	1530	25000
6480	65	Heiltrunk IX	979.2	25000
6481	65	Manatrunk X	587.52	85000
6482	65	Heilelixier X	3570	555000
6483	65	Manaelixier X	3570	215000
6484	65	Gesundheitsstärkung X	2652	555000
6485	65	Manastärkung X	2652	215000
6486	65	Angriffsschriftrolle der Schärfe VII	30000	101000
6487	65	Angriffsschriftrolle der Grausamkeit VII	30000	101000
6489	65	Schriftrolle des Schutzes VII	2562.48	101000
6534	1	Kampfgeheimmittel I	245	2454
6535	23	Kampfgeheimmittel II	531	5318
6536	35	Kampfgeheimmittel III	940	9408
6537	47	Kampfgeheimmittel VI	1820	18204
6538	59	Kampfgeheimmittel V	4234	42340
6539	60	Kampfgeheimmittel VI	4234	42340
6540	60	Entwurf: Kampfgeheimmittel VII	2000	20000
7154	48	Toiraverband	175	1750
7155	58	Luriaverband	225	2250
26899	1	Entwurf: Heilsamer Schub I	78	773
26900	21	Entwurf: Heilsamer Schub II	188	1892
26901	31	Entwurf: Heilsamer Schub III	314	3150
26902	41	Entwurf: Heilsamer Schub IV	933	9337
26903	51	Entwurf: Heilsamer Schub V	1400	14016
26904	1	Entwurf: Beharrlichkeitsschub I	78	773
26905	21	Entwurf: Beharrlichkeitsschub II	188	1892
26906	31	Entwurf: Beharrlichkeitsschub III	314	3150
26907	41	Entwurf: Beharrlichkeitsschub IV	933	9337
26908	51	Entwurf: Beharrlichkeitsschub V	1400	14016
26909	1	Entwurf: Widerstandsschub I	78	773
26910	21	Entwurf: Widerstandsschub II	188	1892
26911	31	Entwurf: Widerstandsschub III	314	3150
26912	41	Entwurf: Widerstandsschub IV	933	9337
26913	51	Entwurf: Widerstandsschub V	1400	14016
28065	60	Entwurf: Himmelstrunk	30000	300000
28163	55	Entwurf: Schriftrolle des fleißigen Handwerkers	26250	262500
28164	55	Entwurf: Schriftrolle der Schnellsammler	8750	87500
28176	60	Entwurf: Manatrank IX	5000	50000
28177	60	Entwurf: Heiltrank IX	5000	50000
28178	60	Entwurf: Heiltrunk IX	5000	50000
28179	60	Entwurf: Manatrunk IX	5000	50000
28180	60	Entwurf: Heilelixier IX	20000	200000
28181	60	Entwurf: Manaelixier IX	20000	200000
28182	60	Entwurf: Gesundheitsstärkung IX	20000	200000
28183	60	Entwurf: Manastärkung IX	20000	200000
28184	60	Entwurf: Angriffsschriftrolle der Schärfe VI	20000	200000
28185	60	Entwurf: Angriffsschriftrolle der Grausamkeit VI	20000	200000
28186	60	Entwurf: Angriffsschriftrolle der Flinkheit VI	20000	200000
28187	60	Entwurf: Schriftrolle des Schutzes VI	10000	100000
28188	65	Entwurf: Manatrank X	10000	100000
28189	65	Entwurf: Heiltrank X	10000	100000
28190	65	Entwurf: Heiltrunk X	10000	100000
28191	65	Entwurf: Manatrunk X	10000	100000
28192	65	Entwurf: Heilelixier X	40000	400000
28193	65	Entwurf: Manaelixier X	40000	400000
28194	65	Entwurf: Gesundheitsstärkung X	40000	400000
28195	65	Entwurf: Manastärkung X	40000	400000
28196	65	Entwurf: Angriffsschriftrolle der Schärfe VII	40000	400000
28197	65	Entwurf: Angriffsschriftrolle der Grausamkeit VII	40000	400000
28199	65	Entwurf: Schriftrolle des Schutzes VII	20000	200000
70019	1	Mächtiger Talisman der Kraft	8000	80000
70020	1	Mächtiger Talisman der Kühnheit	8000	80000
70021	1	Mächtiger Talisman der Geschwindigkeit	8000	80000
70022	1	Mächtiger Talisman der Stärke	8000	80000
70023	1	Mächtiger Talisman der Ausdauer	8000	80000
70024	1	Mächtiger Talisman der Unnachgiebigkeit	8000	80000
70025	1	Mächtiger Talisman der Unbeugsamkeit	8000	80000
70026	1	Mächtiger Talisman der Stabilität	8000	80000
70027	1	Mächtiger Talisman der Widerstandskraft	8000	80000
70028	1	Mächtiger Talisman der Beharrlichkeit	8000	80000
70029	1	Mächtiger Spiegeltalisman	8000	80000
70030	1	Mächtiger Talisman der Unaufhaltsamkeit	8000	80000
70031	1	Mächtiger Talisman der List	8000	80000
70032	1	Mächtiger Talisman der Vitalität	8000	80000
70033	1	Mächtiger Talisman der Durchdringung	8000	80000
70034	1	Mächtiger Talisman der Flinkheit	8000	80000
70053	1	Balders Dreifachzauber	0	1000
71659	1	Effloreszierungsstoff	0	1000
71660	1	Argonenessenz	0	1000
71661	1	Cyasmaabzeichen	0	1000
81210	1	Freundlicher Dreifachzauber	0	1000
81211	1	Freundliche Kerze	0	100000
81213	1	Schlachtheilmittel	0	10000
91213	1	Entwurf: Heiltrank I	42	424
91214	9	Entwurf: Heiltrank II	77	773
91215	17	Entwurf: Heiltrank III	162	1627
91216	25	Entwurf: Heiltrank IV	189	1892
91217	33	Entwurf: Heiltrank V	315	3150
91218	41	Entwurf: Heiltrank VI	934	9337
91219	51	Entwurf: Heiltrank VII	883	8825
91220	57	Entwurf: Heiltrank VIII	1402	14016
91221	1	Entwurf: Manatrank I	42	424
91222	9	Entwurf: Manatrank II	77	773
91223	17	Entwurf: Manatrank III	162	1627
91224	25	Entwurf: Manatrank IV	189	1892
91225	33	Entwurf: Manatrank V	315	3150
91226	41	Entwurf: Manatrank VI	934	9337
91227	51	Entwurf: Manatrank VII	883	8825
91228	57	Entwurf: Manatrank VIII	1402	14016
91229	1	Entwurf: Heiltrunk I	42	424
91230	9	Entwurf: Heiltrunk II	77	773
91231	17	Entwurf: Heiltrunk III	162	1627
91232	25	Entwurf: Heiltrunk IV	189	1892
91233	33	Entwurf: Heiltrunk V	315	3150
91234	41	Entwurf: Heiltrunk VI	934	9337
91235	51	Entwurf: Heiltrunk VII	883	8825
91236	57	Entwurf: Heiltrunk VIII	1402	14016
91237	1	Entwurf: Manatrunk I	42	424
91238	9	Entwurf: Manatrunk II	77	773
91239	17	Entwurf: Manatrunk III	162	1627
91240	25	Entwurf: Manatrunk IV	189	1892
91241	33	Entwurf: Manatrunk V	315	3150
91242	41	Entwurf: Manatrunk VI	934	9337
91243	51	Entwurf: Manatrunk VII	883	8825
91244	57	Entwurf: Manatrunk VIII	1402	14016
91245	1	Entwurf: Gesundheitsstärkung I	124	1240
91246	1	Entwurf: Heilelixier I	124	1240
91247	9	Entwurf: Gesundheitsstärkung II	233	2325
91248	9	Entwurf: Heilelixier II	233	2325
91249	17	Entwurf: Gesundheitsstärkung III	465	4650
91250	17	Entwurf: Heilelixier III	465	4650
91251	25	Entwurf: Gesundheitsstärkung IV	625	6250
91252	25	Entwurf: Heilelixier IV	625	6250
91253	33	Entwurf: Gesundheitsstärkung V	950	9500
91254	33	Entwurf: Heilelixier V	950	9500
91255	41	Entwurf: Gesundheitsstärkung VI	2925	29250
91256	41	Entwurf: Heilelixier VI	2925	29250
91257	51	Entwurf: Gesundheitsstärkung VII	3500	35000
91258	51	Entwurf: Heilelixier VII	3500	35000
91259	57	Entwurf: Gesundheitsstärkung VIII	7000	70000
91260	57	Entwurf: Heilelixier VIII	7000	70000
91261	1	Entwurf: Manastärkung I	124	1240
91262	1	Entwurf: Manaelixier I	124	1240
91263	9	Entwurf: Manastärkung II	233	2325
91264	9	Entwurf: Manaelixier II	233	2325
91265	17	Entwurf: Manastärkung III	465	4650
91266	17	Entwurf: Manaelixier III	465	4650
91267	25	Entwurf: Manastärkung IV	625	6250
91268	25	Entwurf: Manaelixier IV	625	6250
91269	33	Entwurf: Manastärkung V	950	9500
91270	33	Entwurf: Manaelixier V	950	9500
91271	41	Entwurf: Manastärkung VI	2925	29250
91272	41	Entwurf: Manaelixier VI	2925	29250
91273	51	Entwurf: Manastärkung VII	3500	35000
91274	51	Entwurf: Manaelixier VII	3500	35000
91275	57	Entwurf: Manastärkung VIII	7000	70000
91276	57	Entwurf: Manaelixier VIII	7000	70000
91277	1	Entwurf: Angriffsschriftrolle der Schärfe I	77	773
91278	21	Entwurf: Angriffsschriftrolle der Schärfe II	189	1892
91279	31	Entwurf: Angriffsschriftrolle der Schärfe III	315	3150
91280	41	Entwurf: Angriffsschriftrolle der Schärfe IV	934	9337
91281	51	Entwurf: Angriffsschriftrolle der Schärfe V	1402	14016
91282	1	Entwurf: Angriffsschriftrolle der Grausamkeit I	77	773
91283	21	Entwurf: Angriffsschriftrolle der Grausamkeit II	189	1892
91284	31	Entwurf: Angriffsschriftrolle der Grausamkeit III	315	3150
91285	41	Entwurf: Angriffsschriftrolle der Grausamkeit IV	934	9337
91286	51	Entwurf: Angriffsschriftrolle der Grausamkeit V	1402	14016
91287	1	Entwurf: Angriffsschriftrolle des Aufpralls I	77	773
91288	21	Entwurf: Angriffsschriftrolle des Aufpralls II	189	1892
91289	31	Entwurf: Angriffsschriftrolle des Aufpralls III	315	3150
91290	41	Entwurf: Angriffsschriftrolle des Aufpralls IV	934	9337
91291	51	Entwurf: Angriffsschriftrolle des Aufpralls V	1402	14016
91292	1	Entwurf: Angriffsschriftrolle der Flinkheit I	77	773
91293	21	Entwurf: Angriffsschriftrolle der Flinkheit II	189	1892
91294	31	Entwurf: Angriffsschriftrolle der Flinkheit III	315	3150
91295	41	Entwurf: Angriffsschriftrolle der Flinkheit IV	934	9337
91296	51	Entwurf: Angriffsschriftrolle der Flinkheit V	1402	14016
91297	1	Entwurf: Schriftrolle des Schutzes I	77	773
91298	21	Entwurf: Schriftrolle des Schutzes II	189	1892
91299	31	Entwurf: Schriftrolle des Schutzes III	315	3150
91300	41	Entwurf: Schriftrolle des Schutzes IV	934	9337
91301	51	Entwurf: Schriftrolle des Schutzes V	1402	14016
91302	1	Entwurf: Schriftrolle der Heilkraft I	77	773
91303	21	Entwurf: Schriftrolle der Heilkraft II	189	1892
91304	31	Entwurf: Schriftrolle der Heilkraft III	315	3150
91305	41	Entwurf: Schriftrolle der Heilkraft IV	934	9337
91306	51	Entwurf: Schriftrolle der Heilkraft V	1402	14016
91307	1	Entwurf: Schriftrolle der Beharrlichkeit I	77	773
91308	21	Entwurf: Schriftrolle der Beharrlichkeit II	189	1892
91309	31	Entwurf: Schriftrolle der Beharrlichkeit III	315	3150
91310	41	Entwurf: Schriftrolle der Beharrlichkeit IV	934	9337
91311	51	Entwurf: Schriftrolle der Beharrlichkeit V	1402	14016
91312	1	Entwurf: Schriftrolle der Widerstandskraft I	77	773
91313	21	Entwurf: Schriftrolle der Widerstandskraft II	189	1892
91314	31	Entwurf: Schriftrolle der Widerstandskraft III	315	3150
91315	41	Entwurf: Schriftrolle der Widerstandskraft IV	934	9337
91316	51	Entwurf: Schriftrolle der Widerstandskraft V	1402	14016
91317	1	Entwurf: Schriftrolle der Eile I	77	773
91318	31	Entwurf: Schriftrolle der Eile II	315	3150
91319	51	Entwurf: Schriftrolle der Eile III	1402	14016
91320	1	Entwurf: Herztrank I	77	773
91321	31	Entwurf: Herztrank II	315	3150
91322	51	Entwurf: Herztrank III	1402	14016
91323	1	Entwurf: Allheilender Schub I	77	773
91324	31	Entwurf: Allheilender Schub II	315	3150
91325	51	Entwurf: Allheilender Schub III	1402	14016
91326	1	Entwurf: Eklipsentrank I	77	773
91327	21	Entwurf: Eklipsentrank II	189	1892
91328	31	Entwurf: Eklipsentrank III	315	3150
91329	41	Entwurf: Eklipsentrank IV	934	9337
91330	51	Entwurf: Eklipsentrank V	1402	14016
91341	1	Gutschein: Luxuriöse Mode	10	10
91342	1	Gutschein: Elegante Mode	10	10
91343	1	Gutschein: Stylische Mode	10	10
91344	1	Gutschein: Mode	10	10
94110	1	Rohmaterial der 10. Ordnung	0	18
97394	65	Geringe Essenz der Dämmerung	0	1000
97395	65	Mittlere Essenz der Dämmerung	0	1000
97396	65	Hochwertige Essenz der Dämmerung	0	1000
97810	65	Entwurf: Vernos Zwillingsschwerter	210432.5	140288.25
97811	65	Entwurf: Vernos Lanze	210432.5	140288.25
97812	65	Entwurf: Vernos Großschwert	210432.5	140288.25
97813	65	Entwurf: Vernos Axt	210432.5	140288.25
97814	65	Entwurf: Vernos Scheibe	210432.5	140288.25
97815	65	Entwurf: Vernos Bogen	210432.5	140288.25
