6088	33	Elixir holistique V	388	2500
6089	33	Elixir holistique majeur V	518	8700
6090	41	Elixir holistique VI	604	3900
6091	41	Elixir holistique majeur VI	788	11000
6092	51	Elixir holistique VII	881	5700
6093	51	Elixir holistique majeur VII	1171	16000
6094	57	Elixir holistique VIII	1468	8500
6095	57	Elixir holistique majeur VIII	2001	29000
6096	1	Breuvage de guérison I	122	9000
6097	1	Breuvage de guérison majeur I	189	27000
6098	9	Breuvage de guérison II	262	15000
6099	9	Breuvage de guérison majeur II	357	45000
6100	17	Breuvage de guérison III	420	22000
6101	17	Breuvage de guérison majeur III	546	66000
6102	25	Breuvage de guérison IV	595	34000
6103	25	Breuvage de guérison majeur IV	777	102000
6104	33	Breuvage de guérison V	787	55000
6105	33	Breuvage de guérison majeur V	1050	165000
6106	41	Breuvage de guérison VI	1225	63000
6107	41	Breuvage de guérison majeur VI	1596	189000
6108	51	Breuvage de guérison VII	1785	81000
6109	51	Breuvage de guérison majeur VII	2373	243000
6110	57	Breuvage de guérison VIII	2975	101000
6111	57	Breuvage de guérison majeur VIII	4053	303000
6112	1	Breuvage de mana I	122	9000
6113	1	Breuvage de mana majeur I	189	27000
6114	9	Breuvage de mana II	262	15000
6115	9	Breuvage de mana majeur II	357	45000
6116	17	Breuvage de mana III	420	22000
6117	17	Breuvage de mana majeur III	546	66000
6118	25	Breuvage de mana IV	595	34000
6119	25	Breuvage de mana majeur IV	777	102000
6120	33	Breuvage de mana V	787	55000
6121	33	Breuvage de mana majeur V	1050	165000
6122	41	Breuvage de mana VI	1225	63000
6123	41	Breuvage de mana majeur VI	1596	189000
6124	51	Breuvage de mana VII	1785	81000
6125	51	Breuvage de mana majeur VII	2373	243000
6126	57	Breuvage de mana VIII	2975	101000
6127	57	Breuvage de mana majeur VIII	4053	303000
6128	1	Breuvage holistique I	122	9000
6129	1	Breuvage holistique majeur I	189	27000
6130	9	Breuvage holistique II	262	15000
6131	9	Breuvage holistique majeur II	357	45000
6132	17	Breuvage holistique III	420	22000
6133	17	Breuvage holistique majeur III	546	66000
6134	25	Breuvage holistique IV	595	34000
6135	25	Breuvage holistique majeur IV	777	102000
6136	33	Breuvage holistique V	787	55000
6137	33	Breuvage holistique majeur V	1050	165000
6138	41	Breuvage holistique VI	1225	63000
6139	41	Breuvage holistique majeur VI	1596	189000
6140	51	Breuvage holistique VII	1785	81000
6141	51	Breuvage holistique majeur VII	2373	243000
6142	57	Breuvage holistique VIII	2975	101000
6143	57	Breuvage holistique majeur VIII	4053	303000
6144	1	Fortifiant de santé I	91	350
6145	1	Fortifiant de santé majeur I	140	1100
6146	9	Fortifiant de santé II	195	550
6147	9	Fortifiant de santé majeur II	265	2300
6148	17	Fortifiant de santé III	312	950
6149	17	Fortifiant de santé majeur III	405	3500
6150	25	Fortifiant de santé IV	442	1500
6151	25	Fortifiant de santé majeur IV	577	5600
6152	33	Fortifiant de santé V	585	2500
6153	33	Fortifiant de santé majeur V	780	8700
6154	41	Fortifiant de santé VI	910	3900
6155	41	Fortifiant de santé majeur VI	1185	11000
6156	51	Fortifiant de santé VII	1326	5700
6157	51	Fortifiant de santé majeur VII	1762	16000
6158	57	Fortifiant de santé VIII	2210	8500
6159	57	Fortifiant de santé majeur VIII	3010	29000
6160	1	Fortifiant de mana I	91	350
6161	1	Fortifiant de mana majeur I	140	1100
6162	9	Fortifiant de mana II	195	550
6163	9	Fortifiant de mana majeur II	265	2300
6164	17	Fortifiant de mana III	312	950
6165	17	Fortifiant de mana majeur III	405	3500
6166	25	Fortifiant de mana IV	442	1500
6167	25	Fortifiant de mana majeur IV	577	5600
6168	33	Fortifiant de mana V	585	2500
6169	33	Fortifiant de mana majeur V	780	8700
6170	41	Fortifiant de mana VI	910	3900
6171	41	Fortifiant de mana majeur VI	1185	11000
6172	51	Fortifiant de mana VII	1326	5700
6173	51	Fortifiant de mana majeur VII	1762	16000
6174	57	Fortifiant de mana VIII	2210	8500
6175	57	Fortifiant de mana majeur VIII	3010	29000
6176	1	Fortifiant holistique I	91	350
6177	1	Fortifiant holistique majeur I	140	1100
6178	9	Fortifiant holistique II	195	550
6179	9	Fortifiant holistique majeur II	265	2300
6180	17	Fortifiant holistique III	312	950
6181	17	Fortifiant holistique majeur III	405	3500
6182	25	Fortifiant holistique IV	442	1500
6183	25	Fortifiant holistique majeur IV	577	5600
6184	33	Fortifiant holistique V	585	2500
6185	33	Fortifiant holistique majeur V	780	8700
6186	41	Fortifiant holistique VI	910	3900
6187	41	Fortifiant holistique majeur VI	1185	11000
6188	51	Fortifiant holistique VII	1326	5700
6189	51	Fortifiant holistique majeur VII	1762	16000
6190	57	Fortifiant holistique VIII	2210	8500
6191	57	Fortifiant holistique majeur VIII	3010	29000
6192	1	Parchemin cinglant : facteur de coups critiques I	468	500
6193	21	Parchemin cinglant : facteur de coups critiques II	937	1100
6194	31	Parchemin cinglant : facteur de coups critiques III	1875	3600
6195	41	Parchemin cinglant : facteur de coups critiques IV	3750	8500
6196	51	Parchemin cinglant : facteur de coups critiques V	7500	11000
6197	1	Parchemin cinglant : puissance des coups critiques I	468	500
6198	21	Parchemin cinglant : puissance des coups critiques II	937	1100
6199	31	Parchemin cinglant : puissance des coups critiques III	1875	3600
6200	41	Parchemin cinglant : puissance des coups critiques IV	3750	8500
6201	51	Parchemin cinglant : puissance des coups critiques V	7500	11000
6202	1	Parchemin cinglant : facteur d'impact I	468	500
6203	21	Parchemin cinglant : facteur d'impact II	937	1100
6204	31	Parchemin cinglant : facteur d'impact III	1875	3600
6205	41	Parchemin cinglant : facteur d'impact IV	3750	8500
6206	51	Parchemin cinglant : facteur d'impact V	7500	11000
6207	1	Parchemin cinglant : vitesse d'attaque I	468	500
6208	21	Parchemin cinglant : vitesse d'attaque II	937	1100
6209	31	Parchemin cinglant : vitesse d'attaque III	1875	3600
6210	41	Parchemin cinglant : vitesse d'attaque IV	3750	8500
6211	51	Parchemin cinglant : vitesse d'attaque V	7500	11000
6212	1	Parchemin de prestesse I	38	500
6213	1	Parchemin de prestesse II	82	1100
6214	1	Parchemin de prestesse III	146	3600
6215	1	Parchemin de prestesse IV	271	8500
6216	1	Parchemin de prestesse V	619	11000
6217	1	Parchemin de protection I	220	500
6218	21	Parchemin de protection II	441	1100
6219	31	Parchemin de protection III	717	3600
6220	41	Parchemin de protection IV	1159	8500
6221	51	Parchemin de protection V	2135	11000
6222	1	Parchemin de guérison I	44	440
6223	21	Parchemin de guérison II	119	1190
6224	31	Parchemin de guérison III	254	2540
6225	41	Parchemin de guérison IV	547	5470
6226	51	Parchemin de guérison V	1428	14280
6227	1	Parchemin de ténacité I	44	440
6228	21	Parchemin de ténacité II	119	1190
6229	31	Parchemin de ténacité III	254	2540
6230	41	Parchemin de ténacité IV	547	5470
6231	51	Parchemin de ténacité V	1428	14280
6232	1	Parchemin du caducée I	44	440
6233	21	Parchemin du caducée II	119	1190
6234	31	Parchemin du caducée III	254	2540
6235	41	Parchemin du caducée IV	547	5470
6236	51	Parchemin du caducée V	1428	14280
6237	1	Poussée de guérison I	110	550
6238	21	Poussée de guérison II	239	1488
6239	31	Poussée de guérison III	423	3175
6240	41	Poussée de guérison IV	782	6838
6241	51	Poussée de guérison V	1785	17850
6242	1	Poussée de ténacité I	110	550
6243	21	Poussée de ténacité II	239	1488
6244	31	Poussée de ténacité III	423	3175
6245	41	Poussée de ténacité IV	782	6838
6246	51	Poussée de ténacité V	1785	17850
6247	1	Poussée de caducée I	110	550
6248	21	Poussée du caducée II	239	1488
6249	31	Poussée du caducée III	423	3175
6250	41	Poussée du caducée IV	782	6838
6251	51	Poussée du caducée V	1785	17850
6252	1	Parchemin de célérité I	1160	3600
6253	31	Parchemin de célérité II	1740	8500
6254	51	Parchemin de célérité III	2320	11000
6255	1	Potion cardiaque I	147	16000
6256	31	Potion cardiaque II	478	41000
6257	51	Potion cardiaque III	1423	79000
6260	1	Panacée de renforcement I	1080	101000
6261	31	Panacée de renforcement II	3510	202000
6262	51	Panacée de renforcement III	6960	338000
6263	1	Potion d'éclipse I	122	6000
6264	21	Potion d'éclipse II	265	8000
6265	31	Potion d'éclipse III	470	18000
6266	41	Potion d'éclipse IV	869	41000
6267	51	Potion d'éclipse V	1984	79000
6293	1	Parchemin d'artisan de Valsekyr	619	6190
6295	1	Parchemin de cueilleur de Valsekyr	619	6190
6296	60	Parchemin du fabricant dévoué	619	6190
6297	60	Parchemin de courtecollecte	619	6190
6298	60	Potion de mana IX	765	55000
6299	60	Potion de soins IX	1275	15000
6300	60	Elixir de guérison IX	816	15000
6301	60	Elixir de mana IX	489	55000
6302	60	Breuvage de guérison IX	2975	305000
6303	60	Breuvage de mana IX	2975	105000
6304	60	Fortifiant de santé IX	2210	305000
6305	60	Fortifiant de mana IX	2210	105000
6306	60	Parchemin cinglant : facteur de coups critiques II	15000	33000
6307	60	Parchemin cinglant : puissance des coups critiques IV	15000	33000
6308	60	Parchemin cinglant : vitesse d'attaque VI	15000	33000
6309	60	Parchemin de protection VI	2135	33000
6310	60	Remède du rôdeur VI	4234	42340
6311	60	Remède énergétique VI	4234	42340
6312	60	Elixir paradisiaque	100000	10000000
6478	65	Potion de mana X	918	85000
6479	65	Potion de soins X	1530	25000
6480	65	Elixir de guérison X	979.2	25000
6481	65	Elixir de mana X	587.52	85000
6482	65	Breuvage de guérison X	3570	555000
6483	65	Breuvage de mana X	3570	215000
6484	65	Fortifiant de santé X	2652	555000
6485	65	Fortifiant de mana X	2652	215000
6486	65	Parchemin cinglant : facteur de coups critiques VII	30000	101000
6487	65	Parchemin cinglant : puissance des coups critiques VII	30000	101000
6489	65	Parchemin de protection VII	2562.48	101000
6534	1	Remède de combat I	245	2454
6535	23	Remède de combat II	531	5318
6536	35	Remède de combat III	940	9408
6537	47	Remède de combat IV	1820	18204
6538	59	Remède de combat V	4234	42340
6539	60	Remède de combat VI	4234	42340
6540	60	Recette : Remède de combat VII	2000	20000
7154	48	Bandage de Toira	175	1750
7155	58	Bandage de Luria	225	2250
26899	1	Recette : Poussée de guérison I	78	773
26900	21	Recette : Poussée de guérison II	188	1892
26901	31	Recette : Poussée de guérison III	314	3150
26902	41	Recette : Poussée de guérison IV	933	9337
26903	51	Recette : Poussée de guérison V	1400	14016
26904	1	Recette : Poussée de ténacité I	78	773
26905	21	Recette : Poussée de ténacité II	188	1892
26906	31	Recette : Poussée de ténacité III	314	3150
26907	41	Recette : Poussée de ténacité IV	933	9337
26908	51	Recette : Poussée de ténacité V	1400	14016
26909	1	Recette : Poussée du caducée I	78	773
26910	21	Recette : Poussée du caducée II	188	1892
26911	31	Recette : Poussée du caducée III	314	3150
26912	41	Recette : Poussée du caducée IV	933	9337
26913	51	Recette : Poussée du caducée V	1400	14016
28065	60	Patron : Elixir paradisiaque	30000	300000
28163	55	Patron : Parchemin du fabricant dévoué	26250	262500
28164	55	Patron : Parchemin de courtecollecte	8750	87500
28176	60	Recette : Potion de mana IX	5000	50000
28177	60	Recette : Potion de soins IX	5000	50000
28178	60	Recette : Elixir de guérison IX	5000	50000
28179	60	Recette : Elixir de mana IX	5000	50000
28180	60	Recette : Breuvage de guérison IX	20000	200000
28181	60	Recette : Breuvage de mana IX	20000	200000
28182	60	Recette : Fortifiant de santé IX	20000	200000
28183	60	Recette : Fortifiant de mana IX	20000	200000
28184	60	Recette : Parchemin cinglant : Facteur de coups critiques VI	20000	200000
28185	60	Recette : Parchemin cinglant : puissance des coups critiques VI	20000	200000
28186	60	Recette : Parchemin cinglant : vitesse d'attaque VI	20000	200000
28187	60	Recette : Parchemin de protection VI	10000	100000
28188	65	Recette : Potion de mana X	10000	100000
28189	65	Recette : Potion de soin X	10000	100000
28190	65	Recette : Elixir de guérison	10000	100000
28191	65	Recette : Elixir de mana	10000	100000
28192	65	Recette : Breuvage de guérison	40000	400000
28193	65	Recette : Breuvage de mana	40000	400000
28194	65	Recette : Fortifiant de santé X	40000	400000
28195	65	Recette : Fortifiant de mana	40000	400000
28196	65	Recette : Parchemin cinglant : facteur de coups critiques VII	40000	400000
28197	65	Recette : Parchemin cinglant : puissance des coups critiques VII	40000	400000
28199	65	Recette : Parchemin protection VII	20000	200000
70019	1	Talisman de pouvoir supérieur	8000	80000
70020	1	Talisman de ferveur supérieur	8000	80000
70021	1	Talisman de vitesse supérieur	8000	80000
70022	1	Talisman de force supérieur	8000	80000
70023	1	Talisman d'endurance supérieur	8000	80000
70024	1	Talisman d'inflexibilité supérieur	8000	80000
70025	1	Talisman de rigidité supérieur	8000	80000
70026	1	Charme de robustesse supérieur	8000	80000
70027	1	Talisman du caducée supérieur	8000	80000
70028	1	Talisman de ténacité supérieur	8000	80000
70029	1	Talisman miroir supérieur	8000	80000
70030	1	Talisman d'acharnement supérieur	8000	80000
70031	1	Talisman de malice supérieur	8000	80000
70032	1	Talisman de vigueur supérieur	8000	80000
70033	1	Talisman infusé supérieur	8000	80000
70034	1	Talisman de rapidité supérieur	8000	80000
70053	1	Talisman triple de Balder	0	1000
71659	1	Armure efflorescente	0	1000
71660	1	Essence argonne	0	1000
71661	1	Insigne cyasma	0	1000
81210	1	Talisman triple d'amitié	0	1000
81211	1	Bougie d'amitié	0	100000
81213	1	Panacée de combat	0	10000
91213	1	Recette : Potion de soins I	42	424
91214	9	Recette : Potion de soins II	77	773
91215	17	Recette : Potion de soins III	162	1627
91216	25	Recette : Potion de soins IV	189	1892
91217	33	Recette : Potion de soins V	315	3150
91218	41	Recette : Potion de soins VI	934	9337
91219	51	Recette : Potion de soins VII	883	8825
91220	57	Recette : Potion de soins VIII	1402	14016
91221	1	Recette : Potion de mana I	42	424
91222	9	Recette : Potion de mana II	77	773
91223	17	Recette : Potion de mana III	162	1627
91224	25	Recette : Potion de mana IV	189	1892
91225	33	Recette : Potion de mana V	315	3150
91226	41	Recette : Potion de mana VI	934	9337
91227	51	Recette : Potion de mana VII	883	8825
91228	57	Recette : Potion de mana VIII	1402	14016
91229	1	Recette : Potion de soins I	42	424
91230	9	Recette : Potion de soins II	77	773
91231	17	Recette : Potion de soins III	162	1627
91232	25	Recette : Potion de soins IV	189	1892
91233	33	Recette : Potion de soins V	315	3150
91234	41	Recette : Potion de soins VI	934	9337
91235	51	Recette : Potion de soins VII	883	8825
91236	57	Recette : Potion de soins VIII	1402	14016
91237	1	Recette : Potion de mana I	42	424
91238	9	Recette : Potion de mana II	77	773
91239	17	Recette : Potion de mana III	162	1627
91240	25	Recette : Potion de mana IV	189	1892
91241	33	Recette : Potion de mana V	315	3150
91242	41	Recette : Potion de mana VI	934	9337
91243	51	Recette : Potion de mana VII	883	8825
91244	57	Recette : Potion de mana VIII	1402	14016
91245	1	Recette : Fortifiant de santé I	124	1240
91246	1	Recette : Breuvage de guérison I	124	1240
91247	9	Recette : Fortifiant de santé II	233	2325
91248	9	Recette : Breuvage de guérison II	233	2325
91249	17	Recette : Fortifiant de santé III	465	4650
91250	17	Recette : Breuvage de guérison III	465	4650
91251	25	Recette : Fortifiant de santé IV	625	6250
91252	25	Recette : Breuvage de guérison IV	625	6250
91253	33	Recette : Fortifiant de santé V	950	9500
91254	33	Recette : Breuvage de guérison V	950	9500
91255	41	Recette : Fortifiant de santé VI	2925	29250
91256	41	Recette : Breuvage de guérison VI	2925	29250
91257	51	Recette : Fortifiant de santé VII	3500	35000
91258	51	Recette : Breuvage de guérison VII	3500	35000
91259	57	Recette : Fortifiant de santé VIII	7000	70000
91260	57	Recette : Breuvage de guérison VIII	7000	70000
91261	1	Recette : Fortifiant de mana I	124	1240
91262	1	Recette : Breuvage de mana I	124	1240
91263	9	Recette : Fortifiant de mana II	233	2325
91264	9	Recette : Breuvage de mana II	233	2325
91265	17	Recette : Fortifiant de mana III	465	4650
91266	17	Recette : Breuvage de mana III	465	4650
91267	25	Recette : Fortifiant de mana IV	625	6250
91268	25	Recette : Breuvage de mana IV	625	6250
91269	33	Recette : Fortifiant de mana V	950	9500
91270	33	Recette : Breuvage de mana V	950	9500
91271	41	Recette : Fortifiant de mana VI	2925	29250
91272	41	Recette : Breuvage de mana VI	2925	29250
91273	51	Recette : Fortifiant de mana VII	3500	35000
91274	51	Recette : Breuvage de mana VII	3500	35000
91275	57	Recette : Fortifiant de mana VIII	7000	70000
91276	57	Recette : Breuvage de mana VIII	7000	70000
91277	1	Recette : Parchemin cinglant : facteur de coups critiques I	77	773
91278	21	Recette : Parchemin cinglant : facteur de coups critiques II	189	1892
91279	31	Recette : Parchemin cinglant : facteur de coups critiques III	315	3150
91280	41	Recette : Parchemin cinglant : facteur de coups critiques IV	934	9337
91281	51	Recette : Parchemin cinglant : facteur de coups critiques V	1402	14016
91282	1	Recette : Parchemin cinglant : puissance des coups critiques I	77	773
91283	21	Recette : Parchemin cinglant : puissance des coups critiques II	189	1892
91284	31	Recette : Parchemin cinglant : puissance des coups critiques III	315	3150
91285	41	Recette : Parchemin cinglant : puissance des coups critiques IV	934	9337
91286	51	Recette : Parchemin cinglant : puissance des coups critiques V	1402	14016
91287	1	Recette : Parchemin cinglant : facteur d'impact I	77	773
91288	21	Recette : Parchemin cinglant : facteur d'impact II	189	1892
91289	31	Recette : Parchemin cinglant : facteur d'impact III	315	3150
91290	41	Recette : Parchemin cinglant : facteur d'impact IV	934	9337
91291	51	Recette : Parchemin cinglant : facteur d'impact V	1402	14016
91292	1	Recette : Parchemin cinglant : vitesse d'attaque I	77	773
91293	21	Recette : Parchemin cinglant : vitesse d'attaque II	189	1892
91294	31	Recette : Parchemin cinglant : vitesse d'attaque III	315	3150
91295	41	Recette : Parchemin cinglant : vitesse d'attaque IV	934	9337
91296	51	Recette : Parchemin cinglant : vitesse d'attaque V	1402	14016
91297	1	Recette : Parchemin de protection I	77	773
91298	21	Recette : Parchemin de protection II	189	1892
91299	31	Recette : Parchemin de protection III	315	3150
91300	41	Recette : Parchemin de protection IV	934	9337
91301	51	Recette : Parchemin de protection V	1402	14016
91302	1	Recette : Parchemin de guérison I	77	773
91303	21	Recette : Parchemin de guérison II	189	1892
91304	31	Recette : Parchemin de guérison III	315	3150
91305	41	Recette : Parchemin de guérison IV	934	9337
91306	51	Recette : Parchemin de guérison V	1402	14016
91307	1	Recette : Parchemin de Ténacité I	77	773
91308	21	Recette : Parchemin de Ténacité II	189	1892
91309	31	Recette : Parchemin de Ténacité III	315	3150
91310	41	Recette : Parchemin de Ténacité IV	934	9337
91311	51	Recette : Parchemin de Ténacité V	1402	14016
91312	1	Recette : Parchemin du caducée I	77	773
91313	21	Recette : Parchemin du caducée II	189	1892
91314	31	Recette : Parchemin du caducée III	315	3150
91315	41	Recette : Parchemin du caducée IV	934	9337
91316	51	Recette : Parchemin du caducée V	1402	14016
91317	1	Recette : Parchemin de Célérité I	77	773
91318	31	Recette : Parchemin de Célérité II	315	3150
91319	51	Recette : Parchemin de Célérité III	1402	14016
91320	1	Recette : Potion cardiaque I	77	773
91321	31	Recette : Potion cardiaque II	315	3150
91322	51	Recette : Potion cardiaque III	1402	14016
91323	1	Recette : Panacée de renforcement I	77	773
91324	31	Recette : Panacée de renforcement II	315	3150
91325	51	Recette : Panacée de renforcement III	1402	14016
91326	1	Recette : Potion d'éclipse I	77	773
91327	21	Recette : Potion d'éclipse II	189	1892
91328	31	Recette : Potion d'éclipse III	315	3150
91329	41	Recette : Potion d'éclipse IV	934	9337
91330	51	Recette : Potion d'éclipse V	1402	14016
91341	1	Coupon pour mode luxueuse	10	10
91342	1	Coupon pour mode élégante	10	10
91343	1	Coupon pour mode branchée	10	10
91344	1	Coupon de mode	10	10
94110	1	Matière première de rang 10	0	18
97394	65	Essence crépusculaire faible	0	1000
97395	65	Essence crépusculaire intermédiaire	0	1000
97396	65	Essence crépusculaire de rang supérieur	0	1000
97810	65	Patron&nbsp;: Lames doubles de Verno	210432.5	140288.25
97811	65	Patron&nbsp;: Lance de Verno	210432.5	140288.25
97812	65	Patron&nbsp;: Espadon de Verno	210432.5	140288.25
97813	65	Patron&nbsp;: Hache de Verno	210432.5	140288.25
97814	65	Patron&nbsp;: Disque de Verno	210432.5	140288.25
97815	65	Patron&nbsp;: Arc de Verno	210432.5	140288.25
97816	65	Patron&nbsp;: Bâton de Verno	210432.5	140288.25
97817	65	Patron&nbsp;: Sceptre de Verno	210432.5	140288.25
97818	65	Patron&nbsp;: Faux de Verno	210432.5	140288.25
97819	65	Patron&nbsp;: Arcanon de Verno	210432.5	140288.25
97820	65	Patron&nbsp;: Cestes de Verno	210432.5	140288.25
97821	65	Patron&nbsp;: Shuriken de Verno	210432.5	140288.25
97822	65	Patron&nbsp;: Haubert renforcé de Verno	84173	56115.5
97823	65	Patron&nbsp;: Haubert furibond de Verno	84173	56115.5
97824	65	Patron&nbsp;: Haubert extravagant de Verno	84173	56115.5
97825	65	Patron&nbsp;: Haubert violent de Verno	84173	56115.5
97826	65	Patron&nbsp;: Cuirasse preste de Verno	84173	56115.5
97827	65	Patron&nbsp;: Cuirasse élégante de Verno	84173	56115.5
97828	65	Patron&nbsp;: Cuirasse agile de Verno	84173	56115.5
97829	65	Patron&nbsp;: Cuirasse algide de Verno	84173	56115.5
97830	65	Patron&nbsp;: Armure en tissu magique rouge de Verno	84173	56115.5
97831	65	Patron&nbsp;: Armure en tissu magique bleue de Verno	84173	56115.5
97832	65	Patron&nbsp;: Armure en tissu magique blanche de Verno	84173	56115.5
97833	65	Patron&nbsp;: Armure en tissu de Verno	84173	56115.5
97834	65	Patron&nbsp;: Gantelets de Verno	63129.75	42086.75
97835	65	Patron&nbsp;: Gants de Verno	63129.75	42086.75
97836	65	Patron&nbsp;: Manches de Verno	63129.75	42086.75
97837	65	Patron&nbsp;: Jambières de Verno	63129.75	42086.75
97838	65	Patron&nbsp;: Bottes de Verno	63129.75	42086.75
97839	65	Patron&nbsp;: Chaussures de Verno	63129.75	42086.75
201000	1	Talisman triptyque	0	10000
201001	1	Talisman triptyque (30 jours)	0	10000
201002	1	Talisman triptyque (7 jours)	0	10000
