77	77001	Preyed on a Priest
78	78001	Mistreated a Mystic
79	79001	Emerged Victorious
80	80001	I Saw It First
81	81001	I'll Carry That for You
82	82001	Pried from Their Cold Dead Fingers
83	83001	Vanarch
84	84001	Vanarch Again
85	85001	Who's the Boss?
86	86001	So Very Enchanting
87	87001	You and Your Plus One
88	88001	On the Plus Side
89	89001	Plus-Sized
90	90001	Nonplussed
91	91001	Price Negotiator
92	92001	Stocked the Broker
93	93001	Battle Tested
94	94001	Battle Worn
95	95001	Battle Weary
96	96001	Superior Display
97	97001	Island Explorer
98	98001	Arun Man
99	99001	Meandered to Leander
100	100001	Apprentice Weaponsmith
101	101001	Journeyman Weaponsmith
102	102001	Professional Weaponsmith
103	103001	Classical Weaponsmith
104	104001	Apprentice Focuswright
105	105001	Journeyman Focuswright
106	106001	Professional Focuswright
107	107001	Classical Focuswright
108	108001	Apprentice Armorsmith
109	109001	Journeyman Armorsmith
110	110001	Professional Armorsmith
111	111001	Classical Armorsmith
112	112001	Apprentice Leatherworker
113	113001	Journeyman Leatherworker
114	114001	Professional Leatherworker
115	115001	Classical Leatherworker
116	116001	Apprentice Tailor
117	117001	Journeyman Tailor
118	118001	Professional Tailor
119	119001	Classical Tailor
120	120001	Jack of All Trades
121	121001	Minor Miner
122	122001	Middling Miner
123	123001	Major Miner
124	124001	Master Miner
125	125001	Spark of Energy
126	126001	Energetic
127	127001	Full of Energy
128	128001	Expert Energizer
129	129001	Little Acorn
130	130001	Tiny Sapling
131	131001	Thriving Tree
132	132001	Mighty Oak
133	133001	Materials Master
134	134001	Not Alone
135	135001	Circle of Friends
136	136001	Social Network
137	137001	Expedition Relief
138	138001	With a Little Lore
139	139001	You Can't Hurry Lore
140	140001	All You Need is Lore
141	141001	Just Rewards
142	142001	Rewarding Work
143	143001	Final Reward
144	144001	Timber!
145	145001	Feather in Your Cap
146	146001	Lair and Back Again
147	147001	Conscripted
148	148001	Bringing Dakanius Down
149	149001	Make 'Em Squeal
150	150001	Fangs a Lot
151	151001	Officer Candidate
152	152001	Buffed Vampir Slayer
153	153001	Friend of Elleon
154	154001	Unmasked
155	155001	Sisterly Love
156	156001	Back to Velika
157	157001	Allemantheian Allegiances
158	158001	Core Competency
159	159001	Future Shock
160	160001	Unquavering Belief
161	161001	Where Art Thou?
162	162001	Freedom Fight
163	163001	Under Quarantine
164	164001	Masquerade
165	165001	Dances with Orcans
166	166001	Finding the Core
167	167001	Rescuing the Core
168	168001	The New Core
169	169001	Open the Gate
170	170001	Sealed Her Fate
171	171001	Hungry for Battle
172	172001	Swear on This Sword
173	173001	Lines of Supply
174	174001	Heart of the Matter
175	175001	BOOM!!
176	176001	Kulkari Killer
177	177001	Good Neighbor
178	178001	The Great Escape
179	179001	Too Many Tuwangis
180	180001	Bork Bork Bork!
181	181001	That's One Interpretation
182	182001	Argon Acquired
183	183001	Desert Warfare
184	184001	Higher Ground
185	185001	Bloodlust Can't Be Tamed
186	186001	I Got an Owie
187	187001	Smuggler's Blues
188	188001	Ringbearer
189	189001	Best Served Cold
190	190001	How Prophetic
191	191001	It's Bacon!
192	192001	Stay in School
193	193001	Field Trip
194	194001	It's What's for Dinner
195	195001	A Good Swift Kick
196	196001	Light the Way
197	197001	Give 'Em a Hand
198	198001	Come Bearing Gifts
199	199001	Curiosity Killed the Cat
200	200001	Nexus Scramble
201	201001	True Blue
202	202001	Covert Operations
203	203001	Fulcrum Fail
204	204001	Pick Me!
205	205001	Dedicated TERA Player!
206	206001	100 Bosses
207	207001	1,000 Bosses
208	208001	5,000 Bosses
209	209001	Part of Something Bigger than Myself
210	210001	Split Them 50/50
211	211001	Road Rage
212	212001	Ovokill
213	213001	A Maze Mastered
214	214001	Take a Load Off
215	215001	Crab Dip
216	216001	Under My Umbrella
217	217001	If Looks Could Kill
218	218001	Arrrr!
219	219001	Ice Pirate
220	220001	Cold War
221	221001	Suck the Venom Out
222	222001	Felling Kel
223	223001	Calm the Tempest
224	224001	Rule Arun
225	225001	Ritual Cleansing
226	226001	Trifecta
227	227001	Family Ties
228	228001	Taking the Refuge
229	229001	Off the Beaten Path
230	230001	Worked to Death
231	231001	Unlocking the Gates
232	232001	Splitting Headache
233	233001	Bellicose Baracos
234	234001	Hard as Nails
235	235001	Reign Fall
236	236001	Here Be Dracoloths
237	237001	Quoth the Raven
238	238001	Uncovered a Storm Lizard
239	239001	For the Children
240	240001	Save the Vales
241	241001	Some Like It Cold
242	242001	Going All the Fae
243	243001	Some Like It Hot
244	244001	Judging by the Size
245	245001	Go into Hiding
246	246001	Bit of a Headache
247	247001	Find It in Your Heart
248	248001	Trial by Blood
249	249001	Empty the Gorge
250	250001	Torch the Tor
251	251001	In a Canyon
252	252001	Spirited Away
253	253001	A Very Rotten Egg
254	254001	Put to the Test
255	255001	A Fragment of My Former Self
256	256001	Rescue One
257	257001	Downed the Clown
258	258001	Carry the Torch
259	259001	What Thulsa Hath Wrought
260	260001	Hello Darkness, My Old Fiend
261	261001	Winging It
262	262001	That Ain't No Flower
263	263001	For the Birds
264	264001	Doesn't Bat an Eye
265	265001	Clear the Coulee
266	266001	Nix Nyx
267	267001	Test achievement
268	268001	Thus Ever to Tyrants
269	269001	Unarm Killian's Army
270	270001	Like a Rock
271	271001	Tooth Extraction
272	272001	Revenge Is a Dish Best Served Cold
273	273001	The Huntress Is the Prey
274	274001	A Giant Heiry Problem
275	275001	When a Good Guard Goes Bad
276	276001	Don't Brood about It
277	277001	Run into the Ground
278	278001	Shot in the Dark
279	279001	Using an Obscene Jester
280	280001	Best Fiends
281	281001	Thulsa, OK
282	282001	A Wrong of Fire and Ice
283	283001	Pruning the Sky Garden
284	284001	Secret Garden
285	285001	Rule Southern Shara
286	286001	Arcadia Marathon
287	287001	Ostgarath Marathon
288	288001	Poporia Marathon
289	289001	Val Aureum Marathon
290	290001	Essenia Marathon
291	291001	Westonia Marathon
292	292001	Val Elenium Marathon
293	293001	Val Palrada Marathon
294	294001	Lorcada Marathon
295	295001	Sylvanoth Marathon
296	296001	Warrior Secundus
297	297001	Lancer Secundus
298	298001	Slayer Secundus
299	299001	Berserker Secundus
300	300001	Sorcerer Secundus
301	301001	Archer Secundus
302	302001	Priest Secundus
303	303001	Mystic Secundus
304	304001	Crazy Little Thing Called Lore
305	305001	Let Your Lore Flow
306	306001	How Deep Is Your Lore?
307	307001	The Power of Lore
308	308001	Gathering Master
309	309001	Lorcada Marathon
310	310001	The Craft
311	311001	That's Gonna Leave a Stain
312	312001	Never Give Up!
313	313001	Never Surrender!
314	314001	Try, Try Again
315	315001	Rock the Vote
316	316001	Prone to Violence
317	317001	Prone to Violence
318	318001	Prone to Violence
319	319001	Prone to Violence
320	320001	Prone to Violence
321	321001	Prone to Violence
322	322001	Prone to Violence
323	323001	Prone to Violence
324	324001	Chewing the Scenery
325	325001	One Hundred Thousand Arrows
326	326001	Immovable Object
327	327001	Come Here!
328	328001	Behind Their Back
329	329001	Blowing Smoke
330	330001	I Don't Need No Stinkin' HP
331	331001	Over-Eager
332	332001	The Fire Within
333	333001	Blood for Life
334	334001	Faster! Faster!
335	335001	Hell Rises Up
336	336001	Taking Care of Number One
337	337001	Death Is No Excuse
338	338001	Stun Gun
339	339001	Sweet Dreams
340	340001	One with Basilisks
341	341001	One with Ovoliths
342	342001	One with Kumases
343	343001	One with Clawriders
344	344001	One with Nagas
345	345001	One with Dracoloths
346	346001	One with Icereavers
347	347001	One with Lithikumases
348	348001	One with Warmasters
349	349001	One with Warlords
350	350001	One with Giants
351	351001	All by Myself
353	353001	Ideal Crystals
354	354001	Take Flight
355	355001	Let Go
356	356001	Fashion Icon
357	357001	Val Aureum Vanarch
358	358001	Westonia Vanarch
359	359001	Sylvanoth Vanarch
360	360001	Island of Dawn Vanarch
361	361001	Arcadia Vanarch
362	362001	Poporia Vanarch
363	363001	Ostgarath Vanarch
364	364001	Val Elenium Vanarch
365	365001	Essenia Vanarch
366	366001	Val Palrada Vanarch
367	367001	Lorcada Vanarch
368	368001	Iron Fist
369	369001	Velvet Glove
370	370001	World Leader
371	371001	Full-Time Job
372	372001	Black Death
373	373001	All You Need Is Lore
374	374001	BAM!
375	375001	BAM BAM!
376	376001	Here Be Dracoloths
377	377001	I Love TERA
378	378001	Beloved
379	379001	Love-Lettered
380	380001	Propagating Propaganda
381	381001	There Is No BAD Chocolate
382	382001	Agnitor
383	383001	Agnitor Adored
384	384001	My Credit Is Good
385	385001	Get on Your High Horse
386	386001	Catch the Nexus Wave
387	387001	Agnitor Agenda
388	388001	Nixed Nexus!
389	389001	Be a Raid, Be Very a Raid
390	390001	You Are Not Prepared!
391	391001	Five Strikes and You're Out
392	392001	Small Time
393	393001	Nexus Time
394	394001	Big Time
395	395001	Time Lord
396	396001	Close but No Cigar
397	397001	I Saw It with My Own Eyes
398	398001	Granarkus's Triumph
399	399001	Argonea's Triumph
400	400001	Khanovar Front's Triumph
401	401001	Make the Most of It
402	402001	Clean Sweep
403	403001	Absolute Agnitor
404	404001	Nexus Nihilism
405	405001	End of the Ride
406	406001	This Little Pigling Went...
407	407001	In the Red
408	408001	The Link to Linkia
409	409001	Of Boxes and Botany
410	410001	Lay Hold to Thrallhold
411	411001	Tower of Rubble
412	412001	Tirkai Tough Guy
413	413001	Mentee or Mental?
414	414001	The Write Stuff
415	415001	Light and Day
416	416001	Pesticide
417	417001	Instance Success
418	418001	Instance Gratification
419	419001	I Learned a Thing or Two
420	420001	To the Max!
421	421001	Warrior Prime
422	422001	Lancer Prime
423	423001	Slayer Prime
424	424001	Berserker Prime
425	425001	Sorcerer Prime
426	426001	Archer Prime
427	427001	Priest Prime
428	428001	Mystic Prime
429	429001	Tower Inferno
430	430001	Rat-a-tat-tat-tat!
431	431001	Checkmate
432	432001	Kumassacre
433	433001	Calling of the Angel
434	434001	Blessing of the Faerie
435	435001	Clover's Friend
436	436001	Val Tirkai Vanarch
437	437001	Helkan District Vanarch
438	438001	Val Kaeli Vanarch
439	439001	Veritas District Vanarch
440	440001	End of Sovereignty
441	441001	Closure
442	442001	A Poke in the Eye
443	443001	Bellicarium!
444	444001	Fraywind One
445	445001	Fraywind Trio
446	446001	Fraywind Quintet
447	447001	Fraywind Ten
448	448001	Fraywind One Hundred
449	449001	Fraywind Five Hundred
450	450001	Fraywind Canyon: Bronze
451	451001	Fraywind Canyon: Silver
452	452001	Fraywind Canyon: Gold
453	453001	Rotten to the Core
454	454001	Server First—Queenslayer
455	455001	Peerless Gladiator
456	456001	Almost the Pinnacle
457	457001	The Lure of Combat
458	458001	An Achievement You Can't Refuse
459	459001	Prelude to the Massacre
460	460001	Puddle of Blood
461	461001	Pile of Corpses
462	462001	Carnage Everywhere
463	463001	On Your Knees, Weaklings!
464	464001	Top of the Charts
465	465001	Legendary Slaughterer
466	466001	It's Finally Mine...
467	467001	It's Finally Mine...
468	468001	It's Finally Mine...
469	469001	It's Finally Mine...
470	470001	It's Finally Mine...
471	471001	It's Finally Mine...
472	472001	It's Finally Mine...
473	473001	It's Finally Mine...
474	474001	Can't Control the Power
475	475001	Which Candy?
476	476001	Easy as Pie
477	477001	Winter's Savior
478	478001	Unique Snowflake
479	479001	Accumulated Flurries
480	480001	Snowstorm Warning
481	481001	The Next Ice Age
482	482001	Beat the Rush
483	483001	Taking the Road Not Taken
484	484100	Ruler of Arun
485	484200	Ruler of Southern Shara
486	484300	Ruler of Northern Shara
487	484110	Free Traders Collective echelon 1
488	484210	Enlightened Union echelon 1
489	484310	Iron Order echelon 1
490	484111	Free Traders Collective echelon 2
491	484211	Enlightened Union echelon 2
492	484311	Iron Order echelon 2
493	484112	Free Traders Collective echelon 3
494	484212	Enlightened Union echelon 3
495	484312	Iron Order echelon 3
496	484113	Free Traders Collective echelon 4
497	484213	Enlightened Union echelon 4
498	484313	Iron Order echelon 4
499	499001	Dynamic Duo
500	500001	Raider of the Lost God
501	501001	That's No Air Raid
502	502001	Think like a Pirate
503	503001	Talk like a Pirate
504	504001	Stink like a Pirate
505	505001	Walk like a Pirate
506	506001	Shouldn't a Festival Be More...Festive?
507	507001	I Said Freeze!
508	508001	Snake-Eyed
509	509001	Triple Crown
510	510001	Tanks a Lot
511	511001	Cry Me a River
512	512001	Dance-A-Thon
513	513001	Stop Hogging the Kills
514	514001	Mind's Eye
515	515001	Sand Castle Baby
516	516001	Sand Castle Artist
517	517001	King of the Sand Castles
518	518001	Call Me Sandy
519	519001	Eat! Drink! Cook! Enjoy Rootstock!
520	520001	All the Prizes Are Mine!
521	521001	Please Drunk Responsibility
522	522001	Good Eats
523	523001	Stairway to Heaven
524	524001	Croakfest
525	525001	Where's the Brain?
526	526001	Weatherbeaten
527	527001	Mondays Always Get Me Down
528	528001	Now All I Need Is a Lamp.
529	529001	Welcome to Kumasylum!
530	530001	Gone Crazy in Kumasylum!
531	531001	Gone around the Bend in Kumasylum
533	533001	Welcome to Iron Battleground
534	534001	Cannons, Fire!
535	535001	One with the Tank
536	536001	Bulls-eye!
537	537001	Press the Attack!
540	540001	Stronghold First
541	541001	Stronghold Uncommonality
542	542001	Stronghold Rarity
543	543001	Stronghold Superior
544	544001	Stronghold Legend
550	550001	Bombastic
551	551001	Bomb Blast
552	552001	Bomb Squad
553	553001	Bombing Run
554	554001	Bomb Factory
555	555001	What? I Won?
556	556001	Let's Get It Started
557	557001	I Love this Game!
558	558001	I Will Find You...
559	559001	Shoot'em Up
560	560001	Top of the Heap
561	561001	Rise Above the Rest
562	562001	You're The Best...Around!
563	563001	Super Pit Fighter
564	564001	Kumas Dreaming
565	565001	Is Kumas Me or Am I Kumas?
567	567001	I Am the King
568	568001	Looking for Pallialith?
569	569001	Most Dangerous Catch
570	570001	Find the Golden Eggs, Part 1
571	571001	Find the Golden Eggs, Part 2
572	572001	Find the Golden Eggs, Part 3
573	573001	You want my treasures? Find them yourself! I've hidden all my eggs.
574	574001	Rootstock: Kick-Bale Gift Box Jackpot!
575	575001	Rootstock: Pigling Rodeo Gift Box Jackpot!
576	576001	Rootstock: Fast and Quick
577	577001	Busy! So busy!
578	578001	Pond Faire: Like Mom
579	579001	Pond Faire: I am the Protector!
580	580001	Snowfight Newbie
581	581001	Town Prankster
582	582001	Winter Is Coming
583	583001	Snow Kills?!
584	584001	Snowlord
586	586001	Pond Faire: Where is Music!?
587	587001	Babysitting?
588	588001	Love, Courage, and Delivery
600	600001	You Can't Believe Your Eyes
601	601001	Perfect Execution
602	602001	Free Traders Assault Commander
603	603001	Enlightened Union Assault Commander
604	604001	Iron Order Assault Commander
605	605001	Free Traders Defense Commander
606	606001	Enlightened Union Defense Commander
607	607001	Iron Order Defense Commander
608	608001	Free Traders Adjunct Commander
609	609001	Enlightened Union Adjunct Commander
610	610001	Iron Order Adjunct Commander
612	612001	Nico Nico 2015 Participant
613	613001	Nico Nico 2015 Participant
701	701001	Lead Reaper
702	702001	Reaper Secundus
703	703001	Reaper Prime
706	706001	Routed a Reaper
707	707001	Prone to Violence.
708	708001	Pull!
709	709001	From Hell's Heart!
711	711001	Purge the Infection
712	712001	Out of the Darkness, Into the Light
713	713001	Trumped Tower
714	714001	Lead Brawler
715	715001	Brawler Secundus
716	716001	Brawler Prime
717	717001	Prone to Violence
718	718001	All the Rage
719	719001	Knocking on Heaven's Door
720	720001	Beat Down a Brawler
721	721001	Cutting-Edge Brawler
722	722001	Quick Ninja
723	723001	Genin
724	724001	Chuunin
725	725001	Prone to Violence
726	726001	Dead Meat
727	727001	All Downhill from Here
728	728001	Neutralized a Ninja
729	729001	Jounin
730	730001	Lead Valkyrie
731	731001	Valkyrie Secundus
732	732001	Valkyrie Prime
733	733001	Prone to Violence
734	734001	Up and Down
735	735001	Twilight of the Gods
736	736001	Glorious Victory
737	737001	A Cut Above
777	777001	Working Out in the Channelworks
778	778001	Larva 'n Let Die
779	779001	Larvae Hate
800	800001	Holme, Sweet Holme
802	802001	Jax Trust Trusts You!
803	803001	Killing Spree Spry
804	804001	Taking All the Credit
805	805001	Credit to the Family
806	806001	Extra Credit
807	807001	Unstoppable Killing Spree
808	808001	Who Kills the Killing Spree?
809	809001	Who Kills the Killing Spree?
810	810001	Who Kills the Killing Spree?
811	811001	Who Kills the Killing Spree?
812	812001	Who Kills the Killing Spree?
813	813001	Who Kills the Killing Spree?
814	814001	Who Kills the Killing Spree?
815	815001	Who Kills the Killing Spree?
816	816001	Bellicarium Ambassador
817	817001	Unshakable Loyalty
818	818001	Reputation Is Everything
819	819001	HP Potion Tippler
820	820001	HP Potion Drinker
821	821001	HP Potion Guzzler
822	822001	MP Potion Tippler
823	823001	MP Potion Drinker
824	824001	MP Potion Guzzler
825	825001	Two-Fisted Drinker
826	826001	Legendary Looter
827	827001	Uncommon Valor
828	828001	In Rare Form
829	829001	Superior Court C
830	830001	Bulging Bag
832	832001	Moving On Up
833	833001	Live by the Battleground, Die by the Battleground
834	834001	Take 'Em All Down
835	835001	Bathed in Blood
836	836001	Island of Dawn Mission Specialist
837	837001	Velika Mission Specialist
838	838001	Allemantheia Mission Specialist
839	839001	Kaiator Mission Specialist
840	840001	Special Forces
841	841001	Nexus Mastery
842	842001	You Complete Me
843	843001	Perfect Ten
844	844001	Turn It Up to Eleven
845	845001	An Even Dozen
846	846001	One Enchanted Evening
847	847001	Elegance Squared
848	848001	The One Percent
849	849001	TERA Tycoon
850	850001	Famed Weapon Maker
851	851001	Meticulous Armor Maker
852	852001	Factory Owner
853	853001	Enter the Echelon
854	854001	Self-Sufficient
855	855001	Flanking > Planking
856	856001	Flank You Very Much
857	857001	Bastion Flanker
858	858001	Bastion Conqueror
859	859001	Punish the Traitor!
860	860001	More like Sinestral Minor
861	861001	Sinestral Conqueror
862	862001	Critically Acclaimed
863	863001	Silly Cultists, Tricks Are for Kids
864	864001	Cultists' Refuge: Conquest
865	865001	Flipping Out Gulsig
866	866001	Recalculating
867	867001	Final Destination
868	868001	Akasha's Left Hand
869	869001	Akasha's Right Hand
870	870001	Restraining Order
871	871001	Nowhere to Hide
872	872001	Southern Arun Dungeoneer
873	873001	And Stay Down!
874	874001	Exorcise Regimen
875	875001	Dead Inside
876	876001	Death, Be Not Proud
877	877001	Cheating Death
878	878001	One Thing at a Time
879	879001	Get in Line
880	880001	Methodical and Efficient
881	881001	Stretch Out with Your Feelings
882	882001	Have a Nice Trip?
883	883001	Cutthroat Tourist
884	884001	Show Me Where It Hurts
885	885001	Critical Care
886	886001	Prayed Upon
887	887001	Sun Temple Pilot
888	888001	Southern Shara Dungeoneer
889	889001	Killing Jokers
890	890001	Chaos Rising
891	891001	Dragons in Dungeons
892	892001	Shock Value
893	893001	Maze Runner
894	894001	Fear Itself
895	895001	Blaze a Trail
896	896001	Terror of Terrors
897	897001	Siege Tower
898	898001	General Mayhem
899	899001	Pick Your Poison
900	900001	Who Hesitates Is Lost
901	901001	Towering Rage
902	902001	Fear Is Not an Option
903	903001	Song of Fire and Ice
904	904001	Nesting Instinct
905	905001	Perfection Nest
906	906001	Kraken Up
907	907001	Where Is Thy Sting?
909	909001	The Final Push
910	910001	Hard Core Queen
911	911001	An Audience with the Queen
912	912001	The Thing That Would Be Queen
913	913001	Manaya's Core Conqueror
914	914001	Northern Shara Dungeoneer
915	915001	Dungeon-Delving Devotee
916	916001	Hold On Loosely, But Don't Let Go
917	917001	What Do You Make of This?
918	918001	Big Game Hunter
919	919001	Southern Arun Vistas
920	920001	Oblivion Vista
921	921001	Vista: Islands Two
922	922001	Vista Mix
923	923001	Neither Sand, nor Snow, nor Gloom of Night...
924	924001	Up, Down, and All Around
925	925001	Crescentia Tourist
926	926001	Lumbertown Tourist
927	927001	Jewel of the Desert Vista
928	928001	Waterfall Vista
929	929001	Bird's Eye View
930	930001	Southern Shara Vistas
931	931001	Pora Elinu Tourist
932	932001	Popolion Tourist
933	933001	Chebika Tourist
934	934001	Tulufan Tourist
935	935001	Kaiator Vista
936	936001	Susurrus Vista
937	937001	Argon Vista
938	938001	Northern Shara Vistas
939	939001	Castanica Tourist
940	940001	Tralion Tourist
941	941001	Tria Tourist
942	942001	Elenea Tourist
943	943001	World Class
944	944001	Bountiful Hunter
945	945001	Clawed Your Way to the Top
946	946001	Get the Big Picture
947	947001	Focus on the Details
948	948001	Strive for Balance
950	950001	Southern Arun Tourist Attractions
951	951001	Southern Shara Tourist Attractions
952	952001	Northern Shara Tourist Attractions
953	953001	Tourist Trap
954	954001	Rare Arbosk
955	955001	Rare Ashstalker
956	956001	Rare Sporewalker
957	957001	Rare Finds in Fyrmount
958	958001	Rare Mugato
959	959001	Rare Maligos
960	960001	Rare Arachnen
961	961001	Rare Finds in Frost Reach
962	962001	Rare Argonomorph Orcan
963	963001	Rare Argonomorph Frogrider
964	964001	Rare Argonomorph Wendigo
965	965001	Rare Threats in Thrallhold
966	966001	I Like My Meat Rare
967	967001	Well Traveled
968	968001	Which Castle
969	969001	Line in the Sand
970	970001	Snow Job
971	971001	On a High Note
972	972001	Temple Run
973	973001	Bridge Partner
974	974001	Monumental Effort
975	975001	All My Life
976	976001	Bellicose to the Max
977	977001	Frontera Tourist
978	978001	Bleakrock Tourist
979	979001	Bastion Tourist
980	980001	Acarum Tourist
981	981001	Dragonfall Tourist
982	982001	Kanstria Tourist
983	983001	Scythera Fae Tourist
984	984001	Pathfinder Post Tourist
985	985001	Zulfikar Fortress Tourist
986	986001	Habere Tourist
987	987001	DlueHole Cheevos
988	988001	Bug Zapper
989	989001	Meet the Beetles
990	990001	Beetle Juice
991	991001	Arc-Angel
992	992001	More Where That Came From
993	993001	Beetlemania
994	994001	Welcome to the Banquet
995	995001	Inner Peace
996	996001	Back to the Past
1001	1001001	Diving in Deep
1002	1002001	Groove to the Island Music
1003	1003001	Quintessential Ice Dancer
1004	1004001	Party like a Swamp Thing
1005	1005001	Splish Splash
1006	1006001	Hot Time in the Summertime
1007	1007001	Dragon Husbandry
1008	1008001	Here Be Dragons
1009	1009001	We Didn't Start the Fyre
1010	1010001	Ecstasy of Gold
1011	1011001	Green-Eyed Monsters
1012	1012001	Forget the Ivory
1013	1013001	Always a Silver Lining
1014	1014001	Dragons of Myth
1015	1015001	Dragons of Fable
1016	1016001	Dragons of Legend
1017	1017001	Dragons of Might
1100	1100001	Canyon Clash Champion
1101	1101001	Canyon Clash Champion
1102	1102001	Canyon Clash Champion
1103	1103001	Canyon Clash Champion
1104	1104001	Canyon Clash Champion
1105	1105001	Canyon Clash Champion
1106	1106001	Canyon Clash Champion
1107	1107001	Canyon Clash Champion
1108	1108001	2012 Canyon Clash Champion
1109	1109001	Canyon Clash Champion!
1110	1110001	Canyon Clash Champion!
1111	1111001	Canyon Clash Champion!
1112	1112001	Canyon Clash Champion!
1113	1113001	Canyon Clash Champion!
1114	1114001	Canyon Clash Champion!
1115	1115001	Canyon Clash Champion!
1118	1118001	2015 Dungeon Tournament: All Servers
1119	1119001	2015 Dungeon Tournament: Killian
1120	1120001	2015 Dungeon Tournament: Fraya
1121	1121001	2015 Dungeon Tournament: Hasmina
1122	1122001	2015 Dungeon Tournament: Elinu
1123	1123001	2015 Dungeon Tournament: Veritas
1124	1124001	2015 Dungeon Tournament: Arcadia
1125	1125001	2015 Dungeon Tournament: Kaidun
1126	1126001	2015 Dungeon Tournament: Zenobia
1127	1127001	2015 Dungeon Tournament: Akasha
1128	1128001	2015 Dungeon Tournament: Icaruna
1300	1300001	Master Warrior
1301	1301001	Master Lancer
1302	1302001	Master Slayer
1303	1303001	Master Berserker
1304	1304001	Master Sorcerer
1305	1305001	Master Archer
1306	1306001	Master Priest
1307	1307001	Master Mystic
1308	1308001	Vacation's Over!
1309	1309001	Vacation's Over!
1310	1310001	Vacation's Over!
1311	1311001	Vacation's Over!
1312	1312001	Vacation's Over!
1313	1313001	Vacation's Over!
1314	1314001	Vacation's Over!
1315	1315001	Vacation's Over!
1316	1316001	Cannon Control
1317	1317001	Seasonal Squash
1318	1318001	Me, Myself, I
1319	1319001	Me, Myself, X
1320	1320001	Me, Myself, L
1321	1321001	Me, Myself, C
1322	1322001	Smelting Apprentice
1323	1323001	Processing Apprentice
1324	1324001	Etching Apprentice
1325	1325001	Alchemical Apprentice
1326	1326001	Smelting Artisan
1327	1327001	Processing Artisan
1328	1328001	Etching Artisan
1329	1329001	Alchemy Artisan
1330	1330001	It's an Art
1331	1331001	Smelting Master
1332	1332001	Processing Master
1333	1333001	Etching Master
1334	1334001	Alchemy Master
1335	1335001	Cooking Apprentice
1336	1336001	Cooking Artisan
1337	1337001	Cooking Master
1338	1338001	Candies are mine!
1339	1339001	Happy Howl-o-ween!
1401	1401001	It Came to Me in a Dream
1402	1402001	Unleash the Wind
1403	1403001	Sweet Beams
1404	1404001	Operation: Overwatch (Spring Valley)
1405	1405001	Operation: Overwatch (Ex Prima)
1406	1406001	Operation: Overwatch (Arx Umbra)
1407	1407001	Alpha State
1408	1408001	1st place in GVG
1411	1411001	Told You I Could Fit!
1412	1412001	Take Center Stage
1413	1413001	Arsenal of Injustice
1414	1414001	There are TWO Lights!
1415	1415001	The Three Buggy Problem
1416	1416001	One Flew Over Nimistrix's Nest
1417	1417001	Water From the Sky
1418	1418001	Party Like A Pirate
1419	1419001	Teeny Tiny Crabby Babies
1420	1420001	Strangely Familiar...
1421	1421001	The Archdevan Mystique
1422	1422001	One Fish, Two Fish
1423	1423001	Putting the Pieces Together
1424	1424001	Never Enough
1425	1425001	Memories of Dawn
1426	1426001	DID YOU HEAR SOMETHING?
1427	1427001	Chione's Last Stand
1428	1428001	White Horse Down
1429	1429001	Stone Sentinel
1430	1430001	Final Expedition
1431	1431001	Never Forget
1500	1500001	Got Your Wings
1600	1600001	When I'm 65!
1601	1601001	First to Fight
1602	1602001	High Five
1603	1603001	Cutting a Swath
1604	1604001	Northern Arun Campaign Veteran
