10500;Common;Common;Lancer;Combo Attack V
10500;Common;Common;Mystic;Sharan Bolt V
10500;Common;Common;Priest;Divine Radiance V
10500;Common;Common;Slayer;Combo Attack V
10500;Common;Common;Sorcerer;Fireball V
10500;Common;Common;Warrior;Combo Attack V
10600;Common;Common;Archer;Arrow VI
10600;Common;Common;Berserker;Combo Attack VI
10600;Common;Common;Gunner;Blast VI
10600;Common;Common;Lancer;Combo Attack VI
10600;Common;Common;Mystic;Sharan Bolt VI
10600;Common;Common;Priest;Divine Radiance VI
10600;Common;Common;Slayer;Combo Attack VI
10600;Common;Common;Sorcerer;Fireball VI
10600;Common;Common;Warrior;Combo Attack VI
10700;Common;Common;Archer;Arrow VII
10700;Common;Common;Berserker;Combo Attack VII
10700;Common;Common;Gunner;Blast VII
10700;Common;Common;Lancer;Combo Attack VII
10700;Common;Common;Mystic;Sharan Bolt VII
10700;Common;Common;Priest;Divine Radiance VII
10700;Common;Common;Slayer;Combo Attack VII
10700;Common;Common;Sorcerer;Fireball VII
10700;Common;Common;Warrior;Combo Attack VII
10800;Common;Common;Archer;Arrow VIII
10800;Common;Common;Berserker;Combo Attack VIII
10800;Common;Common;Gunner;Blast VIII
10800;Common;Common;Lancer;Combo Attack VIII
10800;Common;Common;Mystic;Sharan Bolt VIII
10800;Common;Common;Priest;Divine Radiance VIII
10800;Common;Common;Slayer;Combo Attack VIII
10800;Common;Common;Sorcerer;Fireball VIII
10800;Common;Common;Warrior;Combo Attack VIII
10900;Common;Common;Archer;Arrow IX
10900;Common;Common;Berserker;Combo Attack IX
10900;Common;Common;Gunner;Blast IX
10900;Common;Common;Lancer;Combo Attack IX
10900;Common;Common;Mystic;Sharan Bolt IX
10900;Common;Common;Priest;Divine Radiance IX
10900;Common;Common;Slayer;Combo Attack IX
10900;Common;Common;Sorcerer;Fireball IX
10900;Common;Common;Warrior;Combo Attack IX
11000;Common;Common;Archer;Arrow X
11000;Common;Common;Berserker;Combo Attack X
11000;Common;Common;Gunner;Blast X
11000;Common;Common;Lancer;Combo Attack X
11000;Common;Common;Mystic;Sharan Bolt X
11000;Common;Common;Priest;Divine Radiance X
11000;Common;Common;Slayer;Combo Attack X
11000;Common;Common;Sorcerer;Fireball X
11000;Common;Common;Warrior;Combo Attack X
110100;Common;Common;Archer;Poison Trap I
110100;Common;Common;Berserker;Leaping Strike I
110100;Common;Common;Gunner;Rocket Jump I
110100;Common;Common;Lancer;Retaliate I
110100;Common;Common;Mystic;Summon: Party
110100;Common;Common;Priest;Metamorphic Blast I
110100;Common;Common;Reaper;Shadow Lash I;1
110100;Common;Common;Sorcerer;Magma Bomb I
110100;Common;Common;Warrior;Poison Blade I
110101;Common;Common;Reaper;Shadow Lash I;2
110102;Common;Common;Reaper;Shadow Lash I;3
110103;Common;Common;Reaper;Shadow Lash I;4
110131;Common;Common;Gunner;Super Rocket Jump I
110140;Common;Common;Sorcerer;Magma Bomb I
110190;Common;Common;Reaper;Shadow Lash I
110200;Common;Common;Archer;Poison Trap II
110200;Common;Common;Berserker;Leaping Strike II
110200;Common;Common;Gunner;Rocket Jump II
110200;Common;Common;Lancer;Retaliate II
110200;Common;Common;Priest;Metamorphic Blast II
110200;Common;Common;Reaper;Shadow Lash II;1
110200;Common;Common;Sorcerer;Magma Bomb II
110200;Common;Common;Warrior;Poison Blade II
110201;Common;Common;Reaper;Shadow Lash II;2
110202;Common;Common;Reaper;Shadow Lash II;3
110203;Common;Common;Reaper;Shadow Lash II;4
110231;Common;Common;Gunner;Super Rocket Jump II
110240;Common;Common;Sorcerer;Magma Bomb II
110290;Common;Common;Reaper;Shadow Lash II
110300;Common;Common;Archer;Poison Trap III
110300;Common;Common;Berserker;Leaping Strike III
110300;Common;Common;Gunner;Rocket Jump III
110300;Common;Common;Lancer;Retaliate III
110300;Common;Common;Priest;Metamorphic Blast III
110300;Common;Common;Sorcerer;Magma Bomb III
110300;Common;Common;Warrior;Poison Blade III
110331;Common;Common;Gunner;Super Rocket Jump III
110340;Common;Common;Sorcerer;Magma Bomb III
110400;Common;Common;Archer;Poison Trap IV
110400;Common;Common;Berserker;Leaping Strike IV
110400;Common;Common;Gunner;Rocket Jump IV
110400;Common;Common;Lancer;Retaliate IV
110400;Common;Common;Priest;Metamorphic Blast IV
110400;Common;Common;Sorcerer;Magma Bomb IV
110400;Common;Common;Warrior;Poison Blade IV
110431;Common;Common;Gunner;Super Rocket Jump IV
110440;Common;Common;Sorcerer;Magma Bomb IV
110500;Common;Common;Archer;Poison Trap V
110500;Common;Common;Berserker;Leaping Strike V
110500;Common;Common;Gunner;Rocket Jump V
110500;Common;Common;Lancer;Retaliate V
110500;Common;Common;Priest;Metamorphic Blast V
110500;Common;Common;Sorcerer;Magma Bomb V
110500;Common;Common;Warrior;Poison Blade V
110531;Common;Common;Gunner;Super Rocket Jump V
110540;Common;Common;Sorcerer;Magma Bomb V
110600;Common;Common;Berserker;Leaping Strike VI
110600;Common;Common;Gunner;Rocket Jump VI
110600;Common;Common;Lancer;Retaliate VI
110600;Common;Common;Priest;Metamorphic Blast VI
110600;Common;Common;Sorcerer;Magma Bomb VI
110600;Common;Common;Warrior;Poison Blade VI
110631;Common;Common;Gunner;Super Rocket Jump VI
110640;Common;Common;Sorcerer;Magma Bomb VI
110700;Common;Common;Berserker;Leaping Strike VII
110700;Common;Common;Gunner;Rocket Jump VII
110700;Common;Common;Lancer;Retaliate VII
110700;Common;Common;Priest;Metamorphic Blast VII
110700;Common;Common;Sorcerer;Magma Bomb VII
110700;Common;Common;Warrior;Poison Blade VII
110731;Common;Common;Gunner;Super Rocket Jump VII
110740;Common;Common;Sorcerer;Magma Bomb VII
110800;Common;Common;Berserker;Leaping Strike VIII
110800;Common;Common;Gunner;Rocket Jump VIII
110800;Common;Common;Lancer;Retaliate VIII
110800;Common;Common;Priest;Metamorphic Blast VIII
110800;Common;Common;Sorcerer;Magma Bomb VIII
110800;Common;Common;Warrior;Poison Blade VIII
110831;Common;Common;Gunner;Super Rocket Jump VIII
110840;Common;Common;Sorcerer;Magma Bomb VIII
110900;Common;Common;Gunner;Rocket Jump IX
110900;Common;Common;Gunner;Rocket Jump IX;;Unchained
110900;Common;Common;Lancer;Retaliate IX
110900;Common;Common;Priest;Metamorphic Blast IX
110900;Common;Common;Sorcerer;Magma Bomb IX
110901;Common;Common;Gunner;Rocket Jump IX;;Unchained
110902;Common;Common;Gunner;Rocket Jump IX;;Unchained
110930;Common;Common;Gunner;Rocket Jump IX;;Chained
110931;Common;Common;Gunner;Rocket Jump IX;;Chained
110931;Common;Common;Gunner;Super Rocket Jump IX
110932;Common;Common;Gunner;Rocket Jump IX;;Chained
110940;Common;Common;Sorcerer;Magma Bomb IX
111000;Common;Common;Lancer;Retaliate X
111000;Common;Common;Priest;Metamorphic Blast X
111000;Common;Common;Sorcerer;Magma Bomb X
11100;Common;Common;Archer;Arrow XI
11100;Common;Common;Berserker;Combo Attack XI
11100;Common;Common;Gunner;Blast XI
11100;Common;Common;Lancer;Combo Attack XI
11100;Common;Common;Mystic;Sharan Bolt XI
11100;Common;Common;Priest;Divine Radiance XI
11100;Common;Common;Slayer;Combo Attack XI
11100;Common;Common;Sorcerer;Fireball XI
11100;Common;Common;Warrior;Combo Attack XI
111040;Common;Common;Sorcerer;Magma Bomb X
111100;Common;Common;Priest;Metamorphic Blast XI
111100;Common;Common;Sorcerer;Magma Bomb XI
11200;Common;Common;Archer;Arrow XII
11200;Common;Common;Berserker;Combo Attack XII
11200;Common;Common;Gunner;Blast XII
11200;Common;Common;Lancer;Combo Attack XII
11200;Common;Common;Mystic;Sharan Bolt XII
11200;Common;Common;Priest;Divine Radiance XII
11200;Common;Common;Slayer;Combo Attack XII
11200;Common;Common;Sorcerer;Fireball XII
11200;Common;Common;Warrior;Combo Attack XII
11220;Common;Common;Gunner;Blast XII
11220;Common;Common;Priest;Divine Radiance
116001;Common;Common;Common;Summon: Black Pearl
120100;Common;Common;Archer;Velik's Mark I
120100;Common;Common;Berserker;Unchained Anger I
120100;Common;Common;Lancer;Infuriate
120100;Common;Common;Mystic;Vow of Rebirth
120100;Common;Common;Priest;Resurrect
120100;Common;Common;Reaper;Shadow Burst I
120100;Common;Common;Slayer;Heart Thrust I
120100;Common;Common;Sorcerer;Void Pulse I
120100;Common;Common;Warrior;Leaping Strike I
120101;Common;Common;Reaper;Shadow Burst I
120120;Common;Common;Gunner;Electric Bomb I
120130;Common;Common;Reaper;Shadow Burst I
120200;Common;Common;Archer;Velik's Mark II
120200;Common;Common;Berserker;Unchained Anger II
120200;Common;Common;Reaper;Shadow Burst II
120200;Common;Common;Reaper;Shadow Burst II;1;
120200;Common;Common;Slayer;Heart Thrust II
120200;Common;Common;Sorcerer;Void Pulse II
120200;Common;Common;Warrior;Leaping Strike II
120201;Common;Common;Reaper;Shadow Burst II
120201;Common;Common;Reaper;Shadow Burst II;2
120220;Common;Common;Gunner;Electric Bomb II
120230;Common;Common;Reaper;Shadow Burst II
120300;Common;Common;Archer;Velik's Mark III
120300;Common;Common;Berserker;Unchained Anger III
120300;Common;Common;Slayer;Heart Thrust III
120300;Common;Common;Sorcerer;Void Pulse III
120300;Common;Common;Warrior;Leaping Strike III
120320;Common;Common;Gunner;Electric Bomb III
120400;Common;Common;Berserker;Unchained Anger IV
120400;Common;Common;Slayer;Heart Thrust IV
120400;Common;Common;Sorcerer;Void Pulse IV
120400;Common;Common;Warrior;Leaping Strike IV
120420;Common;Common;Gunner;Electric Bomb IV
120500;Common;Common;Berserker;Unchained Anger V
120500;Common;Common;Slayer;Heart Thrust V
120500;Common;Common;Sorcerer;Void Pulse V
120500;Common;Common;Warrior;Leaping Strike V
120520;Common;Common;Gunner;Electric Bomb V
120600;Common;Common;Berserker;Unchained Anger VI
120600;Common;Common;Sorcerer;Void Pulse VI
120600;Common;Common;Warrior;Leaping Strike VI
120620;Common;Common;Gunner;Electric Bomb VI
120620;Common;Common;Sorcerer;Void Pulse VI
120700;Common;Common;Berserker;Unchained Anger VII
120700;Common;Common;Warrior;Leaping Strike VII
120720;Common;Common;Gunner;HB-7: Arcane Barrage
120800;Common;Common;Warrior;Leaping Strike VIII
120830;Common;Common;Berserker;Unchained Anger VIII
130100;Common;Common;Berserker;Retaliate I
130100;Common;Common;Gunner;Balder's Vengeance I
130100;Common;Common;Lancer;Spring Attack I
130100;Common;Common;Mystic;Aura of the Merciless I
130100;Common;Common;Priest;Homeward Bound
130100;Common;Common;Reaper;Soul Reversal
130100;Common;Common;Slayer;Stunning Backhand I
130100;Common;Common;Sorcerer;Mindblast I
130100;Common;Common;Warrior;Retaliate I
130120;Common;Common;Reaper;Soul Reversal
130130;Common;Common;Lancer;Spring Attack I
130130;Common;Common;Reaper;Soul Reversal
130200;Common;Common;Berserker;Retaliate II
130200;Common;Common;Gunner;Balder's Vengeance II
130200;Common;Common;Lancer;Spring Attack II
130200;Common;Common;Mystic;Aura of the Merciless II
130200;Common;Common;Slayer;Stunning Backhand II
130200;Common;Common;Sorcerer;Mindblast II
130200;Common;Common;Warrior;Retaliate II
130202;Common;Common;Gunner;Balder's Vengeance II
130230;Common;Common;Gunner;Balder's Vengeance II
130230;Common;Common;Lancer;Spring Attack II
130300;Common;Common;Berserker;Retaliate III
130300;Common;Common;Lancer;Spring Attack III
130300;Common;Common;Slayer;Stunning Backhand III
130300;Common;Common;Sorcerer;Mindblast III
130300;Common;Common;Warrior;Retaliate III
130330;Common;Common;Lancer;Spring Attack III
130400;Common;Common;Berserker;Retaliate IV
130400;Common;Common;Lancer;Spring Attack IV
130400;Common;Common;Slayer;Stunning Backhand IV
130400;Common;Common;Warrior;Retaliate IV
130430;Common;Common;Lancer;Spring Attack IV
130500;Common;Common;Berserker;Retaliate V
130500;Common;Common;Lancer;Spring Attack V
130500;Common;Common;Slayer;Stunning Backhand V
130500;Common;Common;Warrior;Retaliate V
130530;Common;Common;Lancer;Spring Attack V
130600;Common;Common;Berserker;Retaliate VI
130600;Common;Common;Lancer;Spring Attack VI
130600;Common;Common;Slayer;Stunning Backhand VI
130600;Common;Common;Warrior;Retaliate VI
130630;Common;Common;Lancer;Spring Attack VI
130700;Common;Common;Berserker;Retaliate VII
130700;Common;Common;Lancer;Spring Attack VII
130700;Common;Common;Slayer;Stunning Backhand VII
130700;Common;Common;Warrior;Retaliate VII
130730;Common;Common;Lancer;Spring Attack VII
130800;Common;Common;Berserker;Retaliate VIII
130800;Common;Common;Lancer;Spring Attack VIII
130800;Common;Common;Warrior;Retaliate VIII
130830;Common;Common;Lancer;Spring Attack VIII
130900;Common;Common;Berserker;Retaliate IX
130900;Common;Common;Lancer;Spring Attack IX
130900;Common;Common;Warrior;Retaliate IX
130930;Common;Common;Lancer;Spring Attack IX
131000;Common;Common;Berserker;Retaliate X
131000;Common;Common;Lancer;Spring Attack X
131000;Common;Common;Warrior;Retaliate X
131030;Common;Common;Lancer;Spring Attack X
131100;Common;Common;Lancer;Spring Attack XI
131100;Common;Common;Lancer;Spring Attack XI;;Unchained
131130;Common;Common;Lancer;Spring Attack XI;;Chained
140100;Common;Common;Archer;Retaliate I
140100;Common;Common;Mystic;Aura of the Swift I
140100;Common;Common;Priest;Summon: Party
140100;Common;Common;Reaper;Retaliate I
140100;Common;Common;Slayer;Distant Blade I
140100;Common;Common;Sorcerer;Retaliate I
140100;Common;Common;Warrior;Mangle
140200;Common;Common;Archer;Retaliate II
140200;Common;Common;Mystic;Aura of the Swift II
140200;Common;Common;Reaper;Retaliate II
140200;Common;Common;Slayer;Distant Blade II
140200;Common;Common;Sorcerer;Retaliate II
140300;Common;Common;Archer;Retaliate III
140300;Common;Common;Reaper;Retaliate III
140300;Common;Common;Slayer;Distant Blade III
140300;Common;Common;Sorcerer;Retaliate III
140400;Common;Common;Archer;Retaliate IV
140400;Common;Common;Slayer;Distant Blade IV
140400;Common;Common;Sorcerer;Retaliate IV
140500;Common;Common;Archer;Retaliate V
140500;Common;Common;Slayer;Distant Blade V
140500;Common;Common;Sorcerer;Retaliate V
140600;Common;Common;Archer;Retaliate VI
140600;Common;Common;Slayer;Distant Blade VI
140600;Common;Common;Sorcerer;Retaliate VI
140700;Common;Common;Archer;Retaliate VII
140700;Common;Common;Slayer;Distant Blade VII
140700;Common;Common;Sorcerer;Retaliate VII
140800;Common;Common;Archer;Retaliate VIII
140800;Common;Common;Slayer;Distant Blade VIII
140800;Common;Common;Sorcerer;Retaliate VIII
140900;Common;Common;Archer;Retaliate IX
140900;Common;Common;Sorcerer;Retaliate IX
141000;Common;Common;Archer;Retaliate X
141000;Common;Common;Sorcerer;Retaliate X
150100;Common;Common;Archer;Incendiary Trap I
150100;Common;Common;Berserker;Vampiric Blow I
150100;Common;Common;Gunner;Replenishment I
150100;Common;Common;Lancer;Charging Lunge I
150100;Common;Common;Mystic;Aura of the Unyielding I
150100;Common;Common;Priest;Blessing of Zenobia
150100;Common;Common;Reaper;Retribution I
150100;Common;Common;Slayer;Startling Kick I
150180;Common;Common;Reaper;Retribution I
150200;Common;Common;Archer;Incendiary Trap II
150200;Common;Common;Berserker;Vampiric Blow II
150200;Common;Common;Gunner;Replenishment II
150200;Common;Common;Lancer;Charging Lunge II
150200;Common;Common;Mystic;Aura of the Unyielding II
150200;Common;Common;Reaper;Retribution II
150200;Common;Common;Slayer;Startling Kick II
150280;Common;Common;Reaper;Retribution II
150300;Common;Common;Archer;Incendiary Trap III
150300;Common;Common;Berserker;Vampiric Blow III
150300;Common;Common;Gunner;Replenishment III
150300;Common;Common;Lancer;Charging Lunge III
150300;Common;Common;Mystic;Aura of the Unyielding III
150300;Common;Common;Reaper;Retribution III
150300;Common;Common;Slayer;Startling Kick III
150380;Common;Common;Reaper;Retribution III
150400;Common;Common;Archer;Incendiary Trap IV
150400;Common;Common;Berserker;Vampiric Blow IV
150400;Common;Common;Gunner;Replenishment IV
150400;Common;Common;Lancer;Charging Lunge IV
150400;Common;Common;Mystic;Aura of the Unyielding IV
150400;Common;Common;Slayer;Startling Kick IV
150500;Common;Common;Archer;Incendiary Trap V
150500;Common;Common;Berserker;Vampiric Blow V
150500;Common;Common;Gunner;Replenishment V
150500;Common;Common;Lancer;Charging Lunge V
150500;Common;Common;Slayer;Startling Kick V
150600;Common;Common;Archer;Incendiary Trap VI
150600;Common;Common;Berserker;Vampiric Blow VI
150600;Common;Common;Gunner;Replenishment VI
150600;Common;Common;Lancer;Charging Lunge VI
150600;Common;Common;Slayer;Startling Kick VI
150700;Common;Common;Archer;Incendiary Trap VII
150700;Common;Common;Berserker;Vampiric Blow VII
150700;Common;Common;Gunner;Replenishment VII
150700;Common;Common;Lancer;Charging Lunge VII
150700;Common;Common;Slayer;Startling Kick VII
150720;Common;Common;Archer;Incendiary Trap VII
150800;Common;Common;Berserker;Vampiric Blow VIII
150800;Common;Common;Gunner;Replenishment VIII
150800;Common;Common;Lancer;Charging Lunge VIII
150800;Common;Common;Slayer;Startling Kick VIII
150900;Common;Common;Berserker;Vampiric Blow IX
150900;Common;Common;Gunner;Replenishment IX
150900;Common;Common;Gunner;Replenishment IX;;Unchained
150900;Common;Common;Lancer;Charging Lunge IX
150900;Common;Common;Slayer;Startling Kick IX
150901;Common;Common;Gunner;Replenishment IX;;Unchained
150902;Common;Common;Gunner;Replenishment IX;;Unchained
150913;Common;Common;Berserker;Vampiric Blow IX 
150930;Common;Common;Gunner;Replenishment IX;;Chained
150931;Common;Common;Gunner;Replenishment IX;;Chained
150932;Common;Common;Gunner;Replenishment IX;;Chained
151000;Common;Common;Lancer;Charging Lunge X
160100;Common;Common;Archer;Breakaway Bolt I
160100;Common;Common;Berserker;Fearsome Shout I
160100;Common;Common;Lancer;Second Wind I
160100;Common;Common;Mystic;Aura of the Tenacious
160100;Common;Common;Priest;Shocking Implosion I
160100;Common;Common;Reaper;Shadow Reaping
160100;Common;Common;Slayer;Fury Strike I
160100;Common;Common;Sorcerer;Painblast I
160100;Common;Common;Warrior;Charging Slash I
160200;Common;Common;Archer;Breakaway Bolt II
160200;Common;Common;Berserker;Fearsome Shout II
160200;Common;Common;Lancer;Second Wind II
160200;Common;Common;Priest;Shocking Implosion II
160200;Common;Common;Slayer;Fury Strike II
160200;Common;Common;Sorcerer;Painblast II
160200;Common;Common;Warrior;Charging Slash II
160300;Common;Common;Archer;Breakaway Bolt III
160300;Common;Common;Berserker;Fearsome Shout III
160300;Common;Common;Lancer;Second Wind III
160300;Common;Common;Priest;Shocking Implosion III
160300;Common;Common;Slayer;Fury Strike III
160300;Common;Common;Sorcerer;Painblast III
160300;Common;Common;Warrior;Charging Slash III
160400;Common;Common;Archer;Breakaway Bolt IV
160400;Common;Common;Berserker;Fearsome Shout IV
160400;Common;Common;Lancer;Second Wind IV
160400;Common;Common;Priest;Shocking Implosion IV
160400;Common;Common;Slayer;Fury Strike IV
160400;Common;Common;Sorcerer;Painblast IV
160400;Common;Common;Warrior;Charging Slash IV
160500;Common;Common;Archer;Breakaway Bolt V
160500;Common;Common;Lancer;Second Wind V
160500;Common;Common;Priest;Shocking Implosion V
160500;Common;Common;Sorcerer;Painblast V
160500;Common;Common;Warrior;Charging Slash V
160600;Common;Common;Archer;Breakaway Bolt VI
160600;Common;Common;Lancer;Second Wind VI
160600;Common;Common;Priest;Shocking Implosion VI
160600;Common;Common;Sorcerer;Painblast VI
160600;Common;Common;Warrior;Charging Slash VI
160700;Common;Common;Archer;Breakaway Bolt VII
160700;Common;Common;Lancer;Second Wind VII
160700;Common;Common;Priest;Shocking Implosion VII
160700;Common;Common;Sorcerer;Painblast VII
160700;Common;Common;Warrior;Charging Slash VII
160800;Common;Common;Archer;Breakaway Bolt VIII
160800;Common;Common;Lancer;Second Wind VIII
160800;Common;Common;Priest;Shocking Implosion VIII
160800;Common;Common;Sorcerer;Painblast VIII
160900;Common;Common;Archer;Breakaway Bolt IX
160900;Common;Common;Lancer;Second Wind IX
160900;Common;Common;Priest;Shocking Implosion IX
160900;Common;Common;Sorcerer;Painblast IX
161000;Common;Common;Archer;Breakaway Bolt X
170100;Common;Common;Archer;Web Arrow I
170100;Common;Common;Berserker;Flurry of Blows I
170100;Common;Common;Lancer;Adrenaline Rush I
170100;Common;Common;Mystic;Teleport Jaunt
170100;Common;Common;Priest;Prayer of Peace I
170100;Common;Common;Reaper;Spirit Gallows
170100;Common;Common;Slayer;Headlong Rush I
170100;Common;Common;Sorcerer;Painful Trap I
170100;Common;Common;Warrior;Vortex Slash I
170110;Common;Common;Reaper;Spirit Gallows
170200;Common;Common;Archer;Web Arrow II
170200;Common;Common;Berserker;Flurry of Blows II
170200;Common;Common;Lancer;Adrenaline Rush II
170200;Common;Common;Priest;Prayer of Peace II
170200;Common;Common;Slayer;Headlong Rush II
170200;Common;Common;Sorcerer;Painful Trap II
170200;Common;Common;Warrior;Vortex Slash II
170300;Common;Common;Archer;Web Arrow III
170300;Common;Common;Priest;Prayer of Peace III
170300;Common;Common;Slayer;Headlong Rush III
170300;Common;Common;Sorcerer;Painful Trap III
170300;Common;Common;Warrior;Vortex Slash III
170400;Common;Common;Priest;Prayer of Peace IV
170400;Common;Common;Slayer;Headlong Rush IV
170400;Common;Common;Sorcerer;Painful Trap IV
170400;Common;Common;Warrior;Vortex Slash IV
170500;Common;Common;Sorcerer;Painful Trap V
170500;Common;Common;Warrior;Vortex Slash V
170600;Common;Common;Sorcerer;Painful Trap VI
170600;Common;Common;Warrior;Vortex Slash VI
170620;Common;Common;Sorcerer;Painful Trap VI
170700;Common;Common;Warrior;Vortex Slash VII
170800;Common;Common;Warrior;Vortex Slash VIII
170900;Common;Common;Warrior;Vortex Slash IX
171000;Common;Common;Warrior;Vortex Slash X
171100;Common;Common;Warrior;Vortex Slash XI
180100;Common;Common;Archer;Close Quarters I
180100;Common;Common;Berserker;Lethal Strike I
180100;Common;Common;Gunner;HB-1
180100;Common;Common;Lancer;Shield Barrage I
180100;Common;Common;Mystic;Arun's Vitae I
180100;Common;Common;Priest;Heal Thyself I
180100;Common;Common;Reaper;Shrouded Escape
180100;Common;Common;Slayer;Overpower I
180100;Common;Common;Sorcerer;Glacial Retreat I
180100;Common;Common;Warrior;Combative Strike I
180200;Common;Common;Archer;Close Quarters II
180200;Common;Common;Berserker;Lethal Strike II
180200;Common;Common;Gunner;HB-2
180200;Common;Common;Lancer;Shield Barrage II
180200;Common;Common;Mystic;Arun's Vitae II
