47650400	50015	0.3	perc	1000	1	Лечение реликвии
47651003	50015	0.05	perc	120000	1	Молитва Аши
47660100	4195	-0.03	perc	10000	1	Изнеможение от адского жара
47660200	4195	-0.03	perc	30000	5	Источник поражения
47660300	4195	-0.3	perc	5000	5	Ба-бах
47690800	3275	-0.1	perc	10000	10	Свет глубин
47700100	50015	-0.2	perc	5000	1	Заболевание
47702100	50015	-0.1	perc	10000	1	Разложение клеток
47702900	4318	-0.1	perc	90000	5	Алчные мысли
47703000	4318	-0.1	perc	90000	5	Ненавистные мысли
47703100	4318	-0.1	perc	90000	5	Безнадежные мысли
49400500	4195	-0.001	perc	60000	1	Причина загрязнения
49400600	50015	0.02	perc	1000	1	Слеза дракона
71600004	43181	-0.05	perc	15000	2	Пламя Даркана
71600010	43181	-0.05	perc	10000	1	Обожженный шрам
74300074	50015	0.5	perc	1000	1	
74300078	50015	100000	abs	180000	1	Супер-регенерация
75000027	4195	-0.016	perc	10000	3	Пчелиный яд
76600024	50015	0.01	perc	15000	3	Исцеление пирата
76600025	50015	0.02	perc	1000	1	
77702100	50015	-0.1	perc	10000	3	Разложение клеток
77702900	4318	-0.1	perc	180000	5	Алчные мысли
77703000	4318	-0.1	perc	180000	5	Ненавистные мысли
77703100	4318	-0.1	perc	180000	5	Безнадежные мысли
77703403	50015	0.05	perc	1000	1	Восстановление HP
77703410	50015	0.03	perc	1000	1	Восстановление HP кумаса
77703412	4195	-0.05	perc	120000	3	Форма демокрона
77703429	50015	0.05	perc	1000	1	Восстановление HP
77703431	50433	-10000	abs	20000	2	Инфекция демокрона
77703432	50433	-12000	abs	20000	2	Мутация демокрона
80900007	50015	0.01	perc	4000	4	Быстрое исцеление 1%
81300001	43181	-0.95	perc	1	1	
81300015	43181	-0.03	perc	10000	2	Пламя Баньякаса
81300021	4320	-0.01	perc	5000	2	Раны об камни
81300023	43181	-0.03	perc	10000	2	Волшебный огонь Баньякаса
81300024	43181	-0.03	perc	10000	2	Волшебный огонь Баньякаса
91100200	43181	-0.03	perc	240000	2	Адское пламя
91101100	4318	-0.03	perc	240000	2	Адский огонь
91101300	43451	-0.03	perc	240000	2	Адский холод
91600001	50353	-0.05	perc	3000	1	Темное сердце
91600004	43181	-0.1	perc	15000	2	Крадущая тьма
91600010	43181	-0.1	perc	10000	1	Опустошение Даркана
91600013	50353	-0.02	perc	44000	1	Кровавая плеть I
91600014	50353	-0.02	perc	44000	1	Кровавая плеть II
91600015	50353	-0.02	perc	44000	1	Кровавая плеть III
91600016	50353	-0.02	perc	44000	1	Кровавая плеть IV
91600017	4166	-0.07	perc	45000	2	Прикосновение Даркана
97500100	43181	-0.07	perc	120000	2	Адское пламя
97501100	43451	-0.07	perc	120000	2	Адский холод
97501400	4318	-0.07	perc	120000	2	Адский огонь
98000040	50015	0.5	perc	1000	1	Теплота природы
98000063	50015	0.01	perc	10000	1	Цветение жизни
98000070	50015	0.001	perc	25000	2	Успокаивающий бриз
98000091	4320	-0.06	perc	10000	3	Подрезанные крылья
98000092	50015	0.0033	perc	12000	3	Благословение птенца
98000095	50015	50000	abs	1000	1	Длань жреца
98850023	43181	-0.03	perc	120000	2	Адское пламя
98850024	43451	-0.03	perc	120000	2	Адский холод
98850041	50015	-0.15	perc	10000	1	Клеточный взрыв [Передается]
98850042	50015	0.005	perc	12000	3	Восстановление
98850057	4195	-0.05	perc	30000	3	Яд Тулсы
98850091	4318	-0.1	perc	90000	5	Алчные мысли
98850092	4318	-0.1	perc	90000	5	Ненавистные мысли
98850093	4318	-0.1	perc	90000	5	Безнадежные мысли
98850094	4318	-0.1	perc	30000	5	Алчные мысли
98850095	4318	-0.1	perc	30000	5	Ненавистные мысли
98850096	4318	-0.1	perc	30000	5	Безнадежные мысли
99000300	50015	0.03	perc	12000	3	Восстановление I
99000310	50015	0.04	perc	12000	3	Восстановление II
99000320	50015	0.05	perc	12000	3	Восстановление III
99000330	50015	0.06	perc	12000	3	Восстановление IV
99000340	50015	0.07	perc	12000	3	Восстановление V
99000350	50015	0.08	perc	12000	3	Восстановление VI
99000360	50015	0.09	perc	12000	3	Восстановление VII
99000370	50015	0.1	perc	12000	3	Восстановление VIII
99000400	4195	-0.012	perc	45000	3	Яд
99000410	4195	-0.014	perc	45000	3	Яд
99000420	4195	-0.016	perc	45000	3	Яд
99000430	4195	-0.018	perc	45000	3	Яд
99000440	4195	-0.02	perc	45000	3	Яд
99000450	4195	-0.022	perc	45000	3	Яд
99000460	4195	-0.024	perc	45000	3	Яд
99000470	4195	-0.026	perc	45000	3	Яд
99000480	4195	-0.5	perc	1000	1	Яд
99000580	4320	-0.06	perc	15000	3	Кровотечение
99000680	4320	-0.01	perc	10000	1	Мощный удар казначея
99000690	4318	-0.02	perc	10000	1	Яростное пламя казначея
99000900	4345	-0.015	perc	30000	3	Мороз
99000910	4345	-0.018	perc	30000	3	Мороз
99000920	4345	-0.021	perc	30000	3	Мороз
99000930	4345	-0.024	perc	30000	3	Мороз
99000940	4345	-0.027	perc	30000	3	Мороз
99000950	4345	-0.03	perc	30000	3	Мороз
99000960	4345	-0.033	perc	30000	3	Мороз
99000970	4345	-0.036	perc	30000	3	Мороз
99001000	4318	-0.014	perc	30000	3	Жуткое пламя
99001010	4318	-0.016	perc	30000	3	Жуткое пламя
99001020	4318	-0.018	perc	30000	3	Жуткое пламя
99001030	4318	-0.02	perc	30000	3	Жуткое пламя
99001040	4318	-0.022	perc	30000	3	Жуткое пламя
99001050	4318	-0.024	perc	30000	3	Жуткое пламя
99001060	4318	-0.026	perc	30000	3	Жуткое пламя
99001070	4318	-0.028	perc	30000	3	Жуткое пламя
99001300	50015	0.1	perc	1000	1	Лечение I
99001301	50015	0.01	perc	1000	1	Лечение_1%
99001302	50015	0.03	perc	1000	1	Лечение_3%
99001303	50015	0.05	perc	1000	1	Лечение_5%
99001310	50015	0.15	perc	1000	1	Лечение II
99001320	50015	0.2	perc	1000	1	Лечение III
99001330	50015	0.25	perc	1000	1	Лечение IV
99001340	50015	0.3	perc	1000	1	Лечение V
99001350	50015	0.35	perc	1000	1	Лечение VI
99001360	50015	0.4	perc	1000	1	Лечение VII
