52220	Большой чарм непреклонности	icon_items.magicalpaper3_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость критическим ударам.
52230	Великий чарм непреклонности	icon_items.magicalpaper4_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость критическим ударам.
52300	Ничтожный чарм жесткости	icon_items.magicalpaper1_tex	В бою эффект от сгоревшего чарма будет увеличивать ваше равновесие.
52310	Малый чарм жесткости	icon_items.magicalpaper2_tex	В бою эффект от сгоревшего чарма будет увеличивать ваше равновесие.
52320	Большой чарм жесткости	icon_items.magicalpaper3_tex	В бою эффект от сгоревшего чарма будет увеличивать ваше равновесие.
52330	Великий чарм жесткости	icon_items.magicalpaper4_tex	В бою эффект от сгоревшего чарма будет увеличивать ваше равновесие.
52400	Ничтожный чарм прочности	icon_items.magicalpaper1_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость ослабляющим эффектам.
52410	Малый чарм прочности	icon_items.magicalpaper2_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость ослабляющим эффектам.
52420	Большой чарм прочности	icon_items.magicalpaper3_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость ослабляющим эффектам.
52430	Великий чарм прочности	icon_items.magicalpaper4_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость ослабляющим эффектам.
52500	Ничтожный чарм кадуцея	icon_items.magicalpaper1_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость периодическому урону.
52510	Малый чарм кадуцея	icon_items.magicalpaper2_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость периодическому урону.
52520	Большой чарм кадуцея	icon_items.magicalpaper3_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость периодическому урону.
52530	Великий чарм кадуцея	icon_items.magicalpaper4_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость периодическому урону.
52600	Ничтожный чарм упорства	icon_items.magicalpaper1_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость эффектам контроля.
52610	Малый чарм упорства	icon_items.magicalpaper2_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость эффектам контроля.
52620	Большой чарм упорства	icon_items.magicalpaper3_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость эффектам контроля.
52630	Великий чарм упорства	icon_items.magicalpaper4_tex	В бою эффект от сгоревшего чарма повышает вашу сопротивляемость эффектам контроля.
52700	Ничтожный чарм обращения	icon_items.magicalpaper1_tex	В бою эффект от сгоревшего чарма возвращает атакующему часть полученного вами урона.
52710	Малый чарм обращения	icon_items.magicalpaper2_tex	В бою эффект от сгоревшего чарма возвращает атакующему часть полученного вами урона.
52720	Большой чарм обращения	icon_items.magicalpaper3_tex	В бою эффект от сгоревшего чарма возвращает атакующему часть полученного вами урона.
52730	Великий чарм обращения	icon_items.magicalpaper4_tex	В бою эффект от сгоревшего чарма возвращает атакующему часть полученного вами урона.
53100	Ничтожный чарм неустанности	icon_items.abnormalpaper1_tex	В бою эффект от сгоревшего чарма повышает ваш максимальный запас HP.
53110	Малый чарм неустанности	icon_items.abnormalpaper2_tex	В бою эффект от сгоревшего чарма повышает ваш максимальный запас HP.
53120	Большой чарм неустанности	icon_items.abnormalpaper3_tex	В бою эффект от сгоревшего чарма повышает ваш максимальный запас HP.
53130	Великий чарм неустанности	icon_items.abnormalpaper4_tex	В бою эффект от сгоревшего чарма повышает ваш максимальный запас HP.
53200	Ничтожный чарм хитрости	icon_items.abnormalpaper1_tex	В бою эффект от сгоревшего чарма повышает ваш максимальный запас MP.
53210	Малый чарм хитрости	icon_items.abnormalpaper2_tex	В бою эффект от сгоревшего чарма повышает ваш максимальный запас MP.
53220	Большой чарм хитрости	icon_items.abnormalpaper3_tex	В бою эффект от сгоревшего чарма повышает ваш максимальный запас MP.
53230	Великий чарм хитрости	icon_items.abnormalpaper4_tex	В бою эффект от сгоревшего чарма повышает ваш максимальный запас MP.
53300	Ничтожный чарм решительности	icon_items.abnormalpaper1_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых HP.
53310	Малый чарм решительности	icon_items.abnormalpaper2_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых HP.
53320	Большой чарм решительности	icon_items.abnormalpaper3_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых HP.
53330	Великий чарм решительности	icon_items.abnormalpaper4_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых HP.
533300	Великий чарм решительности IV	icon_items.abnormalpaper4_tex	Энергия трехцветного чарма восстанавливает HP. При хорошем уровне бодрости эффект длится 30 мин., уровень эффекта зависит от уровня бодрости.
53400	Ничтожный чарм насыщения	icon_items.abnormalpaper1_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых MP.
53410	Малый чарм насыщения	icon_items.abnormalpaper2_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых MP.
53420	Большой чарм насыщения	icon_items.abnormalpaper3_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых MP.
53430	Великий чарм насыщения	icon_items.abnormalpaper4_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых MP.
53440	Чарм насыщения Балдера	icon_items.abnormalpaper4_tex	В бою эффект от сгоревшего чарма повышает количество восстанавливаемых MP.
53450	Великий чарм насыщения IV	icon_items.abnormalpaper4_tex	Энергия трехцветного чарма восстанавливает MP. При хорошем уровне бодрости эффект длится 30 мин., уровень эффекта зависит от уровня бодрости.
53500	Ничтожный чарм резвости	icon_items.abnormalpaper1_tex	В бою эффект от сгоревшего чарма повышает вашу скорость движения.
53510	Малый чарм резвости	icon_items.abnormalpaper2_tex	В бою эффект от сгоревшего чарма повышает вашу скорость движения.
53520	Большой чарм резвости	icon_items.abnormalpaper3_tex	В бою эффект от сгоревшего чарма повышает вашу скорость движения.
53530	Великий чарм резвости	icon_items.abnormalpaper4_tex	В бою эффект от сгоревшего чарма повышает вашу скорость движения.
