28	MPChange	0	0.5	perc	7200000	1	0.5	T.E.R.A TIME	101047	[신병지급품] 스킬 쿨타임 감소 포션	미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex	Buff	True
28	CDR	0	0	swch	7200000	0	0.2	T.E.R.A TIME	101047	[신병지급품] 스킬 쿨타임 감소 포션	미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex	Buff	True
30	MaxHP	0	0	perc	0	0	1.1	아마룬의 수호			강직하고 용맹한 성품을 지닌 관대한 신 아마룬의 수호를 받아, 던전에 처음 도전하는 모험가들의 최대 HP가 상승합니다.	icon_skills.heart_buff_tex	Buff	True
31	Power	0	0	perc	7200000	0	1.2	신규 지원 이벤트	149039	[이벤트] 공격력 향상 포션(3일 기간제)	짜릿짜릿한 공격의 손맛을 느껴 보세요! 공격 시 공격력이 20% 증가하며, 공격 속도가 크게 증가합니다.	icon_status.buff_of_kaia_tex	Buff	True
31	ASpd	0	0	perc	7200000	0	1.12	신규 지원 이벤트	149039	[이벤트] 공격력 향상 포션(3일 기간제)	짜릿짜릿한 공격의 손맛을 느껴 보세요! 공격 시 공격력이 20% 증가하며, 공격 속도가 크게 증가합니다.	icon_status.buff_of_kaia_tex	Buff	True
33	MPChange	0	0.5	perc	0	1	0.5	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex	Buff	True
33	CDR	0	0	perc	0	0	0.2	T.E.R.A TIME			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex	Buff	True
34	MaxHP	0	0	perc	0	0	1.1	아마룬의 수호			강직하고 용맹한 성품을 지닌 관대한 신 아마룬의 수호를 받아, 던전에 처음 도전하는 모험가들의 최대 HP가 상승합니다.	icon_skills.heart_buff_tex	Buff	True
36	Power	0	0	perc	0	0	1.2	4주년 기념 버프(공격력 증가)			짜릿짜릿한 공격의 손맛을 느껴 보세요! 공격 시 공격력이 20% 증가하며, 공격 속도가 크게 증가합니다.	icon_status.buff_of_kaia_tex	Buff	True
36	ASpd	0	0	perc	0	0	1.12	4주년 기념 버프(공격력 증가)			짜릿짜릿한 공격의 손맛을 느껴 보세요! 공격 시 공격력이 20% 증가하며, 공격 속도가 크게 증가합니다.	icon_status.buff_of_kaia_tex	Buff	True
37	MPChange	0	0.5	perc	0	1	0.5	4주년 기념 버프(쿨타임 감소)			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex	Buff	True
37	CDR	0	0	swch	0	0	0.2	4주년 기념 버프(쿨타임 감소)			미칠 듯한 스킬 난사의 짜릿함을 느껴 보세요! 연맹 스킬을 제외한 모든 스킬의 재사용 시간이 80% 감소하고, 초당 마나 회복량이 크게 증가합니다.	icon_status.pluswill_tex	Buff	True
39	Power	0	0	perc	0	0	1.02	전투의 기상(PC방)			공격력, 공격속도, 회복력이 2% 상승합니다. 해당 이상상태는 PC방에서만 이용할 수 있습니다.	icon_status.plusecritical_tex	Buff	True
39	ASpd	0	0	perc	0	0	1.02	전투의 기상(PC방)			공격력, 공격속도, 회복력이 2% 상승합니다. 해당 이상상태는 PC방에서만 이용할 수 있습니다.	icon_status.plusecritical_tex	Buff	True
47	Attack	0	0	perc	9900000	0	1.5	테스트_스킬데미지증가/적대치 감소			테스트 전용! 모든 스킬 데미지 50% 증가/적대치 50% 감소	icon_skills.voidtrap_tex	Buff	True
201	Power	0	0	abs	2400000	0	17	힘의 축복 I			강인한 힘의 축복을 받아 힘이 17 향상됩니다.	icon_skills.attackup_tex	Buff	True
202	Power	0	0	abs	2400000	0	25	아룬의 축복 V			강인한 힘의 축복을 받아 힘이 25 향상됩니다.	icon_skills.attackup_tex	Buff	True
601	Power	0	0	abs	0	0	20	광기의 힘 I			광기어린 정령의 기운을 받아 힘이 20 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex	Buff	True
601	ASpd	0	0	abs	0	0	6	광기의 힘 I			광기어린 정령의 기운을 받아 힘이 20 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex	Buff	True
602	Power	0	0	abs	0	0	25	광기의 힘 II			광기어린 정령의 기운을 받아 힘이 25 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex	Buff	True
602	ASpd	0	0	abs	0	0	6	광기의 힘 II			광기어린 정령의 기운을 받아 힘이 25 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex	Buff	True
603	Power	0	0	abs	0	0	40	광기의 힘 III			광기어린 정령의 기운을 받아 힘이 40 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex	Buff	True
603	ASpd	0	0	abs	0	0	6	광기의 힘 III			광기어린 정령의 기운을 받아 힘이 40 증가하고, 공격 속도가 6 향상됩니다. 시전자 주변 30m 범위 내에 있을 때만 결계 효과를 받을 수 있습니다.	icon_skills.rage_tex	Buff	True
901	Endurance	0	0	perc	20000	0	1	섬광탄			순간적인 강한 빛에 의해 기절했습니다.	icon_skills.flashball_tex	Buff	False
902	Noctenium	0	0	swch	0	0	1	녹테늄 강화탄	1300	녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex	Buff	True
903	Power	0	0	abs	30000	0	15	살의			살의를 통해 힘이 15 향상되며 공격 속도 8% , 치명타 확률 4% , 이동속도가 4% 증가 합니다.	icon_skills.battlefield_high_ranking_tex	Buff	True
903	MovSpd	0	0	perc	30000	0	1.04	살의			살의를 통해 힘이 15 향상되며 공격 속도 8% , 치명타 확률 4% , 이동속도가 4% 증가 합니다.	icon_skills.battlefield_high_ranking_tex	Buff	True
903	Crit	0	0	perc	30000	0	1.04	살의			살의를 통해 힘이 15 향상되며 공격 속도 8% , 치명타 확률 4% , 이동속도가 4% 증가 합니다.	icon_skills.battlefield_high_ranking_tex	Buff	True
903	ASpd	0	0	perc	30000	0	1.08	살의			살의를 통해 힘이 15 향상되며 공격 속도 8% , 치명타 확률 4% , 이동속도가 4% 증가 합니다.	icon_skills.battlefield_high_ranking_tex	Buff	True
904	AtkPotion	0	0	swch	15000	0	1.1	신성의 번개 - 증폭			최초 피격이 발생되는 스킬에 대해서만 데미지가 10%만큼  증가합니다. 시전자 자신에게는 적용되지 않습니다.	icon_skills.berserk_tex	Buff	True
905	MPChange	0	100	abs	10000	2	100	재생의 바람 - 마력회복			2s 마다 100씩 MP가 지속 회복됩니다.	icon_status.plusmp_tex	Buff	True
906	MPChange	0	50	abs	5000	1	50	재생의 성역 - 마력회복			1s 마다 50씩 MP가 지속 회복됩니다.	icon_status.plusmp_tex	Buff	True
907	ASpd	0	0	perc	15000	0	1.2	광기의 가호 - 가속			최초 사용하는 스킬에 대해서만 시전속도가 20%만큼  증가합니다	icon_status.plusattack_tex	Buff	True
910	Noctenium	0	0	swch	0	0	2	상급 녹테늄 강화탄 - 테스트용	1230	상급 녹테늄 강화탄 - 테스트용	테스트용 상급 녹테늄 강화탄	icon_items.union_supplies5_tex	Buff	True
911	Noctenium	0	0	swch	0	0	3	녹테늄 강화탄	1301	연맹보급품 : 녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex	Buff	True
912	Noctenium	0	0	swch	0	0	4	녹테늄 강화탄	1302	훈련소보급품 : 녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex	Buff	True
913	Noctenium	0	0	swch	0	0	5	녹테늄 강화탄	1303	[캐릭터 귀속] 녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex	Buff	True
916	Noctenium	0	0	swch	0	0	6	녹테늄 강화탄	81212	보급품 : 녹테늄 강화탄	녹테늄 강화탄을 사용하여 스킬의 효과를 증대화 시킵니다.	icon_items.union_supplies5_tex	Buff	True
920	AtkPotion	0	0	perc	900000	0	1	정제된 녹테늄 효과 [고급]	200920	정제된 녹테늄 강화탄 [고급]	스킬의 효과를 증가 시킵니다. 녹테늄 강화탄 효과가  1.5 배로 증가되며, 모든 스킬의 공격력이  4~12% 상승합니다. (일부 스킬 한정  6~20%) 일반 녹테늄 효과와 중복 적용되지 않습니다.	icon_items.noctan_tex	Buff	True
921	AtkPotion	0	0	perc	1200000	0	1	정제된 녹테늄 효과 [희귀]	200921	정제된 녹테늄 강화탄 [희귀]	스킬의 효과를 증가 시킵니다. 녹테늄 강화탄 효과가  1.5 배로 증가되며, 모든 스킬의 공격력이  4~12% 상승합니다. (일부 스킬 한정  6~20%) 일반 녹테늄 효과와 중복 적용되지 않습니다.	icon_items.noctan_tex	Buff	True
922	AtkPotion	0	0	perc	1800000	0	1	정제된 녹테늄 효과 [전설]	200922	정제된 녹테늄 강화탄 [전설]	스킬의 효과를 증가 시킵니다. 녹테늄 강화탄 효과가  1.5 배로 증가되며, 모든 스킬의 공격력이  4~12% 상승합니다. (일부 스킬 한정  6~20%) 일반 녹테늄 효과와 중복 적용되지 않습니다.	icon_items.noctan_tex	Buff	True
929	AtkPotion	0	0	perc	300000	0	1	테스트용 정제된 녹테늄 효과			스킬의 효과를 증가 시킵니다. 일반 녹테늄 강화탄 효과의 150% 로 효과가 극대화 됩니다.. 오버라이딩 없는 상태  정제된 녹테늄 강화탄에 중독되어 있는동안 PVP 공격력이 12, PVP 방어력이 12 만큼 향상됩니다.	icon_items.union_supplies5_tex	Buff	True
1130	MPChange	0	0.04	perc	25000	1	0.04	하트 막대 사탕	435	하트 막대 사탕	달콤한 막대 사탕의 힘으로 1s마다 전체 MP 대비 4%에 달하는 MP가 지속적으로 회복됩니다.	icon_items.heartlollipop_tex	Buff	True
1131	MPChange	0	0.5	perc	1000	1	0.5	하트 초콜릿	434	하트 초콜릿	그 어떤 초콜릿보다 더욱 달콤한 하트 초콜릿으로 인해 전체 MP 대비 50%에 달하는 MP가 즉시 회복됩니다.	icon_items.heartchocolate_tex	Buff	True
1133	MPChange	0	0.04	perc	25000	1	0.04	빛나는 사탕			빛나는 사탕의 힘으로 1s마다 전체 MP 대비 4%에 달하는 MP가 지속적으로 회복됩니다.	icon_items.heartlollipop_tex	Buff	True
1135	Endurance	0	0	perc	0	0	1	연합의 부름			발키온 연합이 신병들을 위하여 퀘스트에 대한 보상을 상향했다! 반복 퀘스트를 제외한 모든 퀘스트의 골드 보상이 2배로 지급된다.	icon_status.plusfocus_tex	Buff	True
1150	HPChange	0.01	0	perc	1800000	5	0.01	HP 회복 시약			HP 회복 시약의 특별한 효과로 5s마다 전체 HP 대비 1%에 달하는 HP가 지속적으로 회복됩니다.	icon_items.potion14_tex	Buff	True
1151	HPChange	0.01	0	perc	10800000	5	0.01	강력한 HP 회복 시약			강력한 HP 회복 시약의 특별한 효과로 5s마다 전체 HP 대비 1%에 달하는 HP가 지속적으로 회복됩니다.	icon_items.potion14_tex	Buff	True
1200	MPChange	0	5	abs	1800000	5	5	MP 회복 시약			MP 회복 시약의 특별한 효과로 5s마다 MP가 5씩 지속적으로 회복됩니다.	icon_items.potion15_tex	Buff	True
1201	MPChange	0	5	abs	10800000	5	5	강력한 MP 회복 시약			강력한 MP 회복 시약의 특별한 효과로 5s마다 MP가 5씩 지속적으로 회복됩니다.	icon_items.potion15_tex	Buff	True
1250	Power	0	0	abs	1800000	0	5	공격력 강화 시약			힘이 5 향상됩니다.	icon_items.potion11_tex	Buff	True
1251	Power	0	0	abs	1800000	0	7	공격력 강화 시약	150538	유럽용 공격력 강화 시약	힘이 7 향상됩니다.	icon_items.potion11_tex	Buff	True
1300	Endurance	0	0	abs	1800000	0	13	방어력 강화 시약			맷집이 13 향상됩니다.	icon_items.potion17_tex	Buff	True
1301	Endurance	0	0	abs	1800000	0	15	방어력 강화 시약	150540	유럽용 방어력 강화 시약	맷집이 15 향상됩니다.	icon_items.potion17_tex	Buff	True
1350	AtkPotion	0	0	perc	1800000	0	1.05	투지의 시약			다른 PC 공격 시 스킬 데미지가 5% 향상됩니다. 투지의 시약 효과는 죽어도 사라지지 않습니다.	icon_items.potion20_tex	Buff	True
1400	DefPotion	0	0	perc	1800000	0	0.95	근성의 시약			다른 플레이어 캐릭터에게 피격 시 받는 데미지가 5% 감소됩니다. 근성의 시약 효과는 죽어도 사라지지 않습니다.	icon_items.potion8_tex	Buff	True
1440	HPChange	57	0	abs	15000	1	57	마법 붕대 I	172	마법 붕대 I	1s마다 HP가 57씩 점차 회복됩니다.	icon_items.bandage1_rare_tex	Buff	True
1441	HPChange	105	0	abs	15000	1	105	마법 붕대 II	173	마법 붕대 II	1s마다 HP가 105씩 점차 회복됩니다.	icon_items.bandage2_rare_tex	Buff	True
1442	HPChange	202	0	abs	15000	1	202	마법 붕대 III	174	마법 붕대 III	1s마다 HP가 202씩 점차 회복됩니다.	icon_items.bandage3_rare_tex	Buff	True
1443	HPChange	386	0	abs	15000	1	386	마법 붕대 IV	175	마법 붕대 IV	1s마다 HP가 386씩 점차 회복됩니다.	icon_items.bandage4_rare_tex	Buff	True
1444	HPChange	777	0	abs	15000	1	777	마법 붕대 V	176	마법 붕대 V	1s마다 HP가 777씩 점차 회복됩니다.	icon_items.bandage5_rare_tex	Buff	True
1445	HPChange	1273	0	abs	15000	1	1273	마법 붕대 VI	177	마법 붕대 VI	1s마다 HP가 1273씩 점차 회복됩니다.	icon_items.bandage6_rare_tex	Buff	True
1446	HPChange	2672	0	abs	15000	1	2672	마법 붕대 VII	1771	마법 붕대 VII	1s마다 HP가 2672씩 점차 회복됩니다.	icon_items.bandage7_rare_tex	Buff	True
1450	HPChange	43	0	abs	10000	1	43	붕대 I	125	붕대 I	1s마다 HP가 43씩 점차 회복됩니다.	icon_items.bandage1_tex	Buff	True
1451	HPChange	79	0	abs	10000	1	79	붕대 II	126	붕대 II	1s마다 HP가 79씩 점차 회복됩니다.	icon_items.bandage2_tex	Buff	True
1452	HPChange	152	0	abs	10000	1	152	붕대 III	127	붕대 III	1s마다 HP가 152씩 점차 회복됩니다.	icon_items.bandage3_tex	Buff	True
1453	HPChange	290	0	abs	10000	1	290	붕대 IV	128	붕대 IV	1s마다 HP가 290씩 점차 회복됩니다.	icon_items.bandage4_tex	Buff	True
1454	HPChange	582	0	abs	10000	1	582	붕대 V	7154	붕대 V	1s마다 HP가 582씩 점차 회복됩니다.	icon_items.bandage5_tex	Buff	True
1455	HPChange	954	0	abs	10000	1	954	붕대 VI	7155	붕대 VI	1s마다 HP가 954씩 점차 회복됩니다.	icon_items.bandage6_tex	Buff	True
1460	HPChange	0.05	0	perc	20000	1	0.05	레린의 마법붕대	5	[캐릭터 귀속]레린의 마법 붕대	1s마다 전체 HP 대비 5%에 달하는 HP가 지속적으로 회복됩니다.	icon_items.perfect_bandage_tex	Buff	True
1461	HPChange	0.04	0	perc	30000	1	0.04	송편	345	송편	1s마다 전체 HP 대비 4%에 달하는 HP가 지속적으로 회복됩니다.	icon_items.ricecake_tex	Buff	True
1462	HPChange	0.05	0	perc	20000	1	0.05	사과캔디	360	사과캔디	1s마다 전체 HP 대비 5%에 달하는 HP가 지속적으로 회복됩니다.	icon_items.candyapple_tex	Buff	True
1490	HPChange	0.05	0	perc	15000	1	0.05	지속성 회복 물약	111	지속성 회복 물약	1s마다 전체 HP 대비 5%에 달하는 HP가 지속적으로 회복됩니다.	icon_items.potion1_tex	Buff	True
1491	HPChange	0.06	0	perc	5000	1	0.06	지속성 회복 물약			1s마다 전체 HP 대비 6%에 달하는 HP가 지속적으로 회복됩니다.	icon_items.potion1_tex	Buff	True
1495	MovSpdInCombat	0	0	perc	2000	0	0.2	전장의 독기			전장의 독기에 취해, HP가 초당 20000씩 감소됩니다.	icon_status.poisonstatus_tex	Debuff	True
1495	HPChange	-20000	0	perc	2000	1	-20000	전장의 독기			전장의 독기에 취해, HP가 초당 20000씩 감소됩니다.	icon_status.poisonstatus_tex	Debuff	True
1510	HPChange	0.5	0	perc	1000	1	0.5	급속 회복 물약	114	연합 보급품: 급속 회복 물약	전체 HP 대비 50%에 달하는 HP가 즉시 회복됩니다.	icon_items.potion5_tex	Buff	True
1530	MPChange	0	0.05	perc	15000	1	0.05	MP 회복 물약	130	MP 회복 물약	1s마다 전체 MP 대비 5%에 달하는 MP가 지속적으로 회복됩니다.	icon_items.potion19_tex	Buff	True
1610	HPChange	0.02	0	perc	10000	1	0.02	회복 구슬	8000	회복 구슬	1s마다 전체 HP 대비 2%에 달하는 HP가 지속적으로 회복됩니다.	icon_items.potion1_tex	Buff	True
1630	HPChange	0.25	0	perc	1000	1	0.25	강력 회복 구슬	8005	강력 회복 구슬	전체 HP 대비 25%에 달하는 HP가 즉시 회복됩니다.	icon_items.potion5_tex	Buff	True
1650	HPChange	1	0	perc	1000	1	1	카이아의 뿔나팔	3	[캐릭터 귀속]카이아의 뿔나팔	이상상태 툴팁 표시 안됨 (isShow=False) 이 툴팁이 보이면 BTS 처리 필요!	icon_items.artisan_potion_tex	Buff	True
1660	MPChange	0	1	perc	1000	1	1	세렌의 향수	4	[캐릭터 귀속]세렌의 향수	이상상태 툴팁 표시 안됨 (isShow=False) 이 툴팁이 보이면 BTS 처리 필요!	icon_items.artisan_potion_tex	Buff	True
1671	HPChange	0.7	0	perc	1000	1	0.7	의문의 구슬	8024	의문의 구슬	이상상태 툴팁 표시 안됨 (isShow=False) 이 툴팁이 보이면 BTS 처리 필요!	icon_status.plusfocus_tex	Buff	True
1800	Power	0	0	perc	600000	0	0.1	약화된 능력	305	카이아의 속박	힘이 90%, 맷집이 90%, 이동속도가 30% 감소됩니다.	icon_status.diseasedown_tex	Debuff	True
1800	Endurance	0	0	perc	600000	0	0.1	약화된 능력	305	카이아의 속박	힘이 90%, 맷집이 90%, 이동속도가 30% 감소됩니다.	icon_status.diseasedown_tex	Debuff	True
1800	MovSpd	0	0	setp	600000	0	0.7	약화된 능력	305	카이아의 속박	힘이 90%, 맷집이 90%, 이동속도가 30% 감소됩니다.	icon_status.diseasedown_tex	Debuff	True
2000	MPChange	0	0.05	perc	80000	2	0.05	MP 지속 회복 II	8003	빛나는 MP 회복의 구슬	2s마다 전체 MP 대비 5%에 달하는 MP가 지속적으로 회복됩니다.	icon_status.delaympgain_tex	Buff	True
2010	MPChange	0	0.02	perc	80000	2	0.02	MP 지속 회복 I	8002	MP 회복의 구슬	2s마다 전체 MP 대비 2%에 달하는 MP가 지속적으로 회복됩니다.	icon_status.delaympgain_tex	Buff	True
2020	HPChange	0.35	0	perc	1000	1	0.35	HP 즉시 회복	8001	HP 회복의 구슬	전체 HP 대비 35%에 달하는 HP가 즉시 회복됩니다.	icon_status.delayheal_tex	Buff	True
2040	Endurance	0	0	perc	20000	0	1.7	불굴의 의지 I	8004	강력한 저항의 구슬	맷집, 균형, 모든 이상상태 저항이 각각 70%씩 증가됩니다.	icon_status.pluswill_tex	Buff	True
2041	Endurance	0	0	perc	25000	0	1.7	불굴의 의지 II			맷집, 균형, 모든 이상상태 저항이 각각 70%씩 증가됩니다.	icon_status.pluswill_tex	Buff	True
2042	Endurance	0	0	perc	30000	0	1.7	불굴의 의지 III			맷집, 균형, 모든 이상상태 저항이 각각 70%씩 증가됩니다.	icon_status.pluswill_tex	Buff	True
2050	Attack	0	0	perc	180000	0	1.3	피의 갈증			모든 스킬의 피해량이 30% 증가되고, 공격 속도가 30%만큼 증가됩니다.	icon_status.battlefieldbuff02_tex	Buff	True
2050	ASpd	0	0	perc	180000	0	1.3	피의 갈증			모든 스킬의 피해량이 30% 증가되고, 공격 속도가 30%만큼 증가됩니다.	icon_status.battlefieldbuff02_tex	Buff	True
2051	Endurance	0	0	perc	0	0	1	피의 갈증			이 몬스터를 처치하면 모든 스킬의 피해량과 공격 속도가 증가되는 피의 갈증 효과를 받을 수 있습니다!	icon_status.battlefieldbuff02_tex	Buff	True
2052	Block	0	0	swch	900000	0	0	보물의 저주			쿠마스 보물을 들고 있는 동안 이동 외에 다른 행동을 할 수 없습니다.	icon_status.diseaseup_tex	Stun	False
2054	MovSpd	0	0	setp	900000	0	0.8	체력 저하 I			많은 피해를 입어 체력이 저하되었습니다. 이동 속도가 20% 감소됩니다.	icon_status.poisonup_tex	Debuff	False
2055	MovSpd	0	0	setp	900000	0	0.6	체력 저하 II			많은 피해를 입어 체력이 저하되었습니다. 이동 속도가 40% 감소됩니다.	icon_status.poisonup_tex	Debuff	False
2056	MovSpd	0	0	setp	900000	0	0.4	체력 저하 III			많은 피해를 입어 체력이 저하되었습니다. 이동 속도가 60% 감소됩니다.	icon_status.poisonup_tex	Debuff	False
2057	HPChange	3000	0	abs	900000	1	3000	쿠마스 체력 회복 I			1s마다 HP가 3000씩 점차 회복됩니다.	icon_skills.refreshbless_tex	Buff	True
2058	HPChange	10000	0	abs	900000	1	10000	쿠마스 체력 회복 II			1s마다 HP가 10000씩 점차 회복됩니다.	icon_skills.refreshbless_tex	Buff	True
2059	HPChange	20000	0	abs	900000	1	20000	쿠마스 체력 회복 III			1s마다 HP가 20000씩 점차 회복됩니다.	icon_skills.refreshbless_tex	Buff	True
2061	Endurance	0	0	perc	0	0	1	보호의 굴레			이 몬스터를 처치하면 일정 시간 동안 다운 및 경직에 면역이 됨과 동시에 일정량의 피해를 흡수할 수 있는 보호의 굴레 효과를 받을 수 있습니다!	icon_status.battlefieldbuff01_tex	Buff	True
2062	MovSpd	0	0	abs	10000	0	-100	슬로우 테스트			이동 속도가  -100 증가됩니다.	icon_items.scroll_run_speed_level_1_tex	Buff	True
2063	MovSpd	0	0	perc	900000	0	0.4	보물의 무게감			보물을 가지고 있는 동안 기본 이동 속도가 60% 감소됩니다.	icon_status.f2p_rewardbox_tex	Debuff	False
2065	MovSpd	0	0	setp	10000	0	0.5	쿠마스의 저주 - 이동속도 감소			쿠마스의 공격으로 인해 몸이 무거워져 이동 속도가 50% 감소됩니다.	icon_skills.slow_tex	Debuff	False
2066	HPChange	-0.02	0	perc	10000	1	-0.02	쿠마스의 저주 - 중독			쿠마스의 공격으로 인해 1s마다 전체 HP 대비 2%에 달하는 HP가 지속적으로 감소됩니다. 쿠마스의 저주 - 중독은 해제 할 수 없습니다.	icon_status.poisonstatus_tex	DOT	False
2067	MPChange	0	-30	abs	0	2	-30	안개의 결계 I - 방출			자신을 포함한 주변 30m 범위 내 파티원들에게 안개의 결계 효과를 부여합니다. 스킬을 활성화하고 있는 동안 2 마다 -30씩 지속적으로 MP가 감소 합니다.	icon_skills.areahpgain_tex	Buff	True
2069	MovSpd	0	0	perc	900000	0	0.4	보물의 무게감			보물을 가지고 있는 동안 기본 이동 속도가 60% 감소됩니다.	icon_status.f2p_rewardbox_tex	Debuff	False
2069	Block	0	0	swch	900000	0	0	보물의 무게감			보물을 가지고 있는 동안 기본 이동 속도가 60% 감소됩니다.	icon_status.f2p_rewardbox_tex	Debuff	False
2070	Power	0	0	abs	180000	0	20	무한의 축복			힘이 20 증가되며 맷집이 10 증가됩니다. 또한 공격 속도가 20%만큼 증가됩니다. 추가로 이동 속도도 10만큼 증가됩니다.	icon_status.battlefieldbuff03_tex	Buff	True
2070	Endurance	0	0	abs	180000	0	10	무한의 축복			힘이 20 증가되며 맷집이 10 증가됩니다. 또한 공격 속도가 20%만큼 증가됩니다. 추가로 이동 속도도 10만큼 증가됩니다.	icon_status.battlefieldbuff03_tex	Buff	True
2070	MovSpd	0	0	abs	180000	0	10	무한의 축복			힘이 20 증가되며 맷집이 10 증가됩니다. 또한 공격 속도가 20%만큼 증가됩니다. 추가로 이동 속도도 10만큼 증가됩니다.	icon_status.battlefieldbuff03_tex	Buff	True
