52420	Talisman de robustesse majeur	icon_items.magicalpaper3_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance aux effets d'affaiblissement.
52430	Charme de robustesse supérieur	icon_items.magicalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance aux effets d'affaiblissement.
52500	Talisman du caducée inférieur	icon_items.magicalpaper1_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance aux dégâts répétés.
52510	Talisman du caducée mineur	icon_items.magicalpaper2_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance aux dégâts répétés.
52520	Talisman du caducée majeur	icon_items.magicalpaper3_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance aux dégâts répétés.
52530	Talisman du caducée supérieur	icon_items.magicalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance aux dégâts répétés.
52600	Talisman de ténacité inférieur	icon_items.magicalpaper1_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance à l'étourdissement.
52610	Talisman de ténacité mineur	icon_items.magicalpaper2_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance à l'étourdissement.
52620	Talisman de ténacité majeur	icon_items.magicalpaper3_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance à l'étourdissement.
52630	Talisman de ténacité supérieur	icon_items.magicalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera votre résistance à l'étourdissement.
52700	Talisman d'inversion inférieur	icon_items.magicalpaper1_tex	Une fois en combat, ce talisman brûlé transférera une partie des dégâts subis à l'attaquant.
52710	Talisman d'inversion mineur	icon_items.magicalpaper2_tex	Une fois en combat, ce talisman brûlé transférera une partie des dégâts subis à l'attaquant.
52720	Talisman d'inversion majeur	icon_items.magicalpaper3_tex	Une fois en combat, ce talisman brûlé transférera une partie des dégâts subis à l'attaquant.
52730	Talisman d'inversion supérieur	icon_items.magicalpaper4_tex	Une fois en combat, ce talisman brûlé transférera une partie des dégâts subis à l'attaquant.
53100	Talisman d'acharnement inférieur	icon_items.abnormalpaper1_tex	Une fois en combat, ce talisman brûlé augmentera le total de vos PV.
53110	Talisman d'acharnement mineur	icon_items.abnormalpaper2_tex	Une fois en combat, ce talisman brûlé augmentera le total de vos PV.
53120	Talisman d'acharnement majeur	icon_items.abnormalpaper3_tex	Une fois en combat, ce talisman brûlé augmentera le total de vos PV.
53130	Talisman d'acharnement supérieur	icon_items.abnormalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera le total de vos PV.
53200	Talisman de malice inférieur	icon_items.abnormalpaper1_tex	Une fois en combat, ce talisman brûlé augmentera le total de vos PM.
53210	Talisman de malice mineur	icon_items.abnormalpaper2_tex	Une fois en combat, ce talisman brûlé augmentera le total de vos PM.
53220	Talisman de malice majeur	icon_items.abnormalpaper3_tex	Une fois en combat, ce talisman brûlé augmentera le total de vos PM.
53230	Talisman de malice supérieur	icon_items.abnormalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera le total de vos PM.
53300	Talisman de vigueur inférieur	icon_items.abnormalpaper1_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PV.
53310	Talisman de vigueur mineur	icon_items.abnormalpaper2_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PV.
53320	Talisman de vigueur majeur	icon_items.abnormalpaper3_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PV.
53330	Talisman de vigueur supérieur	icon_items.abnormalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PV.
533300		icon_items.abnormalpaper4_tex	
53400	Talisman infusé inférieur	icon_items.abnormalpaper1_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PM.
53410	Talisman infusé mineur	icon_items.abnormalpaper2_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PM.
53420	Talisman infusé majeur	icon_items.abnormalpaper3_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PM.
53430	Talisman infusé supérieur	icon_items.abnormalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PM.
53440	Talisman infusé de Balder	icon_items.abnormalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera votre régénération de PM.
53450	Talisman triptyque : infusion	icon_items.abnormalpaper4_tex	Une fois en combat, ce talisman consumé augmente votre régénération de PM. Avec l'endurance au maximum, l'effet peut perdurer jusqu'à 30 minutes. La force de l'effet dépend du niveau de votre endurance.
53500	Talisman de rapidité inférieur	icon_items.abnormalpaper1_tex	Une fois en combat, ce talisman brûlé augmentera votre vitesse de déplacement.
53510	Talisman de rapidité mineur	icon_items.abnormalpaper2_tex	Une fois en combat, ce talisman brûlé augmentera votre vitesse de déplacement.
53520	Talisman de rapidité majeur	icon_items.abnormalpaper3_tex	Une fois en combat, ce talisman brûlé augmentera votre vitesse de déplacement.
53530	Talisman de rapidité supérieur	icon_items.abnormalpaper4_tex	Une fois en combat, ce talisman brûlé augmentera votre vitesse de déplacement.
