21023	Agression enfumée	240100	icon_skills.decoy_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
21024	Attaque sournoise	220100	icon_skills.backattack_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
21025	Pari mortel	200100	icon_skills.deadlywill_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
21026	Contre-attaque étourdissante	230100	icon_skills.reversalturningattack_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
21027	Cascade d'étourdissements			Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 88.
21028	Frappe combattive	180100	icon_skills.aggravatingstrike_tex	Glyphe d'enchaînement de puissance (Fureur montante)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Fureur montante de 20 % pendant quelques secondes.
21029	Charge taillade	160100	icon_skills.rushingslash_tex	Glyphe d'enchaînement de brillance (Lame empoisonnée)	icon_crest.e_crestnextskillmpdown_tex	Réduit le coût en PM de Lame empoisonnée de 50 pendant quelques secondes.
21030	Cascade d'étourdissements			Glyphe d'enchaînement de brillance (Pluie de coups)	icon_crest.e_crestnextskillmpdown_tex	Réduit le coût en PM de Pluie de coups de 88 pendant quelques secondes.
21031	Étourdissements en cascade	210300	icon_skills.hardslash_tex	Glyphe d'enchaînement de puissance (Pluie de coups)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Pluie de coups de 20 % pendant quelques secondes.
21032	Étourdissements en cascade	210300	icon_skills.hardslash_tex	Glyphe d'énergie	icon_crest.e_crestactivecooltimereset_tex	Réduit le temps de recharge de 25%.
21033	Fureur montante	190100	icon_skills.tenaciousattack_tex	Glyphe d'hébétude	icon_crest.e_crestactiveattackspeeddown_tex	10% de chances de réduire la vitesse d'attaque de l'adversaire de 15 % pendant 7 secondes.
21035	Charge taillade	160100	icon_skills.rushingslash_tex	Glyphe d'enchaînement de puissance (Frappe combattive)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Frappe combattive de 20 % pendant quelques secondes.
21036	Attaque sournoise	220100	icon_skills.backattack_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
21037	Contre-attaque étourdissante	230100	icon_skills.reversalturningattack_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
21038	Contre-attaque étourdissante	230100	icon_skills.reversalturningattack_tex	Glyphe d'énergie	icon_crest.e_crestactivecooltimereset_tex	Réduit le temps de recharge de 20%.
21039	Attaque combinée	10100	icon_skills.comboattack_tex	Glyphe d'évanouissement	icon_crest.e_crestactivestun_tex	5% de chances d'assommer la cible pendant 2 secondes.
21040	Entaille Vortex	170100	icon_skills.stormcut_tex	Glyphe de rapidité	icon_crest.e_crestpassiveskillspeedup_tex	Augmente la vitesse d'incantation de 30%.
21042	Entaille Vortex	170100	icon_skills.stormcut_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agressivité de 100%.
21043	Frappe combattive	180100	icon_skills.aggravatingstrike_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
21044	Frappe combattive	180100	icon_skills.aggravatingstrike_tex	Glyphe d'enchaînement de puissance (Frappe bondissante)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Frappe bondissante de 20 % pendant quelques secondes.
21046	Roulade	20100	icon_skills.tumbling_tex	Glyphe d'enchaînement de récupération (Lame empoisonnée)	icon_crest.e_crestnextskillhpheal_tex	Restaure immédiatement 3 % du total des PV lorsque vous portez un coup avec Lame empoisonnée.
21047	La mort venue des cieux	100100	icon_skills.evasionattack_tex	Test	icon_skills.voidtrap_tex	Sans effet
21048	Frappe bondissante	120100	icon_skills.downblowattack_tex	Glyphe de rapidité	icon_crest.e_crestactiveattackspeedup_tex	Augmente la vitesse d'attaque du Bond de 20%.
21049	Frappe bondissante	120100	icon_skills.downblowattack_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
21050	Coupe latérale	280100	icon_skills.dualrapidpiercing_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	La durée d'effet personnelle augmente de 50%.
21051	Coupe latérale	280100	icon_skills.dualrapidpiercing_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 75.
21052	En garde	290100	icon_skills.dualslash_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Les dégâts de la compétence augmentent de 25%.
21053	En garde	290100	icon_skills.dualslash_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 80.
21054	En garde	290100	icon_skills.dualslash_tex	Glyphe d'opportunité	icon_crest.e_crestactivecooltimereset_tex	50% de chances de supprimer le temps de recharge.
21055	En garde	290100	icon_skills.dualslash_tex	Glyphe d'opportunité	icon_crest.e_crestactivecooltimereset_tex	Le temps de rechargement a 60% de chances d'être supprimé.
21056	Coupe latérale	280100	icon_skills.dualrapidpiercing_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	La durée d'effet des membres du groupe augmente de 50%.
21064	Pluie de coups	40100	icon_skills.pointattack_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts des compétences de 25%.
21065	La mort venue des cieux	100100	icon_skills.evasionattack_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 30%.
21066	Pluie de coups	40100	icon_skills.pointattack_tex	Glyphe de récupération	icon_crest.e_crestpassivehpheal_tex	Restaure immédiatement 0,5% PV.
21067	Roulade	20100	icon_skills.tumbling_tex	Glyphe d'énergie	icon_crest.e_crestactivecooltimereset_tex	Diminue de 100 le coût en détermination.
21068	Position défensive	90100	icon_skills.ironwillb_tex	Glyphe de fondation	icon_crest.e_crestpassiveskilleffectup_tex	La constitution et l'équilibre augmentent de 10%.
21069	Frappe combattive	180100	icon_skills.aggravatingstrike_tex	Glyphe de récupération	icon_crest.e_crestpassivehpdown_tex	Réduit la consommation de PV de 50%.
21070	Attaque combinée	10100	icon_skills.comboattack_tex	Glyphe de brillance	icon_crest.e_crestpassivemprecoveryup_tex	Augmente la régénération de PM de 35%.
21072	Frappe combattive	180100	icon_skills.aggravatingstrike_tex	Glyphe d'enchaînement de puissance (Frappe bondissante)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Frappe bondissante de 45 % pendant quelques secondes.
21073	Charge taillade	160100	icon_skills.rushingslash_tex	Glyphe d'enchaînement de puissance (Frappe combattive)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Frappe combattive de 50 % pendant quelques secondes.
21074	La mort venue des cieux	100100	icon_skills.evasionattack_tex	Glyphe de protection	icon_crest.e_crestactivedefenceup_tex	Augmente la constitution de 25 pendant 8 secondes.
21075	Attaque sournoise	220100	icon_skills.backattack_tex	Glyphe d'avantage	icon_crest.e_crestactiveattackspeedup_tex	Augmente la régénération de fureur de 1.
21076	Cascade d'étourdissements			Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
21077	Cascade d'étourdissements			Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 25%.
21078	Contre-attaque étourdissante	230100	icon_skills.reversalturningattack_tex	Glyphe d'enchaînement de puissance (Étourdissements en cascade)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Cascade d'étourdissements de 10 % pendant quelques secondes.
21079	Faux	300100	icon_skills.raker_tex	Glyphe de gravure	icon_crest.e_crestpassivecriticalup_tex	Les chances de coups critiques doublent en attaquant des monstres.
21080	Faux	300100	icon_skills.raker_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la fureur de 25 %.
21081	Attaque sournoise	220100	icon_skills.backattack_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
21082	Frappe bondissante	120100	icon_skills.downblowattack_tex	Glyphe de rapidité	icon_crest.e_crestactiveattackspeedup_tex	Augmente la vitesse d'attaque du Bond de 20%.
21083	Lame empoisonnée	110100	icon_skills.poisonblowattack_tex	Glyphe de fondation	icon_crest.e_crestactiveattackspeedup_tex	Cumule les dégâts de Lame empoisonnée jusqu'à 2 fois.
21084	En garde	290100	icon_skills.dualslash_tex	Glyphe d'avantage	icon_crest.e_crestactiveattackspeedup_tex	Augmente la régénération de fureur de 1 par coup.
21085	Taillade faucheuse	310100	icon_skills.rupture_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts des compétences de 25%.
21086	Parade croisée	320100	icon_skills.twinswordsdefence_tex	Glyphe de force	icon_crest.e_crestactiveattackup_tex	30% de chances d'augmenter la puissance de 15 % pendant 10 secondes en cas de blocage réussi.
21087	Ailier ombreux	330100	icon_skills.shadowchange_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 20%.
21088	Epée captivante	340100	icon_skills.bindingblade_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 20%.
21089	Epée captivante	340100	icon_skills.bindingblade_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 20%.
21090	Epée captivante	340100	icon_skills.bindingblade_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
21091	Pari mortel	200100	icon_skills.deadlywill_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 20%.
21092	Epée captivante	340100	icon_skills.bindingblade_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
21093	Exaspération	350100	icon_skills.provokerage_tex	Glyphe de ralentissement	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de déplacement de l'adversaire de 50 % pendant 5 secondes.
21094	Exaspération	350100	icon_skills.provokerage_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
21095	Roulade	20100	icon_skills.tumbling_tex	Glyphe de rapidité	icon_crest.e_crestactiveattackspeedup_tex	40% de chances d'augmenter la vitesse d'attaque de 15 % pendant 10 secondes.
21097	Entaille Vortex	170100	icon_skills.stormcut_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
21098	Étourdissements en cascade	210300	icon_skills.hardslash_tex	Glyphe d'enchaînement de puissance (Pluie de coups)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Pluie de coups de 20 % pendant quelques secondes.
21099	Fureur montante	190100	icon_skills.tenaciousattack_tex	Glyphe d'hébétude	icon_crest.e_crestactiveattackspeeddown_tex	20% de chances de réduire la vitesse d'attaque d'un adversaire de 15 % pendant 7 secondes.
21100	Attaque sournoise	220100	icon_skills.backattack_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
21101	Roulade	20100	icon_skills.tumbling_tex	Glyphe d'énergie	icon_crest.e_crestactivecooltimereset_tex	Réduit le coût en détermination de 120.
21102	Position défensive	90100	icon_skills.ironwillb_tex	Glyphe de fondation	icon_crest.e_crestpassiveskilleffectup_tex	La constitution et l'équilibre augmentent de 10%.
21103	Charge taillade	160100	icon_skills.rushingslash_tex	Glyphe d'enchaînement de puissance (Frappe combattive)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Frappe combattive de 50 % pendant quelques secondes.
21104	Faux	300100	icon_skills.raker_tex	Glyphe de gravure	icon_crest.e_crestpassivecriticalup_tex	Les chances de coups critiques triplent en attaquant des monstres.
21105	Faux	300100	icon_skills.raker_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la Fureur de 30 %.
21106	Pari mortel	200100	icon_skills.deadlywill_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée de l'effet de 20%.
21107	En garde	290100	icon_skills.dualslash_tex	Glyphe de gravure	icon_crest.e_crestpassivecriticalup_tex	Double les chances de coups critiques en attaquant des monstres.
21108	Cri de bataille	50100	icon_skills.thunderingroar_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Le temps de rechargement est réduit de 20%.
21109	Cri de bataille	50100	icon_skills.thunderingroar_tex	Glyphe de rapidité	icon_crest.e_crestpassiveskillspeedup_tex	La vitesse de rechargement augmente de 50%.
21110	Cri de bataille	50100	icon_skills.thunderingroar_tex	Glyphe de partage	icon_crest.e_crestpassivethorns_tex	Les chances de faire effet augmentent de 10%.
21111	Cri de bataille	50100	icon_skills.thunderingroar_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Le taux d'agression augmente de 100%.
21112	Déluge de coups	30100	icon_skills.nanmu_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Le taux d'agression augmente de 40%.
21113	Déluge de coups	30100	icon_skills.nanmu_tex	Glyphe d'enchaînement de brillance (Pluie de coups)	icon_crest.e_crestnextskillmpdown_tex	La consommation en PM de Pluie de coups diminue de 88.
21114	Déluge de coups	30100	icon_skills.nanmu_tex	Glyphe de ralentissement	icon_crest.e_crestactivespeeddown_tex	25% de chances d'immobiliser la cible pendant 4 secondes.
22000	Inébranlable	20100	icon_skills.defence_tex	Glyphe de force	icon_crest.e_crestactiveattackup_tex	30% de chances d'augmenter la puissance de 15 % pendant 10 secondes en cas de blocage réussi.
22001	Inébranlable	20100	icon_skills.defence_tex	Glyphe d'enchaînement de puissance (Poussée du bouclier)	icon_crest.e_crestnextskillattackup_tex	Augmente les dégâts de Poussée du bouclier de 25 % pendant quelques secondes.
22002	Inébranlable	20100	icon_skills.defence_tex	Glyphe d'enchaînement de brillance (Poussée du bouclier)	icon_crest.e_crestnextskillmpdown_tex	Réduit le coût en PM de Poussée du bouclier de 115 pendant quelques secondes.
22003	Attaque combinée	10100	icon_skills.comboattack_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 5%.
22004	Cri de défi	40100	icon_skills.roar_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 20%.
22005	Cri de défi	40100	icon_skills.roar_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 60.
22006	Exaspération	120100	icon_skills.provokerage_tex	Glyphe de ralentissement	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de déplacement de la cible de 50% pendant 5 secondes
22007	Assaut	30100	icon_skills.screwthrough_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22008	Poussée du bouclier	80100	icon_skills.riposte_tex	Test	icon_skills.voidtrap_tex	Sans effet
22009	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 25%.
22010	Cri du gardien	70100	icon_skills.inspiringroar_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 200.
22012	Réaction	110100	icon_skills.risingattack_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22013	Barrage au bouclier	180100	icon_skills.shieldattack_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 19.
22015	Attaque combinée	10100	icon_skills.comboattack_tex	Glyphe de brillance	icon_crest.e_crestpassivemprecoveryup_tex	Augmente la régénération de PM de 20%.
22016	Affaiblissement	100100	icon_skills.armorbreak_tex	Glyphe de brillance	icon_crest.e_crestactivempzero_tex	35% de chances de réduire le coût en PM à 0.
22017	Chaîne	90100	icon_skills.hookthrow_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22018	Exaspération	120100	icon_skills.provokerage_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22019	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22020	Fente chargée	150100	icon_skills.advancingcharge_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22021	Second souffle	160100	icon_skills.rejuvenation_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22022	Poussée d'adrénaline	170100	icon_skills.fightingwill_tex	Glyphe de fondation	icon_crest.e_crestpassiveskilleffectup_tex	Augmente la vitesse d'attaque de 10% en plus.
22023	Attaque bondissante	130100	icon_skills.leaprampage_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 75.
22024	Réaction	110100	icon_skills.risingattack_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22026	Volonté de fer	220100	icon_skills.armoredwill_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
22027	Chaîne du maître	230100	icon_skills.chaincapture_tex	Glyphe d'opportunité	icon_crest.e_crestactivecooltimereset_tex	30% de chances de supprimer le temps de recharge.
22028	Coup d'entrave	210100	icon_skills.shockblow_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 20%.
22029	Serment de protection	190100	icon_skills.vowofprotection_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22030	Attaque bondissante	130100	icon_skills.leaprampage_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22031	Cri de défi	40100	icon_skills.roar_tex	Test	icon_skills.voidtrap_tex	Sans effet
22032	Assaut	30100	icon_skills.screwthrough_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 100.
22033	Poussée du bouclier	80100	icon_skills.riposte_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 100%.
22034	Affaiblissement	100100	icon_skills.armorbreak_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 100%.
22035	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Glyphe d'enchaînement de rapidité (Assaut)	icon_crest.e_crestnextskillattackspeedup_tex	Augmente la vitesse d'incantation d'Assaut de 25 % pendant quelques secondes.
22036	Serment de protection	190100	icon_skills.vowofprotection_tex	Glyphe de sauvetage	icon_crest.e_crestactivehprecoveryup_tex	Augmente le taux de récupération de PV du lanceur de 20% pendant 20 secondes.
22039	Fente chargée	150100	icon_skills.advancingcharge_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22040	Fente chargée	150100	icon_skills.advancingcharge_tex	Glyphe de prestesse	icon_crest.e_crestactivespeedup_tex	Augmente la vitesse de déplacement en combat de 10 pendant 7 secondes.
22041	Volonté de fer	220100	icon_skills.armoredwill_tex	Glyphe de fondation	icon_crest.e_crestpassiveskilleffectup_tex	Augmente l'absorption des dégâts de 25%.
22042	Coup d'entrave	210100	icon_skills.shockblow_tex	Glyphe de fondation	icon_crest.e_crestpassiveskilleffectup_tex	Réduit la vitesse de déplacement de l'ennemi de 30% supplémentaires.
22043	Chaîne	90100	icon_skills.hookthrow_tex	Glyphe de précision	icon_crest.e_crestpassiverangeup_tex	Augmente la portée de 3 mètres.
22044	Chaîne	90100	icon_skills.hookthrow_tex	Glyphe de ralentissement	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de déplacement de l'adversaire de 50% pendant 4 secondes
22045	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 25%.
22046	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22047	Chaîne	90100	icon_skills.hookthrow_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22048	Attaque combinée	10100	icon_skills.comboattack_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 5%.
22049	Cri de défi	40100	icon_skills.roar_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 60.
22050	Coup d'entrave	210100	icon_skills.shockblow_tex	Glyphe de fondation	icon_crest.e_crestpassiveskilleffectup_tex	Réduit la vitesse de déplacement de l'ennemi de 30% supplémentaires.
22051	Assaut	30100	icon_skills.screwthrough_tex	Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 150.
22053	Exaspération	120100	icon_skills.provokerage_tex	Glyphe de ralentissement	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de l'adversaire de 50% pendant 5 secondes.
22054	Chaîne	90100	icon_skills.hookthrow_tex	Glyphe d'hébétude	icon_crest.e_crestpassivetargetspeeddown_tex	Réduit la vitesse d'attaque de l'adversaire de 40 % pendant 4 secondes.
22055	Chaîne	90100	icon_skills.hookthrow_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 30%.
22056	Cri de défi	40100	icon_skills.roar_tex	Glyphe de rapidité	icon_crest.e_crestpassiveskillspeedup_tex	Augmente la vitesse d'incantation de 25%.
22057	Cri de défi	40100	icon_skills.roar_tex	Glyphe de protection	icon_crest.e_crestactivedefenceup_tex	Augmente la constitution de 21 en cas d'attaque réussie.
22058	Assaut	30100	icon_skills.screwthrough_tex	Glyphe de gravure	icon_crest.e_crestpassivecriticalup_tex	Double les chances de coups critiques.
22059	Coup d'entrave	210100	icon_skills.shockblow_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 50%.
22060	Laisse en chaîne	240100	icon_skills.harpoonshot_tex	Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22061	Laisse en chaîne	240100	icon_skills.harpoonshot_tex	Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
22062	Attaque combinée	10100	icon_skills.comboattack_tex	Glyphe de brillance	icon_crest.e_crestpassivemprecoveryup_tex	Augmente la régénération de PM de 20%.
22063	Poussée du bouclier	80100	icon_skills.riposte_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 100%.
22064	Barrage au bouclier	180100	icon_skills.shieldattack_tex	Glyphe de menace	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 200%.
22065	Attaque bondissante	130100	icon_skills.leaprampage_tex	Glyphe d'hébétude	icon_crest.e_crestactiveattackspeeddown_tex	30% de chances de réduire la vitesse d'attaque de l'adversaire de 30 % pendant 7 secondes.
22066	Bourrade	250100	icon_skills.overhelm_tex	Glyphe de puissance	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts des compétences de 25%.
22067	Retraite	260100	icon_skills.backstep_tex	Glyphe d'énergie	icon_crest.e_crestactivecooltimereset_tex	Réduit le coût en détermination de 100.
22068	Cri de défi	40100	icon_skills.roar_tex	Glyphe de renforcement	icon_crest.e_creststrecover_tex	Augmente la régénération de détermination de 30%.
22069	Poussée du bouclier	80100	icon_skills.riposte_tex	Glyphe de renforcement	icon_crest.e_creststrecover_tex	Augmente la régénération de détermination de 50%.
22070	Second souffle	160100	icon_skills.rejuvenation_tex	Glyphe de renforcement	icon_crest.e_creststrecover_tex	Restaure 20 % de détermination supplémentaire.
22071	Inébranlable	20100	icon_skills.defence_tex	Glyphe de renforcement	icon_crest.e_creststrecover_tex	Augmente la détermination maximum de 500.
22072	Défense frontale			Glyphe d'énergie	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22073	Défense frontale			Glyphe de persistance	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 30%.
22074	Défense frontale			Glyphe de brillance	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 150.
