51400	Kleiner Talisman der Stärke	icon_items.mysterypaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Euren Aufprallfaktor.
51410	Großer Talisman der Stärke	icon_items.mysterypaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Euren Aufprallfaktor.
51420	Bedeutender Talisman der Stärke	icon_items.mysterypaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Euren Aufprallfaktor.
51430	Mächtiger Talisman der Stärke	icon_items.mysterypaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Euren Aufprallfaktor.
52100	Kleiner Talisman der Ausdauer	icon_items.magicalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Konstitution.
52110	Großer Talisman der Ausdauer	icon_items.magicalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Konstitution.
52120	Bedeutender Talisman der Ausdauer	icon_items.magicalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Konstitution.
52130	Mächtiger Talisman der Ausdauer	icon_items.magicalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Konstitution.
52140	Balders Talisman der Ausdauer	icon_items.magicalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Konstitution.
52150	Talismantrio: Ausdauer	icon_items.magicalpaper4_tex	Im Kampf erhöht dieser verbrannte Talisman Eure Konstitution. Bei voller Audauer hält der Effekt bis zu 30 Minuten lang an. Die Stärke des Effekts hängt von Eurer Ausdauerstufe ab.
52200	Kleiner Talisman der Unnachgiebigkeit	icon_items.magicalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure kritische Trefferresistenz.
52210	Großer Talisman der Unnachgiebigkeit	icon_items.magicalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure kritische Trefferresistenz.
52220	Bedeutender Talisman der Unnachgiebigkeit	icon_items.magicalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure kritische Trefferresistenz.
52230	Mächtiger Talisman der Unnachgiebigkeit	icon_items.magicalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure kritische Trefferresistenz.
52300	Kleiner Talisman der Unbeugsamkeit	icon_items.magicalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Euren Gleichgewichtsfaktor.
52310	Großer Talisman der Unbeugsamkeit	icon_items.magicalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Euren Gleichgewichtsfaktor.
52320	Bedeutender Talisman der Unbeugsamkeit	icon_items.magicalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Euren Gleichgewichtsfaktor.
52330	Mächtiger Talisman der Unbeugsamkeit	icon_items.magicalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Euren Gleichgewichtsfaktor.
52400	Kleiner Talisman der Stabilität	icon_items.magicalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen schwächende Effekte.
52410	Großer Talisman der Stabilität	icon_items.magicalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen schwächende Effekte.
52420	Bedeutender Talisman der Stabilität	icon_items.magicalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen schwächende Effekte.
52430	Mächtiger Talisman der Stabilität	icon_items.magicalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen schwächende Effekte.
52500	Kleiner Talisman der Widerstandskraft	icon_items.magicalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen Intervallschaden.
52510	Großer Talisman der Widerstandskraft	icon_items.magicalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen Intervallschaden.
52520	Bedeutender Talisman der Widerstandskraft	icon_items.magicalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen Intervallschaden.
52530	Mächtiger Talisman der Widerstandskraft	icon_items.magicalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen Intervallschaden.
52600	Kleiner Talisman der Beharrlichkeit	icon_items.magicalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen Betäubung.
52610	Großer Talisman der Beharrlichkeit	icon_items.magicalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen Betäubung.
52620	Bedeutender Talisman der Beharrlichkeit	icon_items.magicalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen Betäubung.
52630	Mächtiger Talisman der Beharrlichkeit	icon_items.magicalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Resistenz gegen Betäubung.
52700	Kleiner Talisman der Umkehrung	icon_items.magicalpaper1_tex	Wenn Ihr kämpft, überträgt dieser verbrannte Talisman einen Teil Eures erlittenen Schadens auf den Angreifer.
52710	Großer Talisman der Umkehrung	icon_items.magicalpaper2_tex	Wenn Ihr kämpft, überträgt dieser verbrannte Talisman einen Teil Eures erlittenen Schadens auf den Angreifer.
52720	Bedeutender Talisman der Umkehrung	icon_items.magicalpaper3_tex	Wenn Ihr kämpft, überträgt dieser verbrannte Talisman einen Teil Eures erlittenen Schadens auf den Angreifer.
52730	Mächtiger Talisman der Umkehrung	icon_items.magicalpaper4_tex	Wenn Ihr kämpft, überträgt dieser verbrannte Talisman einen Teil Eures erlittenen Schadens auf den Angreifer.
53100	Kleiner Talisman der Unaufhaltsamkeit	icon_items.abnormalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure maximalen LP.
53110	Großer Talisman der Unaufhaltsamkeit	icon_items.abnormalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure maximalen LP.
53120	Bedeutender Talisman der Unaufhaltsamkeit	icon_items.abnormalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure maximalen LP.
53130	Mächtiger Talisman der Unaufhaltsamkeit	icon_items.abnormalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure maximalen LP.
53200	Kleiner Talisman der List	icon_items.abnormalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure maximalen MP.
53210	Großer Talisman der List	icon_items.abnormalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure maximalen MP.
53220	Bedeutender Talisman der List	icon_items.abnormalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure maximalen MP.
53230	Mächtiger Talisman der List	icon_items.abnormalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure maximalen MP.
53300	Kleiner Talisman der Vitalität	icon_items.abnormalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure LP-Regeneration.
53310	Großer Talisman der Vitalität	icon_items.abnormalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure LP-Regeneration.
53320	Bedeutender Talisman der Vitalität	icon_items.abnormalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure LP-Regeneration.
53330	Mächtiger Talisman der Vitalität	icon_items.abnormalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure LP-Regeneration.
533300		icon_items.abnormalpaper4_tex	
53400	Kleiner Talisman der Durchdringung	icon_items.abnormalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure MP-Regeneration.
53410	Großer Talisman der Durchdringung	icon_items.abnormalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure MP-Regeneration.
53420	Bedeutender Talisman der Durchdringung	icon_items.abnormalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure MP-Regeneration.
53430	Mächtiger Talisman der Durchdringung	icon_items.abnormalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure MP-Regeneration.
53440	Balders Talisman der Durchdringung	icon_items.abnormalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure MP-Regeneration.
53450	Talismantrio: Infusion	icon_items.abnormalpaper4_tex	Im Kampf erhöht dieser verbrannte Talisman Eure MP-Regeneration. Bei voller Audauer hält der Effekt bis zu 30 Minuten lang an. Die Stärke des Effekts hängt von Eurer Ausdauerstufe ab.
53500	Kleiner Talisman der Flinkheit	icon_items.abnormalpaper1_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Bewegungsgeschwindigkeit.
53510	Großer Talisman der Flinkheit	icon_items.abnormalpaper2_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Bewegungsgeschwindigkeit.
53520	Bedeutender Talisman der Flinkheit	icon_items.abnormalpaper3_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Bewegungsgeschwindigkeit.
53530	Mächtiger Talisman der Flinkheit	icon_items.abnormalpaper4_tex	Wenn Ihr kämpft, erhöht dieser verbrannte Talisman Eure Bewegungsgeschwindigkeit.
