21041	衝擊吶喊	Icon_Skills.thunderingroar_Tex	貫通紋章	Icon_Crest.E_crestpassivethorns_Tex	效果套用機率增加 10% 
21042	衝擊吶喊	Icon_Skills.thunderingroar_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 100% 
21043	鬥志一擊	Icon_Skills.aggravatingstrike_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 50% 
21044	鬥志一擊	Icon_Skills.aggravatingstrike_Tex	連續 鬥志紋章 [向下劈擊]	Icon_Crest.E_crestnextskillattackup_Tex	以連續技能使用向下劈擊時，技能威力增加 35%。 
21045	旋風砍擊	Icon_Skills.allroundslash_Tex	集中紋章	Icon_Crest.E_crestactivecooltimereset_Tex	以30%的機率，立即結束冷卻時間。
21046	緊急迴避	Icon_Skills.tumbling_Tex	連續 特質紋章 [猛毒一擊]	Icon_Crest.E_crestnextskillhpheal_Tex	以連續技能擊中猛毒一擊時，立即恢復3%的HP。 
21047	迴避攻擊	Icon_Skills.evasionattack_Tex	測試	Icon_Skills.voidtrap_Tex	無效果
21048	撕咬擊	Icon_Skills.heavybite_Tex	神速紋章	Icon_Crest.E_crestactiveattackspeedup_Tex	攻擊速度增加 30%
21049	撕咬擊	Icon_Skills.heavybite_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
21050	無雙亂舞：刺擊	Icon_Skills.dualrapidpiercing_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 50% 
21051	無雙亂舞：刺擊	Icon_Skills.dualrapidpiercing_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 75 
21052	無雙亂舞_劈擊	Icon_Skills.dualslash_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
21053	無雙亂舞_劈擊	Icon_Skills.dualslash_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 80 
21054	無雙亂舞_劈擊	Icon_Skills.dualslash_Tex	集中紋章	Icon_Crest.E_crestactivecooltimereset_Tex	以50%的機率，立即結束冷卻時間。
21064	旋風擊	Icon_Skills.pointattack_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
21065	迴避攻擊	Icon_Skills.evasionattack_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 30% 
21066	旋風擊	Icon_Skills.pointattack_Tex	特質紋章	Icon_Crest.E_crestpassivehpheal_Tex	每當攻擊成功時，立即恢復0.5%的HP。
21067	緊急迴避	Icon_Skills.tumbling_Tex	集中紋章	Icon_Crest.E_crestactivecooltimereset_Tex	減少消耗ST 100
21068	鋼鐵決心	Icon_Skills.ironwillB_Tex	決心紋章	Icon_Crest.E_crestpassiveskilleffectup_Tex	抗打效果增加 10% 
21069	鬥志一擊	Icon_Skills.aggravatingstrike_Tex	特質紋章	Icon_Crest.E_crestpassivehpdown_Tex	HP消耗減少 50% 
21070	連續攻擊	Icon_Skills.comboattack_Tex	精神紋章	Icon_Crest.E_crestpassivemprecoveryup_Tex	擊中時，MP恢復量增加 35%。 
21071	影分身	Icon_Skills.decoy_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 25% 
21072	鬥志一擊	Icon_Skills.aggravatingstrike_Tex	連續 鬥志紋章 [向下劈擊]	Icon_Crest.E_crestnextskillattackup_Tex	以連續技能使用向下劈擊時，技能威力增加 45%。 
21073	突進砍擊	Icon_Skills.rushingslash_Tex	連續 鬥志紋章 [鬥志一擊]	Icon_Crest.E_crestnextskillattackup_Tex	以連續技能使用鬥志一擊時，技能威力增加 50%。
21074	迴避攻擊	Icon_Skills.evasionattack_Tex	保護紋章	Icon_Crest.E_crestactivedefenceup_Tex	8秒內抗打效果增加25。
21075	後擒術	Icon_Skills.backattack_Tex	集中紋章	Icon_Crest.E_crestactiveattackspeedup_Tex	堆疊 0% 增加
21076	強襲砍擊	Icon_Skills.hardslash_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
21077	強襲砍擊	Icon_Skills.hardslash_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 25% 
21078	反擊震懾	Icon_Skills.reversalturningattack_Tex	連續 鬥志紋章[強襲砍擊]	Icon_Crest.E_crestnextskillattackup_Tex	使用強襲砍擊連續技能時技能威力增加 10%
21079	疾風劈擊	Icon_Skills.Raker_Tex	必殺紋章	Icon_Crest.E_crestpassivecriticalup_Tex	暴擊發生機率增加2倍
21080	疾風劈擊	Icon_Skills.Raker_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	能量條爆發時技能威力增加25%
21081	後擒術	Icon_Skills.backattack_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 50% 
21082	撕咬擊	Icon_Skills.heavybite_Tex	神速紋章	Icon_Crest.E_crestactiveattackspeedup_Tex	攻擊速度增加 30%
21083	猛毒一擊	Icon_Skills.poisonblowattack_Tex	決心紋章	Icon_Crest.E_crestactiveattackspeedup_Tex	猛毒一擊異常狀態最大可重疊2次
21084	劈擊	Icon_Skills.downblowattack_Tex	集中紋章	Icon_Crest.E_crestactiveattackspeedup_Tex	堆疊 0% 增加
21085	破烈	Icon_Skills.Rupture_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
21086	雙劍防禦	Icon_Skills.TwinSwordsDefence_Tex	體力紋章	Icon_Crest.E_crestactiveattackup_Tex	防禦成功時以30%機率產生力量增加15%的效果，持續10秒
21087	變換影子	Icon_Skills.Shadowchange_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 20% 
21088	束縛之劍	Icon_Skills.BindingBlade_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 20% 
21089	束縛之劍	Icon_Skills.BindingBlade_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 20% 
21090	束縛之劍	Icon_Skills.BindingBlade_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間 20% 減少
21091	必殺意志	Icon_Skills.deadlywill_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果維持時間提升 20%
21092	束縛之劍	Icon_Skills.BindingBlade_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間 20% 減少
21093	憤怒誘發	Icon_Skills.provokerage_Tex	慵懶紋章	Icon_Crest.E_crestpassivespeeddown_Tex	5秒內，讓對象的移動速度減少50%。
21094	憤怒誘發	Icon_Skills.provokerage_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
21095	緊急迴避	Icon_Skills.tumbling_Tex	神速紋章	Icon_Crest.E_crestactiveattackspeedup_Tex	以40%的機率，在10秒內增加15%攻擊速度的效果。
21096	挑撥亂舞	Icon_Skills.nanmu_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 40% 
21097	旋風砍擊	Icon_Skills.allroundslash_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
21098	強襲砍擊	Icon_Skills.hardslash_Tex	連續 精神紋章 (旋風擊)	Icon_Crest.E_crestnextskillattackup_Tex	以連續技能使用旋風擊時，技能威力增加 20% 
21099	特質連打	Icon_Skills.tenaciousattack_Tex	減速紋章	Icon_Crest.E_crestactiveattackspeeddown_Tex	在7秒間以20% %機率誘發攻速 15%減少效果
21100	後擒術	Icon_Skills.backattack_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 25% 
21101	緊急迴避	Icon_Skills.tumbling_Tex	集中紋章	Icon_Crest.E_crestactivecooltimereset_Tex	減少消耗ST 120 
21102	鋼鐵決心	Icon_Skills.ironwillB_Tex	決心紋章	Icon_Crest.E_crestpassiveskilleffectup_Tex	抗打效果增加 10% 
21103	突進砍擊	Icon_Skills.rushingslash_Tex	連續 鬥志紋章 (鬥志一擊)	Icon_Crest.E_crestnextskillattackup_Tex	以連續技能使用鬥志一擊時，技能威力增加50%。
21104	疾風劈擊	Icon_Skills.Raker_Tex	必殺紋章	Icon_Crest.E_crestpassivecriticalup_Tex	暴擊發生機率增加2倍
21105	疾風劈擊	Icon_Skills.Raker_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	能量條爆發時技能威力增加 30%
21106	必殺意志	Icon_Skills.deadlywill_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 20% 
21107	無雙亂舞_劈擊	Icon_Skills.dualslash_Tex	必殺紋章	Icon_Crest.E_crestpassivecriticalup_Tex	攻擊怪物時暴擊率增加兩倍
22000	盾牌防禦	Icon_Skills.defence_Tex	體力紋章	Icon_Crest.E_crestactiveattackup_Tex	防禦成功時以30%機率產生力量增加15%的效果，持續10秒
22001	盾牌防禦	Icon_Skills.defence_Tex	連續 鬥志紋章 [反擊突刺]	Icon_Crest.E_crestnextskillattackup_Tex	以連續技能使用反擊突刺時，技能威力增加 25%。 
22002	盾牌防禦	Icon_Skills.defence_Tex	連續 精神紋章 [反擊突刺]	Icon_Crest.E_crestnextskillmpdown_Tex	以連續技能使用反擊突刺時，MP消耗減少 115。 
22003	連續攻擊	Icon_Skills.comboattack_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 5% 
22004	挑撥咆哮	Icon_Skills.roar_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 20% 
22005	挑撥咆哮	Icon_Skills.roar_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 60 
22006	憤怒誘發	Icon_Skills.provokerage_Tex	慵懶紋章	Icon_Crest.E_crestpassivespeeddown_Tex	5秒內，讓對象的移動速度減少50%。
22007	猛烈突進	Icon_Skills.screwthrough_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
22008	反擊突刺	Icon_Skills.riposte_Tex	測試	Icon_Skills.voidtrap_Tex	無效果
22009	盾牌打擊	Icon_Skills.shieldstrike_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 25% 
22010	信賴光環	Icon_Skills.inspiringroar_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 200 
22012	起身攻擊	Icon_Skills.risingattack_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
22013	盾牌連打	Icon_Skills.shieldattack_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 19 
22015	連續攻擊	Icon_Skills.comboattack_Tex	精神紋章	Icon_Crest.E_crestpassivemprecoveryup_Tex	擊中時，MP恢復量增加 20%。 
22016	粉碎防具	Icon_Skills.armorbreak_Tex	精神紋章	Icon_Crest.E_crestactivempzero_Tex	以35%的機率，可不需消耗MP發動技能。
22017	捕獲	Icon_Skills.hookthrow_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
22018	憤怒誘發	Icon_Skills.provokerage_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
22019	盾牌打擊	Icon_Skills.shieldstrike_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 25% 
22020	進擊突刺	Icon_Skills.advancingcharge_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
22021	犧牲意志	Icon_Skills.rejuvenation_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 25% 
22022	戰鬥意志	Icon_Skills.fightingwill_Tex	決心紋章	Icon_Crest.E_crestpassiveskilleffectup_Tex	攻擊速度增加 10%
22023	跳躍攻擊	Icon_Skills.leaprampage_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 75 
22024	起身攻擊	Icon_Skills.risingattack_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
22025	威脅波動		精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 60 
22026	鐵甲意志	Icon_Skills.armoredwill_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 50% 
22027	連鎖捕獲	Icon_Skills.chaincapture_Tex	集中紋章	Icon_Crest.E_crestactivecooltimereset_Tex	以30%的機率，立即結束冷卻時間。
22028	衝擊猛打	Icon_Skills.shockblow_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 20% 
22029	守護盟誓	Icon_Skills.vowofprotection_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
22030	跳躍攻擊	Icon_Skills.leaprampage_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
22031	挑撥咆哮	Icon_Skills.roar_Tex	測試	Icon_Skills.voidtrap_Tex	無效果
22032	猛烈突進	Icon_Skills.screwthrough_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 100 
22033	反擊突刺	Icon_Skills.riposte_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 100% 
22034	粉碎防具	Icon_Skills.armorbreak_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 100% 
22035	盾牌打擊	Icon_Skills.shieldstrike_Tex	連續 神速紋章 [猛烈突進]	Icon_Crest.E_crestnextskillattackspeedup_Tex	以連續技能使用猛烈突進時，施展速度將增加 25%。
22036	守護盟誓	Icon_Skills.vowofprotection_Tex	救援紋章	Icon_Crest.E_crestactivehprecoveryup_Tex	向施展者套用20秒內HP恢復量增加20%的效果。
22037	信賴光環	Icon_Skills.inspiringroar_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 25% 
22038	威脅波動		時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 50% 
22039	進擊突刺	Icon_Skills.advancingcharge_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
22040	進擊突刺	Icon_Skills.advancingcharge_Tex	活力紋章	Icon_Crest.E_crestactivespeedup_Tex	7秒內，處於戰鬥狀態下的移動速度將增加10%。
22041	鐵甲意志	Icon_Skills.armoredwill_Tex	決心紋章	Icon_Crest.E_crestpassiveskilleffectup_Tex	傷害吸收量提升 25% 
22042	衝擊猛打	Icon_Skills.shockblow_Tex	決心紋章	Icon_Crest.E_crestpassiveskilleffectup_Tex	移動速度減少效果提升 30% 
22043	捕獲	Icon_Skills.hookthrow_Tex	命中紋章	Icon_Crest.E_crestpassiverangeup_Tex	射程距離增加 3m 
22044	捕獲	Icon_Skills.hookthrow_Tex	慵懶紋章	Icon_Crest.E_crestpassivespeeddown_Tex	4秒內，讓對象的移動速度額外減少50%。
22045	盾牌打擊	Icon_Skills.shieldstrike_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 25% 
22046	盾牌打擊	Icon_Skills.shieldstrike_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 25% 
22047	捕獲	Icon_Skills.hookthrow_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
22048	連續攻擊	Icon_Skills.comboattack_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 5% 
22049	挑撥咆哮	Icon_Skills.roar_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 60 
22050	衝擊猛打	Icon_Skills.shockblow_Tex	決心紋章	Icon_Crest.E_crestpassiveskilleffectup_Tex	移動速度減少效果提升 30% 
22051	猛烈突進	Icon_Skills.screwthrough_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 150 
22052	信賴光環	Icon_Skills.inspiringroar_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 35% 
22053	憤怒誘發	Icon_Skills.provokerage_Tex	慵懶紋章	Icon_Crest.E_crestpassivespeeddown_Tex	5秒內，讓對象的移動速度減少50%。
22054	捕獲	Icon_Skills.hookthrow_Tex	減速紋章	Icon_Crest.E_crestpassivetargetspeeddown_Tex	讓對象在4秒內的攻擊速度減少40%。
22055	捕獲	Icon_Skills.hookthrow_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 30% 
22056	挑撥咆哮	Icon_Skills.roar_Tex	神速紋章	Icon_Crest.E_crestpassiveskillspeedup_Tex	施展速度上升 25% 
22057	挑撥咆哮	Icon_Skills.roar_Tex	保護紋章	Icon_Crest.E_crestactivedefenceup_Tex	擊中時，在8秒內抗打效果增加21。
22058	猛烈突進	Icon_Skills.screwthrough_Tex	必殺紋章	Icon_Crest.E_crestpassivecriticalup_Tex	暴擊發生機率增加 2倍
22059	衝擊猛打	Icon_Skills.shockblow_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 50% 
22060	叉槍鎖鏈	Icon_Skills.Harpoonshot_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
22061	叉槍鎖鏈	Icon_Skills.Harpoonshot_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 50% 
22062	連續攻擊	Icon_Skills.comboattack_Tex	精神紋章	Icon_Crest.E_crestpassivemprecoveryup_Tex	擊中時，MP恢復量增加 20%。 
22063	反擊突刺	Icon_Skills.riposte_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 100% 
22064	盾牌連打	Icon_Skills.shieldattack_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 200% 
22065	跳躍攻擊	Icon_Skills.leaprampage_Tex	減速紋章	Icon_Crest.E_crestactiveattackspeeddown_Tex	在7秒間以30% %機率誘發攻速30%減少效果
22066	壓倒	Icon_Skills.Overhelm_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 25% 
22067	退避	Icon_Skills.backstep_Tex	集中紋章	Icon_Crest.E_crestactivecooltimereset_Tex	消耗ST減少 100
22068	挑撥咆哮	Icon_Skills.roar_Tex	意志紋章	Icon_Crest.E_crestSTRecover_Tex	精力恢復量增加30%
22069	反擊突刺	Icon_Skills.riposte_Tex	意志紋章	Icon_Crest.E_crestSTRecover_Tex	精力恢復量增加50%
22070	犧牲意志	Icon_Skills.rejuvenation_Tex	意志紋章	Icon_Crest.E_crestSTRecover_Tex	精力追加恢復20%
22071	盾牌防禦	Icon_Skills.defence_Tex	意志紋章	Icon_Crest.E_crestSTRecover_Tex	精力最大量增加49900%
22072	戰線維護	Icon_Skills.HoldtheLine_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間 20% 減少
22073	戰線維護	Icon_Skills.HoldtheLine_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果維持時間提升 30%
22074	戰線維護	Icon_Skills.HoldtheLine_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	消耗 MP 150 減少
22075	戰線維護	Icon_Skills.HoldtheLine_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	追加獲得仇恨值 100% 
22076	戰線維護	Icon_Skills.HoldtheLine_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	追加獲得仇恨值 100% 
22077	戰線維護	Icon_Skills.HoldtheLine_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果維持時間提升 30%
22078	戰線維護	Icon_Skills.HoldtheLine_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間 20% 減少
22079	挑撥咆哮	Icon_Skills.roar_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 40% 
22080	猛烈突進	Icon_Skills.screwthrough_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 30% 
22081	跳躍攻擊	Icon_Skills.leaprampage_Tex	鬥志紋章	Icon_Crest.E_crestpassiveattackup_Tex	技能威力增加 30% 
22082	粉碎防具	Icon_Skills.armorbreak_Tex	時間紋章	Icon_Crest.E_crestpassivedurationup_Tex	效果持續時間延長 100% 
22083	進擊突刺	Icon_Skills.advancingcharge_Tex	集中紋章	Icon_Crest.E_crestpassivecooltimedown_Tex	冷卻時間減少 20% 
22084	挑撥咆哮	Icon_Skills.roar_Tex	精神紋章	Icon_Crest.E_crestpassivempdown_Tex	MP消耗減少 80 
22085	挑撥咆哮	Icon_Skills.roar_Tex	神速紋章	Icon_Crest.E_crestpassiveskillspeedup_Tex	施展速度上升 25%  
22086	反擊突刺	Icon_Skills.riposte_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 120% 
22087	盾牌連打	Icon_Skills.shieldattack_Tex	野獸紋章	Icon_Crest.E_crestpassiveaggroup_Tex	額外獲得仇恨值 200% 
