12	247	Debuff	True	perc	10000	0	100	Vortex Prison			Vortex	icon_skills.tornadoprison_tex	icon_skills.voidtrap_tex
12	StatusImmune	Debuff	True	swch	10000	0	0	Vortex Prison			Vortex	icon_skills.tornadoprison_tex	icon_skills.voidtrap_tex
13	Immune	Debuff	True	20	60000	0	0	Epiphany of the Goddess			Unchained goddess	icon_skills.adventgoddess_tex	icon_skills.voidtrap_tex
13	StatusImmune	Debuff	True	swch	60000	0	0	Epiphany of the Goddess			Unchained goddess	icon_skills.adventgoddess_tex	icon_skills.voidtrap_tex
15	OutOfCombatMovSpd	Buff	True	abs	600000	0	10	Blessing of Zenobia			Increases non-combat Movement Speed by 10.	icon_skills.fastwalk_tex	icon_skills.fastwalk_tex
21	KnockDownChance	Buff	True	perc	900000	0	10	Chasing and Hunting_Reaction_Resistance Test			Increases the chance of reaction resistance 10 times.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex
22	Attack	Buff	True	perc	1200000	0	1.4	Test_Increased Skill Damage			Test only: Increases all skill damage by 40%!	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex
23	CritChance	Buff	True	abs	60000	0	1	Automatic Critical Hits			All your attacks are critical hits. Test Only		
24	CritChance	Buff	True	abs	60000	0	1	Grant Automatic Critical Hits			Grant automatic critical hits to enemy. Test Only		
25	MPChange	Buff	True	perc	0	1	0.5	T.E.R.A. TIME			Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
25	CDR	Buff	True	swch	0	0	0.2	T.E.R.A. TIME			Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
26	MPChange	Buff	True	perc	0	1	0.5	Ultra-Hyper-Fire-Turbo Time			Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
26	CDR	Buff	True	swch	0	0	0.2	Ultra-Hyper-Fire-Turbo Time			Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
27	MPChange	Buff	True	perc	0	1	0.5	T.E.R.A. TIME			Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
27	CDR	Buff	True	swch	0	0	0.2	T.E.R.A. TIME			Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
28	MPChange	Buff	True	perc	7200000	1	0.5	T.E.R.A. TIME			Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
28	CDR	Buff	True	swch	7200000	0	0.2	T.E.R.A. TIME			Feel the fever! Decreases all skill cooldowns except for alliance skills by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
30	MaxHP	Buff	True	perc	0	0	1.1	Blessing of Amarun			Increases maximum HP for the first venture into the dungeon.	icon_skills.heart_buff_tex	icon_skills.heart_buff_tex
31	Power	Buff	True	perc	7200000	0	1.2	T.E.R.A. TIME Season 2			Engage in spectacular battles! Increases Power by 20%, and significantly increases Attack Speed.	icon_status.buff_of_kaia_tex	icon_status.buff_of_kaia_tex
31	ASpd	Buff	True	perc	7200000	0	1.12	T.E.R.A. TIME Season 2			Engage in spectacular battles! Increases Power by 20%, and significantly increases Attack Speed.	icon_status.buff_of_kaia_tex	icon_status.buff_of_kaia_tex
33	MPChange	Buff	True	perc	0	1	0.5	Ultra-Hyper-Fire-Turbo Time			Feel the fever! Decreases all skill cooldowns by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
33	CDR	Buff	True	perc	0	0	0.2	Ultra-Hyper-Fire-Turbo Time			Feel the fever! Decreases all skill cooldowns by 80%. Greatly increases MP replenishment. Is not active while in dungeons or battlegrounds.	icon_status.pluswill_tex	icon_status.pluswill_tex
34	MaxHP	Buff	True	perc	0	0	1.1	Blessing of Amarun			Increases maximum HP for the first venture into the dungeon.	icon_skills.heart_buff_tex	icon_skills.heart_buff_tex
36	Power	Buff	True	perc	0	0	1.2	4th Anniversary Buff(Increase Attack Power)			Engage in spectacular battles! When attacking, damage increases by 20% and attack speed greatly increases as well.	icon_status.buff_of_kaia_tex	icon_status.buff_of_kaia_tex
36	ASpd	Buff	True	perc	0	0	1.12	4th Anniversary Buff(Increase Attack Power)			Engage in spectacular battles! When attacking, damage increases by 20% and attack speed greatly increases as well.	icon_status.buff_of_kaia_tex	icon_status.buff_of_kaia_tex
37	MPChange	Buff	True	perc	0	1	0.5	4th Anniversary Buff(Decreased Cooldown)			Feel the fever! All skill cooldowns except for alliance skills decrease by 80%, and all MP regeneration increases immensely.	icon_status.pluswill_tex	icon_status.pluswill_tex
37	CDR	Buff	True	swch	0	0	0.2	4th Anniversary Buff(Decreased Cooldown)			Feel the fever! All skill cooldowns except for alliance skills decrease by 80%, and all MP regeneration increases immensely.	icon_status.pluswill_tex	icon_status.pluswill_tex
39	Power	Buff	True	perc	0	0	1.02	The Call of War			Increases skill damage, Attack Speed and HP recovery by 2%.	icon_status.plusecritical_tex	icon_status.plusecritical_tex
39	ASpd	Buff	True	perc	0	0	1.02	The Call of War			Increases skill damage, Attack Speed and HP recovery by 2%.	icon_status.plusecritical_tex	icon_status.plusecritical_tex
39	IncreasedHeal	Buff	True	perc	0	0	1.02	The Call of War			Increases skill damage, Attack Speed and HP recovery by 2%.	icon_status.plusecritical_tex	icon_status.plusecritical_tex
39	164	Buff	True	perc	0	0	1.02	The Call of War			Increases skill damage, Attack Speed and HP recovery by 2%.	icon_status.plusecritical_tex	icon_status.plusecritical_tex
40	CraftTime	Buff	True	perc	0	0	0.6	Balder's Blessing			Increases your gathering proficiencies by 30 and shortens your gathering and crafting times.	icon_items.artisanall_up_tex	icon_items.artisanall_up_tex
40	Gathering	Buff	True	abs	0	0	30	Balder's Blessing			Increases your gathering proficiencies by 30 and shortens your gathering and crafting times.	icon_items.artisanall_up_tex	icon_items.artisanall_up_tex
40	GatheringTime	Buff	True	perc	0	0	0.6	Balder's Blessing			Increases your gathering proficiencies by 30 and shortens your gathering and crafting times.	icon_items.artisanall_up_tex	icon_items.artisanall_up_tex
41	EnchantChance	Buff	True	perc	300000	1	1.05	Baharr's Blessing I	149328	[PC Cafe] Enchanter's Blessing Scroll (5 minutes)	Slightly increases enchantment success rate. (Does not apply to Awakened enchanting, or enchanting using a bind-on-pickup item with the same name.)	icon_items.parts_heavyarmorc5_tex	icon_items.parts_heavyarmorc5_tex
42	EnchantChance	Buff	True	perc	300000	1	1.1	Baharr's Blessing II	149329	[PC Cafe] Blessed Enchanter's Blessing Scroll (5minutes)	Increases enchantment success rate. (Does not apply to Awakened enchanting, or enchanting using a bind-on-pickup item with the same name.)	icon_items.parts_heavyarmorc5_tex	icon_items.parts_heavyarmorc5_tex
43	EnchantChance	Buff	True	perc	300000	1	1.2	Baharr's Blessing III	149330	[PC Cafe] Revered Enchanter's Blessing Scroll (5minutes)	Significantly increases enchantment success rate. (Does not apply to Awakened enchanting, or enchanting using a bind-on-pickup item with the same name.)	icon_items.parts_heavyarmorc5_tex	icon_items.parts_heavyarmorc5_tex
44	EnchantChance	Buff	True	perc	600000	1	1.05	Baharr's Blessing I	149331	[PC Cafe] Enchanter's Blessing Scroll (10 minutes)	Slightly increases enchantment success rate. (Does not apply to Awakened enchanting, or enchanting using a bind-on-pickup item with the same name.)	icon_items.parts_heavyarmorc5_tex	icon_items.parts_heavyarmorc5_tex
45	EnchantChance	Buff	True	perc	600000	1	1.1	Baharr's Blessing II	149332	[PC Cafe] Blessed Enchanter's Blessing Scroll (10minutes)	Increases enchantment success rate. (Does not apply to Awakened enchanting, or enchanting using a bind-on-pickup item with the same name.)	icon_items.parts_heavyarmorc5_tex	icon_items.parts_heavyarmorc5_tex
46	EnchantChance	Buff	True	perc	600000	1	1.2	Baharr's Blessing III	149333	[PC Cafe] Revered Enchanter's Blessing Scroll (10minutes)	Significantly increases enchantment success rate. (Does not apply to Awakened enchanting, or enchanting using a bind-on-pickup item with the same name.)	icon_items.parts_heavyarmorc5_tex	icon_items.parts_heavyarmorc5_tex
47	Aggro	Buff	True	perc	9900000	0	0.5	Test_Skill Damage Increase/Aggro Reduction			Test Only! Increases all skill damage by 50%. Decreases Aggro  by 50%	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex
47	Attack	Buff	True	perc	9900000	0	1.5	Test_Skill Damage Increase/Aggro Reduction			Test Only! Increases all skill damage by 50%. Decreases Aggro  by 50%	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex
101	Immune	Buff	True	16	2100	0	0	Retaliate			Immune to knockdown, stagger, and stuns.	icon_skills.risingattack2_tex	icon_skills.risingattack_tex
101	StatusImmune	Buff	True	swch	2100	0	0	Retaliate			Immune to knockdown, stagger, and stuns.	icon_skills.risingattack2_tex	icon_skills.risingattack_tex
201	Power	Buff	True	abs	2400000	0	17	Blessing of Shakan I			Increases Power by 17.	icon_skills.attackup_tex	icon_skills.attackup_tex
202	Power	Buff	True	abs	2400000	0	25	Blessing of Shakan V			Increases Power by 25.	icon_skills.attackup_tex	icon_skills.attackup_tex
301	Stun	Stun	False	swch	3000	0	5	Lightning Trap I			Stunned. Cannot move.	icon_skills.shocktrap_tex	icon_skills.shocktrap_tex
302	Stun	Stun	False	swch	5000	0	5	Lightning Trap			Stunned. Cannot move.	icon_skills.shocktrap_tex	icon_skills.shocktrap_tex
303	Stun	Stun	False	swch	6000	0	5	Lightning Trap III			Stunned. Cannot move.	icon_skills.shocktrap_tex	icon_skills.shocktrap_tex
501	OutOfCombatMovSpd	Buff	True	abs	600000	0	40	Movement Speed Increases	649	Speed Mote	Increases Movement Speed immensely.	icon_status.aura_of_wind_tex	icon_status.aura_of_wind_tex
601	Power	Buff	True	abs	0	0	20	Titanic Wrath I			Increases Power by 20. Increases Attack Speed by 6.	icon_skills.rage_tex	icon_skills.rage_tex
601	ASpd	Buff	True	abs	0	0	6	Titanic Wrath I			Increases Power by 20. Increases Attack Speed by 6.	icon_skills.rage_tex	icon_skills.rage_tex
602	Power	Buff	True	abs	0	0	25	Titanic Wrath II			Increases Power by 25. Increases Attack Speed by 6.	icon_skills.rage_tex	icon_skills.rage_tex
602	ASpd	Buff	True	abs	0	0	6	Titanic Wrath II			Increases Power by 25. Increases Attack Speed by 6.	icon_skills.rage_tex	icon_skills.rage_tex
603	Power	Buff	True	abs	0	0	40	Titanic Wrath III			Increases Power by 40. Increases Attack Speed by 6.	icon_skills.rage_tex	icon_skills.rage_tex
603	ASpd	Buff	True	abs	0	0	6	Titanic Wrath III			Increases Power by 40. Increases Attack Speed by 6.	icon_skills.rage_tex	icon_skills.rage_tex
901	Endurance	Buff	False	perc	20000	0	1	Shara's Lash			Stunned. Cannot move.	icon_skills.flashball_tex	icon_skills.flashball_tex
901	Stun	Stun	False	swch	3000	0	5	Shara's Lash			Stunned. Cannot move.	icon_skills.flashball_tex	icon_skills.flashball_tex
902	PVPDef	Buff	True	abs	0	0	0	Noctenium Infusion	1300	Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
902	PVPAtk	Buff	True	abs	0	0	0	Noctenium Infusion	1300	Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
902	Noctenium	Buff	True	swch	0	0	1	Noctenium Infusion	1300	Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
903	Power	Buff	True	abs	30000	0	15	Murderous Intent			Increases Power by 15, Attack Speed by 8%, Crit Factor by 4%, and Movement Speed by 4%.	icon_skills.battlefield_high_ranking_tex	icon_skills.battlefield_high_ranking_tex
903	MovSpd	Buff	True	perc	30000	0	1.04	Murderous Intent			Increases Power by 15, Attack Speed by 8%, Crit Factor by 4%, and Movement Speed by 4%.	icon_skills.battlefield_high_ranking_tex	icon_skills.battlefield_high_ranking_tex
903	Crit	Buff	True	perc	30000	0	1.04	Murderous Intent			Increases Power by 15, Attack Speed by 8%, Crit Factor by 4%, and Movement Speed by 4%.	icon_skills.battlefield_high_ranking_tex	icon_skills.battlefield_high_ranking_tex
903	ASpd	Buff	True	perc	30000	0	1.08	Murderous Intent			Increases Power by 15, Attack Speed by 8%, Crit Factor by 4%, and Movement Speed by 4%.	icon_skills.battlefield_high_ranking_tex	icon_skills.battlefield_high_ranking_tex
903	190	Buff	True	swch	30000	0	0	Murderous Intent			Increases Power by 15, Attack Speed by 8%, Crit Factor by 4%, and Movement Speed by 4%.	icon_skills.battlefield_high_ranking_tex	icon_skills.battlefield_high_ranking_tex
904	AtkPotion	Buff	True	swch	15000	0	1.1	Energy Stars Amplification			Increases skill damage by 10 for first hit. Cannot be applied to caster.	icon_skills.berserk_tex	icon_skills.berserk_tex
905	MPChange	Buff	True	abs	10000	2	100	Regeneration Circle—MP Restoration			Replenishes MP by 100 every 2s.	icon_status.plusmp_tex	icon_status.plusmp_tex
906	MPChange	Buff	True	abs	5000	1	50	Restorative Burst—MP Restoraion			Recovers HP by 50 every 1s.	icon_status.plusmp_tex	icon_status.plusmp_tex
907	ASpd	Buff	True	perc	15000	0	1.2	Titanic Wrath—Acceleration			Speeds casting by 20% for first skill.	icon_status.plusattack_tex	icon_status.plusattack_tex
908	Absorb	Buff	True	swch	5000	0	4000	Titanic Favor—Protection			Absorbs up to 4000 damage. Immune to knockdown and stagger.	icon_status.plusedefence_tex	icon_status.plusedefence_tex
910	Noctenium	Buff	True	swch	0	0	2	Noctenium Infusion Test	1230	Superior Noctenium Infusion	Noctenium Infusion Test	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
911	PVPDef	Buff	True	abs	0	0	0	Noctenium Infusion	1301	Alliance Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
911	PVPAtk	Buff	True	abs	0	0	0	Noctenium Infusion	1301	Alliance Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
911	Noctenium	Buff	True	swch	0	0	3	Noctenium Infusion	1301	Alliance Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
912	PVPDef	Buff	True	abs	0	0	0	Noctenium Infusion	1302	Vault Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
912	PVPAtk	Buff	True	abs	0	0	0	Noctenium Infusion	1302	Vault Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
912	Noctenium	Buff	True	swch	0	0	4	Noctenium Infusion	1302	Vault Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
913	PVPDef	Buff	True	abs	0	0	0	Noctenium Infusion	1303	Adapted Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
913	PVPAtk	Buff	True	abs	0	0	0	Noctenium Infusion	1303	Adapted Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
913	Noctenium	Buff	True	swch	0	0	5	Noctenium Infusion	1303	Adapted Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
916	PVPDef	Buff	True	abs	0	0	0	Noctenium Infusion	81212	Friendly Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
916	PVPAtk	Buff	True	abs	0	0	0	Noctenium Infusion	81212	Friendly Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
916	Noctenium	Buff	True	swch	0	0	6	Noctenium Infusion	81212	Friendly Noctenium Infusion	Activates a skill's noctenium effects.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
920	AtkPotion	Buff	True	perc	900000	0	1	Uncommon Noctenium Elixir	200920	Uncommon Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
920	282	Buff	True	swch	900000	0	1	Uncommon Noctenium Elixir	200920	Uncommon Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
920	317	Buff	True	swch	900000	0	1	Uncommon Noctenium Elixir	200920	Uncommon Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
921	AtkPotion	Buff	True	perc	1200000	0	1	Rare Noctenium Elixir	200921	Rare Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
921	282	Buff	True	swch	1200000	0	1	Rare Noctenium Elixir	200921	Rare Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
921	317	Buff	True	swch	1200000	0	1	Rare Noctenium Elixir	200921	Rare Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
922	AtkPotion	Buff	True	perc	1800000	0	1	Superior Noctenium Elixir	200922	Superior Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
922	282	Buff	True	swch	1800000	0	1	Superior Noctenium Elixir	200922	Superior Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
922	317	Buff	True	swch	1800000	0	1	Superior Noctenium Elixir	200922	Superior Noctenium Elixir	Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.noctan_tex	icon_items.noctan_tex
929	PVPDef	Buff	True	abs	300000	0	12	Refined Noctenium Infusion - Test			Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
929	AtkPotion	Buff	True	perc	300000	0	1	Refined Noctenium Infusion - Test			Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
929	PVPAtk	Buff	True	abs	300000	0	12	Refined Noctenium Infusion - Test			Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
929	317	Buff	True	swch	300000	0	1	Refined Noctenium Infusion - Test			Increases all skill damage, and activates a skill's noctenium effects at 150%. Does not stack with Noctenium Infusion.	icon_items.union_supplies5_tex	icon_items.union_supplies5_tex
1100	XPBoost	Buff	True	perc	1800000	0	1.05	Potion of Cultural Opportunity			Grants hunting XP bonus of 5%.	icon_items.potion12_tex	icon_items.potion12_tex
1101	XPBoost	Buff	True	perc	3600000	0	1.2	Adoration I	9	Bound Cracker Confetti	Increases hunting XP by 20%. Effect persists through death.	icon_items.exp_buff_potion1_tex	icon_items.exp_buff_potion1_tex
1102	XPBoost	Buff	True	perc	1800000	0	1.1	Festival Furor I	10	Bound Fireworks	Increases hunting XP by 10%. Effect persists through death.	icon_items.exp_buff_potion2_tex	icon_items.exp_buff_potion2_tex
1103	XPBoost	Buff	True	perc	10800000	0	2	Adoration II	67	[Binding] Cracker Confetti II	Increases hunting XP by 100%. Effect persists through death.	icon_items.exp_buff_potion1_tex	icon_items.exp_buff_potion1_tex
1104	XPBoost	Buff	True	perc	0	0	1.5	Festival Furor II			Increases hunting XP by 50%. Effect persists through death.	icon_items.exp_buff_potion2_tex	icon_items.exp_buff_potion2_tex
1105	XPBoost	Buff	True	perc	10800000	0	1.1	Powerful Potion of Cultural Opportunity			Increases hunting XP by 10%. Effect persists through death.	icon_items.potion12_tex	icon_items.potion12_tex
1106	XPBoost	Buff	True	perc	0	0	2	Adoration II			Increases hunting XP by 100%. Effect persists through death.	icon_items.exp_buff_potion1_tex	icon_items.exp_buff_potion1_tex
1107	XPBoost	Buff	True	perc	0	0	3	Adoration III			Increases hunting XP by 200%. Effect persists through death.	icon_items.exp_buff_potion1_tex	icon_items.exp_buff_potion1_tex
1110	XPBoost	Buff	True	perc	0	0	1.2	Traveler's Balm			Seren's blessing on travelers. Increases hunting XP by 20%. Effect persists through death.	icon_status.exp_buff_serensolo_tex	icon_status.exp_buff_serensolo_tex
1120	BuffNearbyParty	Buff	True	seta	0	5	1125	Seren's Torchbearer			The Goddess of the Night blesses your journey. Applies Torchlight on yourself and party members within 40m. Effect persists through death.	icon_skills.exp_buff_seren_aura_tex	icon_skills.exp_buff_seren_aura_tex
1125	XPBoost	Buff	True	perc	0	0	1.3	Torchlight			Torchbearer nearby. Increases hunting XP by 30%. Effect persists through death.	icon_status.exp_buff_serenparty_tex	icon_status.exp_buff_serenparty_tex
1130	MPChange	Buff	True	perc	25000	1	0.04	Heart Candy Cane	435	Heart Candy Cane	Replenishes 4% of maximum MP every 1s.	icon_items.heartlollipop_tex	icon_items.heartlollipop_tex
1131	MPChange	Buff	True	perc	1000	1	0.5	Heart Chocolate	434	Heart Chocolate	Replenishes 50% of maximum MP.	icon_items.heartchocolate_tex	icon_items.heartchocolate_tex
1133	MPChange	Buff	True	perc	25000	1	0.04	Shining Candy			Replenishes 4% of maximum MP every 1s.	icon_items.heartlollipop_tex	icon_items.heartlollipop_tex
1134	Immune	Buff	True	27	12000	0	0	Goddess's Blessing	60260	Goddess' Blessing	Invincible for a short period. Ends upon using any skills.	icon_status.revivenow_status_tex	icon_status.revivenow_status_tex
1134	StatusImmune	Buff	True	swch	12000	0	0	Goddess's Blessing	60260	Goddess' Blessing	Invincible for a short period. Ends upon using any skills.	icon_status.revivenow_status_tex	icon_status.revivenow_status_tex
1135	Endurance	Buff	True	perc	0	0	1	Federation's Call			Valkyon federation rewards for recruits! Doubles all Gold rewards, except for repeatable quests.	icon_status.plusfocus_tex	icon_status.plusfocus_tex
1150	HPChange	Buff	True	perc	1800000	5	0.01	Vigorous Renewal Draught			Recovers 1% of maximum HP every 5s.	icon_items.potion14_tex	icon_items.potion14_tex
1151	HPChange	Buff	True	perc	10800000	5	0.01	Powerful Vigorous Renewal Draught			Recovers 1% of maximum HP every 5s.	icon_items.potion14_tex	icon_items.potion14_tex
1200	MPChange	Buff	True	abs	1800000	5	5	Infused Renewal Draught			Replenishes 5 MP every 5s.	icon_items.potion15_tex	icon_items.potion15_tex
1201	MPChange	Buff	True	abs	10800000	5	5	Powerful Infused Renewal Draught			Replenishes 5 MP every 5s.	icon_items.potion15_tex	icon_items.potion15_tex
1250	Power	Buff	True	abs	1800000	0	5	Powerful Savage Draught			Increases Power by 5.	icon_items.potion11_tex	icon_items.potion11_tex
1251	Power	Buff	True	abs	1800000	0	7	Powerful Savage Draught	150538	Tempestuous Savage Draught	Increases Power by 7.	icon_items.potion11_tex	icon_items.potion11_tex
1300	Endurance	Buff	True	abs	1800000	0	13	Tenacious Savage Draught			Increases Endurance by 13.	icon_items.potion17_tex	icon_items.potion17_tex
1301	Endurance	Buff	True	abs	1800000	0	15	Tenacious Savage Draught	150540	Inexorable Savage Draught	Increases Endurance by 15.	icon_items.potion17_tex	icon_items.potion17_tex
1350	AtkPotion	Buff	True	perc	1800000	0	1.05	Powerful Rival Draught			Deal 5% more damage against other players. Effect persists through death.	icon_items.potion20_tex	icon_items.potion20_tex
1400	DefPotion	Buff	True	perc	1800000	0	0.95	Tenacious Rival Draught			Take 5% less damage from other players. Effect persists through death.	icon_items.potion8_tex	icon_items.potion8_tex
1440	HPChange	Buff	True	abs	15000	1	57	Bandage I	172	Keener's Medicated Bandage	Recovers 57 HP every 1s.	icon_items.bandage1_rare_tex	icon_items.bandage1_rare_tex
1441	HPChange	Buff	True	abs	15000	1	105	Bandage II	173	Verdra Medicated Bandage	Recovers 105 HP every 1s.	icon_items.bandage2_rare_tex	icon_items.bandage2_rare_tex
1442	HPChange	Buff	True	abs	15000	1	202	Bandage III	174	Sylva Medicated Bandage	Recovers 202 HP every 1s.	icon_items.bandage3_rare_tex	icon_items.bandage3_rare_tex
1443	HPChange	Buff	True	abs	15000	1	386	Bandage IV	175	Shetla Medicated Bandage	Recovers 386 HP every 1s.	icon_items.bandage4_rare_tex	icon_items.bandage4_rare_tex
