51300	공격 속도 증가 I	icon_items.mysterypaper1_tex	의문의 부적의 기이한 힘으로 기본 공격 스킬의 공격 속도가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
51310	공격 속도 증가 II	icon_items.mysterypaper2_tex	의문의 부적의 기이한 힘으로 기본 공격 스킬의 공격 속도가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
51320	공격 속도 증가 III	icon_items.mysterypaper3_tex	의문의 부적의 기이한 힘으로 기본 공격 스킬의 공격 속도가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
51330	공격 속도 증가 IV	icon_items.mysterypaper4_tex	의문의 부적의 기이한 힘으로 기본 공격 스킬의 공격 속도가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
51400	다운 발생 증가 I	icon_items.mysterypaper1_tex	의문의 부적의 기이한 힘으로 다운 발생이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
51410	다운 발생 증가 II	icon_items.mysterypaper2_tex	의문의 부적의 기이한 힘으로 다운 발생이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
51420	다운 발생 증가 III	icon_items.mysterypaper3_tex	의문의 부적의 기이한 힘으로 다운 발생이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
51430	다운 발생 증가 IV	icon_items.mysterypaper4_tex	의문의 부적의 기이한 힘으로 다운 발생이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52100	맷집 증가 I	icon_items.magicalpaper1_tex	신비한 부적의 기이한 힘으로 맷집이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52110	맷집 증가 II	icon_items.magicalpaper2_tex	신비한 부적의 기이한 힘으로 맷집이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52120	맷집 증가 III	icon_items.magicalpaper3_tex	신비한 부적의 기이한 힘으로 맷집이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52130	맷집 증가 IV	icon_items.magicalpaper4_tex	신비한 부적의 기이한 힘으로 맷집이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52140	맷집 증가 IV	icon_items.magicalpaper4_tex	신관의 증표의 기이한 힘으로 맷집이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52150	맷집 증가 IV	icon_items.magicalpaper4_tex	삼색 호신부의 기이한 힘으로 맷집이 향상 됩니다. 컨디션이 좋다면 효과는 최대 30분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52200	치명타 저항 증가 I	icon_items.magicalpaper1_tex	신비한 부적의 기이한 힘으로 치명타 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52210	치명타 저항 증가 II	icon_items.magicalpaper2_tex	신비한 부적의 기이한 힘으로 치명타 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52220	치명타 저항 증가 III	icon_items.magicalpaper3_tex	신비한 부적의 기이한 힘으로 치명타 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52230	치명타 저항 증가 IV	icon_items.magicalpaper4_tex	신비한 부적의 기이한 힘으로 치명타 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52300	다운 저항 증가 I	icon_items.magicalpaper1_tex	신비한 부적의 기이한 힘으로 다운 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52310	다운 저항 증가 II	icon_items.magicalpaper2_tex	신비한 부적의 기이한 힘으로 다운 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52320	다운 저항 증가 III	icon_items.magicalpaper3_tex	신비한 부적의 기이한 힘으로 다운 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52330	다운 저항 증가 IV	icon_items.magicalpaper4_tex	신비한 부적의 기이한 힘으로 다운 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52400	상태 약화 저항 증가 I	icon_items.magicalpaper1_tex	신비한 부적의 기이한 힘으로 상태 약화 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52410	상태 약화 저항 증가 II	icon_items.magicalpaper2_tex	신비한 부적의 기이한 힘으로 상태 약화 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52420	상태 약화 저항 증가 III	icon_items.magicalpaper3_tex	신비한 부적의 기이한 힘으로 상태 약화 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52430	상태 약화 저항 증가 IV	icon_items.magicalpaper4_tex	신비한 부적의 기이한 힘으로 상태 약화 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52500	지속 피해 저항 증가 I	icon_items.magicalpaper1_tex	신비한 부적의 기이한 힘으로 지속 피해 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52510	지속 피해 저항 증가 II	icon_items.magicalpaper2_tex	신비한 부적의 기이한 힘으로 지속 피해 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52520	지속 피해 저항 증가 III	icon_items.magicalpaper3_tex	신비한 부적의 기이한 힘으로 지속 피해 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52530	지속 피해 저항 증가 IV	icon_items.magicalpaper4_tex	신비한 부적의 기이한 힘으로 지속 피해 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52600	행동 불능 저항 증가 I	icon_items.magicalpaper1_tex	신비한 부적의 기이한 힘으로 행동 불능 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52610	행동 불능 저항 증가 II	icon_items.magicalpaper2_tex	신비한 부적의 기이한 힘으로 행동 불능 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52620	행동 불능 저항 증가 III	icon_items.magicalpaper3_tex	신비한 부적의 기이한 힘으로 행동 불능 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52630	행동 불능 저항 증가 IV	icon_items.magicalpaper4_tex	신비한 부적의 기이한 힘으로 행동 불능 저항이 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52700	데미지 되돌림 I	icon_items.magicalpaper1_tex	신비한 부적의 기이한 힘으로 피격 시 받은 피해의 일부분을 공격자에게 되돌립니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52710	데미지 되돌림 II	icon_items.magicalpaper2_tex	신비한 부적의 기이한 힘으로 피격 시 받은 피해의 일부분을 공격자에게 되돌립니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52720	데미지 되돌림 III	icon_items.magicalpaper3_tex	신비한 부적의 기이한 힘으로 피격 시 받은 피해의 일부분을 공격자에게 되돌립니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
52730	데미지 되돌림 IV	icon_items.magicalpaper4_tex	신비한 부적의 기이한 힘으로 피격 시 받은 피해의 일부분을 공격자에게 되돌립니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53100	최대 HP 증가 I	icon_items.abnormalpaper1_tex	이상한 부적의 기이한 힘으로 최대 HP가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53110	최대 HP 증가 II	icon_items.abnormalpaper2_tex	이상한 부적의 기이한 힘으로 최대 HP가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53120	최대 HP 증가 III	icon_items.abnormalpaper3_tex	이상한 부적의 기이한 힘으로 최대 HP가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53130	최대 HP 증가 IV	icon_items.abnormalpaper4_tex	이상한 부적의 기이한 힘으로 최대 HP가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53200	최대 MP 증가 I	icon_items.abnormalpaper1_tex	이상한 부적의 기이한 힘으로 최대 MP가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53210	최대 MP 증가 II	icon_items.abnormalpaper2_tex	이상한 부적의 기이한 힘으로 최대 MP가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53220	최대 MP 증가 III	icon_items.abnormalpaper3_tex	이상한 부적의 기이한 힘으로 최대 MP가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53230	최대 MP 증가 IV	icon_items.abnormalpaper4_tex	이상한 부적의 기이한 힘으로 최대 MP가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53300	HP 지속 회복 I	icon_items.abnormalpaper1_tex	이상한 부적의 기이한 힘으로 HP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53310	HP 지속 회복 II	icon_items.abnormalpaper2_tex	이상한 부적의 기이한 힘으로 HP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53320	HP 지속 회복 III	icon_items.abnormalpaper3_tex	이상한 부적의 기이한 힘으로 HP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53330	HP 지속 회복 IV	icon_items.abnormalpaper4_tex	이상한 부적의 기이한 힘으로 HP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
533300	HP 지속 회복 IV	icon_items.abnormalpaper4_tex	이상한 부적의 기이한 힘으로 HP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 30분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53400	MP 지속 회복 I	icon_items.abnormalpaper1_tex	이상한 부적의 기이한 힘으로 MP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53410	MP 지속 회복 II	icon_items.abnormalpaper2_tex	이상한 부적의 기이한 힘으로 MP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53420	MP 지속 회복 III	icon_items.abnormalpaper3_tex	이상한 부적의 기이한 힘으로 MP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53430	MP 지속 회복 IV	icon_items.abnormalpaper4_tex	이상한 부적의 기이한 힘으로 MP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53440	MP 지속 회복 IV	icon_items.abnormalpaper4_tex	신관의 증표의 기이한 힘으로 MP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53450	MP 지속 회복 IV	icon_items.abnormalpaper4_tex	삼색 호신부의 기이한 힘으로 MP가 지속적으로 회복 됩니다. 컨디션이 좋다면 효과는 최대 30분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53500	이동 속도 증가 I	icon_items.abnormalpaper1_tex	이상한 부적의 기이한 힘으로 이동 속도가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53510	이동 속도 증가 II	icon_items.abnormalpaper2_tex	이상한 부적의 기이한 힘으로 이동 속도가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53520	이동 속도 증가 III	icon_items.abnormalpaper3_tex	이상한 부적의 기이한 힘으로 이동 속도가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
53530	이동 속도 증가 IV	icon_items.abnormalpaper4_tex	이상한 부적의 기이한 힘으로 이동 속도가 향상 됩니다. 컨디션이 좋다면 효과는 최대 15분 동안 유지되며, 컨디션에 따라 효과 크기가 달라집니다.
