22025	Vague menaçante	200100	icon_skills.menacewave_tex	Vague menaçante brillante	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 60.
22026	Volonté de fer	220100	icon_skills.armoredwill_tex	Volonté de fer persistante	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
22027	Chaîne du maître	230100	icon_skills.chaincapture_tex	Chaîne du maître tenace	icon_crest.e_crestactivecooltimereset_tex	30% de chances de supprimer le temps de recharge.
22028	Coup d'entrave	210100	icon_skills.shockblow_tex	Coup d'entrave puissant	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 20%.
22029	Serment de protection	190100	icon_skills.vowofprotection_tex	Serment de protection énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22030	Attaque bondissante	130100	icon_skills.leaprampage_tex	Attaque bondissante puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22031	Cri de défi	40100	icon_skills.roar_tex	Test	icon_skills.voidtrap_tex	Sans effet
22032	Assaut	30100	icon_skills.screwthrough_tex	Assaut brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 100.
22033	Poussée du bouclier	80100	icon_skills.riposte_tex	Poussée du bouclier menaçante	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 100%.
22034	Affaiblissement	100100	icon_skills.armorbreak_tex	Affaiblissement persistant	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 100%.
22035	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Coup de bouclier embrasé	icon_crest.e_crestnextskillattackspeedup_tex	Augmente de 25% la vitesse d'incantation de la compétence d'enchaînement suivante : Assaut.
22036	Serment de protection	190100	icon_skills.vowofprotection_tex	Serment de protection de restauration	icon_crest.e_crestactivehprecoveryup_tex	Augmente le taux de récupération de PV du lanceur de 20% pendant 20 secondes.
22037	Cri du gardien	70100	icon_skills.inspiringroar_tex	Cri du gardien énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22038	Vague menaçante	200100	icon_skills.menacewave_tex	Vague menaçante persistante	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
22039	Fente chargée	150100	icon_skills.advancingcharge_tex	Fente chargée énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22040	Fente chargée	150100	icon_skills.advancingcharge_tex	Fente chargée de prestesse	icon_crest.e_crestactivespeedup_tex	Augmente la vitesse de déplacement de 10 pendant 7 secondes en combat.
22041	Volonté de fer	220100	icon_skills.armoredwill_tex	Volonté de fer de protection	icon_crest.e_crestpassiveskilleffectup_tex	Augmente l'absorption des dégâts de 25%.
22042	Coup d'entrave	210100	icon_skills.shockblow_tex	Coup d'entrave ralentissant	icon_crest.e_crestpassiveskilleffectup_tex	Réduit la vitesse de déplacement de l'ennemi de 30% supplémentaires.
22043	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne de précision	icon_crest.e_crestpassiverangeup_tex	Augmente la portée de 3 mètres.
22044	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne ralentissante	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de déplacement de l'adversaire de 50% pendant 4 secondes
22045	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Coup de bouclier retentissant	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 25%.
22046	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Coup de bouclier énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22047	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22048	Attaque combinée	10100	icon_skills.comboattack_tex	Attaque combinée menaçante	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 5%.
22049	Cri de défi	40100	icon_skills.roar_tex	Cri de défi brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 60.
22050	Coup d'entrave	210100	icon_skills.shockblow_tex	Coup d'entrave ralentissant	icon_crest.e_crestpassiveskilleffectup_tex	Réduit la vitesse de déplacement de l'ennemi de 30% supplémentaires.
22051	Assaut	30100	icon_skills.screwthrough_tex	Assaut brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 150.
22052	Cri du gardien	70100	icon_skills.inspiringroar_tex	Cri du gardien énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 35%.
22053	Exaspération	120100	icon_skills.provokerage_tex	Exaspération ralentissante	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de l'adversaire de 50% pendant 5 secondes.
22054	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne d'hébétude	icon_crest.e_crestpassivetargetspeeddown_tex	Réduit la vitesse d'attaque de la cible de 40% pendant 4 secondes.
22055	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne menaçante	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 30%.
22056	Cri de défi	40100	icon_skills.roar_tex	Cri de défi hâtif	icon_crest.e_crestpassiveskillspeedup_tex	Augmente la vitesse d'incantation de 25%.
22057	Cri de défi	40100	icon_skills.roar_tex	Cri de défi fondé	icon_crest.e_crestactivedefenceup_tex	Augmente la constitution de 21 en cas d'attaque réussie.
22058	Assaut	30100	icon_skills.screwthrough_tex	Assaut gravé	icon_crest.e_crestpassivecriticalup_tex	Double les chances d'infliger un coup critique.
22059	Coup d'entrave	210100	icon_skills.shockblow_tex	Coup d'entrave menaçant	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 50%.
22060	Laisse en chaîne	240100	icon_skills.harpoonshot_tex	Laisse en chaîne énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22061	Laisse en chaîne	240100	icon_skills.harpoonshot_tex	Laisse en chaîne persistante	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
22062	Attaque combinée	10100	icon_skills.comboattack_tex	Attaque combinée spirituelle	icon_crest.e_crestpassivemprecoveryup_tex	Augmente la régénération de PM de 20%.
22063	Poussée du bouclier	80100	icon_skills.riposte_tex	Poussée du bouclier menaçante	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 100%.
22064	Barrage au bouclier	180100	icon_skills.shieldattack_tex	Barrage au bouclier menaçant	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 200%.
22065	Attaque bondissante	130100	icon_skills.leaprampage_tex	Attaque bondissante d'hébétude	icon_crest.e_crestactiveattackspeeddown_tex	30% de chances de réduire la vitesse d'attaque de l'adversaire de 30% pendant 7 secondes.
22066	Bourrade	250100	icon_skills.overhelm_tex	Bourrade puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts des compétences de 25%.
22067	Retraite	260100	icon_skills.backstep_tex	Retraite énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22068	Cri de défi	40100	icon_skills.roar_tex	Cri de défi enthousiaste	icon_crest.e_creststrecover_tex	Augmente la régénération de détermination de 30%.
22069	Poussée du bouclier	80100	icon_skills.riposte_tex	Poussée du bouclier enthousiaste	icon_crest.e_creststrecover_tex	Augmente la régénération de détermination de 50%.
22070	Second souffle	160100	icon_skills.rejuvenation_tex	Second souffle enthousiaste	icon_crest.e_creststrecover_tex	Restaure 20 % de détermination supplémentaire.
22071	Inébranlable	20100	icon_skills.defence_tex	Inébranlable renforcé	icon_crest.e_creststrecover_tex	Augmente la détermination maximum de 500.
23000	Roulade	40100	icon_skills.tumbling_tex	Roulade de prestesse	icon_crest.e_crestactivespeedup_tex	30% de chances d'augmenter la vitesse de déplacement de 15% pendant 10 secondes.
23001	Attaque combinée	10100	icon_skills.comboattack_tex	Attaque combinée rapide	icon_crest.e_crestactiveattackspeedup_tex	10% de chances d'augmenter la vitesse d'attaque de 15% pendant 10 secondes.
23002	Attaque combinée	10100	icon_skills.comboattack_tex	Attaque combinée puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
23003	Surpuissance	180100	icon_skills.gatheringstrength_tex	Surpuissance brillante	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 33.
23004	Coup renversant	20100	icon_skills.handyslash_tex	Coup renversant puissant	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
23005	Réaction	100100	icon_skills.risingattack_tex	Réaction puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
23007	Coup renversant	20100	icon_skills.handyslash_tex	Coup renversant alimenté	icon_crest.e_crestnextskillattackup_tex	Augmente de 25% les dégâts de la compétence d'enchaînement suivante : Tourbillon.
23008	Réaction	100100	icon_skills.risingattack_tex	Réaction alimentée	icon_crest.e_crestnextskillattackup_tex	Augmente de 25% les dégâts de la compétence d'enchaînement suivante : Frappe bondissante.
23009	Frappe verticale	80100	icon_skills.cuttingslash_tex	Frappe verticale tenace	icon_crest.e_crestactivecooltimereset_tex	50% de chances de supprimer le temps de recharge.
23010	Attaque combinée	10100	icon_skills.comboattack_tex	Attaque combinée spirituelle	icon_crest.e_crestpassivemprecoveryup_tex	Augmente la régénération de PM de 10%.
23011	Cri de triomphe	70100	icon_skills.shout_tex	Cri de triomphe spirituel	icon_crest.e_crestpassivemprecoveryup_tex	Augmente la régénération de PM de 50%.
23012	Tourbillon	30100	icon_skills.sworddance_tex	Tourbillon brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 63.
23013	Célérité	50100	icon_skills.dash_tex	Célérité énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
23014	Attaque sournoise	60100	icon_skills.turnaroundattack_tex	Attaque sournoise énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 15%.
23015	Cri de triomphe	70100	icon_skills.shout_tex	Cri de triomphe énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
23016	Poussée du cœur	120100	icon_skills.stingerblade_tex	Poussée du cœur puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
23017	Coup furieux	160100	icon_skills.ragingstrike_tex	Coup furieux puissant	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
23018	Revers étourdissant	130100	icon_skills.flatblade_tex	Revers étourdissant puissant	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
23019	Tête baissée	170100	icon_skills.advancingleap_tex	Tête baissée énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
23020	Frappe bondissante	90100	icon_skills.downblow_tex	Frappe bondissante brillante	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 50.
23021	Lame distante	140100	icon_skills.tripleslash_tex	Lame distante brillante	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 18.
