21028	コンバットストライク	icon_skills.aggravatingstrike_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「スピリットコンボ」使用時、スキル威力が20％増加
21029	ダッシュスラッシュ	icon_skills.rushingslash_tex	連精の紋章	icon_crest.e_crestnextskillmpdown_tex	連係して「ポイズンストライク」使用時、消費MPが50減少
21030	ストロングスラッシュ	icon_skills.hardslash_tex	連精の紋章	icon_crest.e_crestnextskillmpdown_tex	連係して「ランブロー」使用時、消費MPが88減少
21031	ストロングスラッシュ	icon_skills.hardslash_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「ランブロー」使用時、スキル威力が20％増加
21032	ストロングスラッシュ	icon_skills.hardslash_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	クールタイムを25%短縮
21033	スピリットコンボ	icon_skills.tenaciousattack_tex	減速の紋章	icon_crest.e_crestactiveattackspeeddown_tex	10%の確率で攻撃速度を15％減少（7秒間持続）
21034	トレントブロー	icon_skills.nanmu_tex	怠惰の紋章	icon_crest.e_crestactivespeeddown_tex	25%の確率で対象に移動不可効果を発生（4秒間持続）
21035	ダッシュスラッシュ	icon_skills.rushingslash_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「コンバットストライク」使用時、スキル威力が20％増加
21036	回り込み	icon_skills.backattack_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを25%短縮
21037	カウンターストライク	icon_skills.reversalturningattack_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が50%延長
21038	カウンターストライク	icon_skills.reversalturningattack_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	クールタイムを20%短縮
21039	連撃	icon_skills.comboattack_tex	気絶の紋章	icon_crest.e_crestactivestun_tex	5%の確率で対象に気絶効果を発生（2秒間持続）
21040	バトルクライ	icon_skills.thunderingroar_tex	迅速の紋章	icon_crest.e_crestpassiveskillspeedup_tex	発動速度が50%上昇
21041	バトルクライ	icon_skills.thunderingroar_tex	貫通の紋章	icon_crest.e_crestpassivethorns_tex	効果の適用率が10%上昇
21042	バトルクライ	icon_skills.thunderingroar_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が100%追加上昇
21043	コンバットストライク	icon_skills.aggravatingstrike_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が50%延長
21044	コンバットストライク	icon_skills.aggravatingstrike_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「跳躍斬り」使用時、スキル威力が35％増加
21045	ウィンドスラッシュ	icon_skills.allroundslash_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	30%の確率でクールタイムが初期化
21046	回避	icon_skills.tumbling_tex	連忍の紋章	icon_crest.e_crestnextskillhpheal_tex	連係して「ポイズンストライク」命中時、全HPの3％が即時に回復
21047	エバジョンアタック	icon_skills.evasionattack_tex	テスト	icon_skills.voidtrap_tex	効果無し
21048	バイトスプリット	icon_skills.heavybite_tex	迅速の紋章	icon_crest.e_crestactiveattackspeedup_tex	攻撃速度が30%上昇
21049	バイトスプリット	icon_skills.heavybite_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
21050	ワイルドレイジ - スラスト	icon_skills.dualrapidpiercing_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が50%延長
21051	ワイルドレイジ - スラスト	icon_skills.dualrapidpiercing_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが75減少
21052	ワイルドレイジ - ディセクト	icon_skills.dualslash_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
21053	ワイルドレイジ - ディセクト	icon_skills.dualslash_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが80減少
21054	ワイルドレイジ - ディセクト	icon_skills.dualslash_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	50%の確率でクールタイムが初期化
21064	ランブロー	icon_skills.pointattack_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
21065	エバジョンアタック	icon_skills.evasionattack_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを30%短縮
21066	ランブロー	icon_skills.pointattack_tex	忍耐の紋章	icon_crest.e_crestpassivehpheal_tex	打撃成功時、全HPの0.5%が即時に回復
21067	回避	icon_skills.tumbling_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	消費STが100減少
21068	ディフェンススタンス	icon_skills.ironwillb_tex	決意の紋章	icon_crest.e_crestpassiveskilleffectup_tex	耐久力がさらに10%上昇
21069	コンバットストライク	icon_skills.aggravatingstrike_tex	忍耐の紋章	icon_crest.e_crestpassivehpdown_tex	消費HPが50%減少
21070	連撃	icon_skills.comboattack_tex	精神の紋章	icon_crest.e_crestpassivemprecoveryup_tex	命中時のMP回復量が35%増加
21071	シャドウツイン	icon_skills.decoy_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを25%短縮
21072	コンバットストライク	icon_skills.aggravatingstrike_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「跳躍斬り」使用時、スキル威力が45％増加
21073	ダッシュスラッシュ	icon_skills.rushingslash_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「コンバットストライク」使用時、スキル威力が50％増加
21074	エバジョンアタック	icon_skills.evasionattack_tex	保護の紋章	icon_crest.e_crestactivedefenceup_tex	耐久力が25上昇（8秒間持続）
21075	回り込み	icon_skills.backattack_tex	堅忍の紋章	icon_crest.e_crestactiveattackspeedup_tex	ストックが0%増加
21076	ストロングスラッシュ	icon_skills.hardslash_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
21077	ストロングスラッシュ	icon_skills.hardslash_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が25%延長
21078	カウンターストライク	icon_skills.reversalturningattack_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「ストロングスラッシュ」使用時、スキル威力が10％増加
21079	ゲイルレイザー	icon_skills.raker_tex	必殺の紋章	icon_crest.e_crestpassivecriticalup_tex	クリティカル発生率が2倍上昇
21080	ゲイルレイザー	icon_skills.raker_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	ストック発動時、スキル威力が25％増加
21081	回り込み	icon_skills.backattack_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が50%延長
21082	バイトスプリット	icon_skills.heavybite_tex	迅速の紋章	icon_crest.e_crestactiveattackspeedup_tex	攻撃速度が30%上昇
21083	ポイズンストライク	icon_skills.poisonblowattack_tex	決意の紋章	icon_crest.e_crestactiveattackspeedup_tex	ポイズンストライクの障害ステータスが最大2回重複可能
21084	ワイルドレイジ - ディセクト	icon_skills.dualslash_tex	堅忍の紋章	icon_crest.e_crestactiveattackspeedup_tex	ストックが0%増加
21085	シュレッド	icon_skills.rupture_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
21086	ソードディフェンス	icon_skills.twinswordsdefence_tex	力の紋章	icon_crest.e_crestactiveattackup_tex	防御成功時、30%の確率で力が15％上昇（10秒間持続）
21087	シャドウチェンジ	icon_skills.shadowchange_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が20%追加上昇
21088	ソードバインド	icon_skills.bindingblade_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が20%増加
21089	ソードバインド	icon_skills.bindingblade_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が20%増加
21090	ソードバインド	icon_skills.bindingblade_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
21091	デッドリーウィル	icon_skills.deadlywill_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が20%延長
21092	ソードバインド	icon_skills.bindingblade_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
21093	レイジインダクション	icon_skills.provokerage_tex	怠惰の紋章	icon_crest.e_crestpassivespeeddown_tex	移動速度を追加で50％減少（5秒間持続）
21094	レイジインダクション	icon_skills.provokerage_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
21095	回避	icon_skills.tumbling_tex	迅速の紋章	icon_crest.e_crestactiveattackspeedup_tex	40%の確率で攻撃速度が15％上昇（10秒間持続）
21096	トレントブロー	icon_skills.nanmu_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が40%追加上昇
21097	ウィンドスラッシュ	icon_skills.allroundslash_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
21098	ストロングスラッシュ	icon_skills.hardslash_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「ランブロー」使用時、スキル威力が20％増加
21099	スピリットコンボ	icon_skills.tenaciousattack_tex	減速の紋章	icon_crest.e_crestactiveattackspeeddown_tex	20%の確率で攻撃速度を15％減少（7秒間持続）
21100	回り込み	icon_skills.backattack_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを25%短縮
21101	回避	icon_skills.tumbling_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	消費STが120減少
21102	ディフェンススタンス	icon_skills.ironwillb_tex	決意の紋章	icon_crest.e_crestpassiveskilleffectup_tex	耐久力上昇効果 10% 上昇
21103	ダッシュスラッシュ	icon_skills.rushingslash_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「コンバットストライク」使用時、スキル威力が50％増加
21104	ゲイルレイザー	icon_skills.raker_tex	必殺の紋章	icon_crest.e_crestpassivecriticalup_tex	クリティカル発生率が2倍上昇
21105	ゲイルレイザー	icon_skills.raker_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	ストック発動時、スキル威力が30％増加
21106	デッドリーウィル	icon_skills.deadlywill_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が20%延長
21107	ワイルドレイジ - スラスト	icon_skills.dualrapidpiercing_tex	必殺の紋章	icon_crest.e_crestpassivecriticalup_tex	モンスター攻撃時、クリティカル発生率が2倍上昇
22000	スタンドファスト	icon_skills.defence_tex	力の紋章	icon_crest.e_crestactiveattackup_tex	防御成功時、30%の確率で力が15％上昇（10秒間持続）
22001	スタンドファスト	icon_skills.defence_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「シールドカウンター」使用時、スキル威力が25％増加
22002	スタンドファスト	icon_skills.defence_tex	連精の紋章	icon_crest.e_crestnextskillmpdown_tex	連係して「シールドカウンター」使用時、消費MPが115減少
22003	連撃	icon_skills.comboattack_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が5%追加上昇
22004	チャレンジシャウト	icon_skills.roar_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が20%追加上昇
22005	チャレンジシャウト	icon_skills.roar_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが60減少
22006	レイジインダクション	icon_skills.provokerage_tex	怠惰の紋章	icon_crest.e_crestpassivespeeddown_tex	移動速度を追加で50％減少（5秒間持続）
22007	インテンスダッシュ	icon_skills.screwthrough_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
22008	シールドカウンター	icon_skills.riposte_tex	テスト	icon_skills.voidtrap_tex	効果無し
22009	シールドバッシュ	icon_skills.shieldstrike_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が25%延長
22010	ガーディアンシャウト	icon_skills.inspiringroar_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが200減少
22012	反撃	icon_skills.risingattack_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
22013	シールドバレッジ	icon_skills.shieldattack_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが19減少
22015	連撃	icon_skills.comboattack_tex	精神の紋章	icon_crest.e_crestpassivemprecoveryup_tex	命中時のMP回復量が20%増加
22016	アーマーブレイク	icon_skills.armorbreak_tex	精神の紋章	icon_crest.e_crestactivempzero_tex	35%の確率でMPを消費せずスキル発動
22017	リーシュ	icon_skills.hookthrow_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22018	レイジインダクション	icon_skills.provokerage_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22019	シールドバッシュ	icon_skills.shieldstrike_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを25%短縮
22020	チャージングランジ	icon_skills.advancingcharge_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
22021	リザレクションウィル	icon_skills.rejuvenation_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを25%短縮
22022	バトルウィル	icon_skills.fightingwill_tex	決意の紋章	icon_crest.e_crestpassiveskilleffectup_tex	攻撃速度が10%上昇
22023	スプリングアタック	icon_skills.leaprampage_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが75減少
22024	反撃	icon_skills.risingattack_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22025	メナスウェーブ	icon_skills.menacewave_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが60減少
22026	アイアンウィル	icon_skills.armoredwill_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が50%延長
22027	チェインリーシュ	icon_skills.chaincapture_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	30%の確率でクールタイムが初期化
22028	インパクトスラッグ	icon_skills.shockblow_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が20%増加
22029	ガードプロミス	icon_skills.vowofprotection_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22030	スプリングアタック	icon_skills.leaprampage_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
22031	チャレンジシャウト	icon_skills.roar_tex	テスト	icon_skills.voidtrap_tex	効果無し
22032	インテンスダッシュ	icon_skills.screwthrough_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが100減少
22033	シールドカウンター	icon_skills.riposte_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が100%追加上昇
22034	アーマーブレイク	icon_skills.armorbreak_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が100%延長
22035	シールドバッシュ	icon_skills.shieldstrike_tex	連迅の紋章	icon_crest.e_crestnextskillattackspeedup_tex	連係して「インテンスダッシュ」使用時、発動速度が25％上昇
22036	ガードプロミス	icon_skills.vowofprotection_tex	救済の紋章	icon_crest.e_crestactivehprecoveryup_tex	使用者にHP回復効果を適用時、回復量が20％増加（20秒間持続）
22037	ガーディアンシャウト	icon_skills.inspiringroar_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを25%短縮
22038	メナスウェーブ	icon_skills.menacewave_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が50%延長
22039	チャージングランジ	icon_skills.advancingcharge_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22040	チャージングランジ	icon_skills.advancingcharge_tex	活力の紋章	icon_crest.e_crestactivespeedup_tex	戦闘中の移動速度が10上昇（7秒間持続）
22041	アイアンウィル	icon_skills.armoredwill_tex	決意の紋章	icon_crest.e_crestpassiveskilleffectup_tex	ダメージ無効化の最大値が25%増加
22042	インパクトスラッグ	icon_skills.shockblow_tex	決意の紋章	icon_crest.e_crestpassiveskilleffectup_tex	対象の移動速度をさらに30%減少
22043	リーシュ	icon_skills.hookthrow_tex	命中の紋章	icon_crest.e_crestpassiverangeup_tex	射程距離が3m増加
22044	リーシュ	icon_skills.hookthrow_tex	怠惰の紋章	icon_crest.e_crestpassivespeeddown_tex	対象の移動速度を追加で50％減少（4秒間持続）
22045	シールドバッシュ	icon_skills.shieldstrike_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が25%延長
22046	シールドバッシュ	icon_skills.shieldstrike_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを25%短縮
22047	リーシュ	icon_skills.hookthrow_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22048	連撃	icon_skills.comboattack_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が5%追加上昇
22049	チャレンジシャウト	icon_skills.roar_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが60減少
22050	インパクトスラッグ	icon_skills.shockblow_tex	決意の紋章	icon_crest.e_crestpassiveskilleffectup_tex	対象の移動速度をさらに30%減少
22051	インテンスダッシュ	icon_skills.screwthrough_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが150減少
22052	ガーディアンシャウト	icon_skills.inspiringroar_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを35%短縮
22053	レイジインダクション	icon_skills.provokerage_tex	怠惰の紋章	icon_crest.e_crestpassivespeeddown_tex	移動速度を追加で50％減少（5秒間持続）
22054	リーシュ	icon_skills.hookthrow_tex	減速の紋章	icon_crest.e_crestpassivetargetspeeddown_tex	対象の攻撃速度を40％減少（4秒間持続）
22055	リーシュ	icon_skills.hookthrow_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が30%追加上昇
22056	チャレンジシャウト	icon_skills.roar_tex	迅速の紋章	icon_crest.e_crestpassiveskillspeedup_tex	発動速度が25%上昇
22057	チャレンジシャウト	icon_skills.roar_tex	保護の紋章	icon_crest.e_crestactivedefenceup_tex	命中時、耐久力が21上昇（8秒間持続）
22058	インテンスダッシュ	icon_skills.screwthrough_tex	必殺の紋章	icon_crest.e_crestpassivecriticalup_tex	クリティカル発生率が2倍上昇
22059	インパクトスラッグ	icon_skills.shockblow_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が50%追加上昇
22060	チェインアンカー	icon_skills.harpoonshot_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22061	チェインアンカー	icon_skills.harpoonshot_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が50%延長
22062	連撃	icon_skills.comboattack_tex	精神の紋章	icon_crest.e_crestpassivemprecoveryup_tex	命中時のMP回復量が20%増加
22063	シールドカウンター	icon_skills.riposte_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が100%追加上昇
22064	シールドバレッジ	icon_skills.shieldattack_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が200%追加上昇
22065	スプリングアタック	icon_skills.leaprampage_tex	減速の紋章	icon_crest.e_crestactiveattackspeeddown_tex	30%の確率で攻撃速度を30％減少（7秒間持続）
22066	シールドクラッシュ	icon_skills.overhelm_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
22067	後方跳躍	icon_skills.backstep_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	消費STが100減少
22068	チャレンジシャウト	icon_skills.roar_tex	意志の紋章	icon_crest.e_creststrecover_tex	スタミナの回復量が30%増加
22069	シールドカウンター	icon_skills.riposte_tex	意志の紋章	icon_crest.e_creststrecover_tex	スタミナの回復量が50%増加
22070	リザレクションウィル	icon_skills.rejuvenation_tex	意志の紋章	icon_crest.e_creststrecover_tex	スタミナが20％追加で回復
22071	スタンドファスト	icon_skills.defence_tex	意志の紋章	icon_crest.e_creststrecover_tex	スタミナの最大量が49900%増加
22072	戦線維持	icon_skills.holdtheline_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22073	戦線維持	icon_skills.holdtheline_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が30%延長
22074	戦線維持	icon_skills.holdtheline_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが150減少
22075	戦線維持	icon_skills.holdtheline_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が100%追加上昇
22076	戦線維持	icon_skills.holdtheline_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が100%追加上昇
22077	戦線維持	icon_skills.holdtheline_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が30%延長
22078	戦線維持	icon_skills.holdtheline_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22079	チャレンジシャウト	icon_skills.roar_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が40%追加上昇
22080	インテンスダッシュ	icon_skills.screwthrough_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が30%増加
22081	スプリングアタック	icon_skills.leaprampage_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が30%増加
22082	アーマーブレイク	icon_skills.armorbreak_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が100%延長
22083	チャージングランジ	icon_skills.advancingcharge_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22084	チャレンジシャウト	icon_skills.roar_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが80減少
22085	チャレンジシャウト	icon_skills.roar_tex	迅速の紋章	icon_crest.e_crestpassiveskillspeedup_tex	発動速度が25%上昇
22086	シールドカウンター	icon_skills.riposte_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が120%追加上昇
22087	シールドバレッジ	icon_skills.shieldattack_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が200%追加上昇
22088	シールドクラッシュ	icon_skills.overhelm_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
22089	後方跳躍	icon_skills.backstep_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	消費STが100減少
22090	戦線維持	icon_skills.holdtheline_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が120%追加上昇
23000	回避	icon_skills.tumbling_tex	活力の紋章	icon_crest.e_crestactivespeedup_tex	30%の確率で移動速度が15％上昇（10秒間持続）
23001	連撃	icon_skills.comboattack_tex	迅速の紋章	icon_crest.e_crestactiveattackspeedup_tex	10%の確率で攻撃速度が15％上昇（10秒間持続）
23002	連撃	icon_skills.comboattack_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
23003	パワーセーブ	icon_skills.gatheringstrength_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが33減少
23004	ノックダウンストライク	icon_skills.handyslash_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
23005	反撃	icon_skills.risingattack_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
23007	ノックダウンストライク	icon_skills.handyslash_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「ホイールウィンド」使用時、スキル威力が25％増加
23008	反撃	icon_skills.risingattack_tex	連闘の紋章	icon_crest.e_crestnextskillattackup_tex	連係して「跳躍斬り」使用時、スキル威力が25％増加
23009	ブレードビセクション	icon_skills.cuttingslash_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	50%の確率でクールタイムが初期化
23010	連撃	icon_skills.comboattack_tex	精神の紋章	icon_crest.e_crestpassivemprecoveryup_tex	命中時のMP回復量が10%増加
23011	気合	icon_skills.shout_tex	精神の紋章	icon_crest.e_crestpassivemprecoveryup_tex	MP回復量が50%増加
23012	ホイールウィンド	icon_skills.sworddance_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが63減少
23013	疾駆	icon_skills.dash_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを25%短縮
