117	7000		1103	3단 몰아찍기	icon_skills.kumas_3combo_tex
117	7000		1212	물러서기	icon_skills.kumas_backjump_tex
121	9005	연맹 대포	1301	포탄 발사	icon_skills.vehicleex_att01_tex
121	9005	연맹 대포	1302	포탄 발사	icon_skills.vehicleex_att01_tex
121	9005	연맹 대포	1501	내리기	icon_skills.vehicleex_getoff_tex
122	9005	연맹 대포	1301	포탄 발사	icon_skills.vehicleex_att01_tex
122	9005	연맹 대포	1302	포탄 발사	icon_skills.vehicleex_att01_tex
122	9005	연맹 대포	1501	내리기	icon_skills.vehicleex_getoff_tex
123	9005	연맹 대포	1301	포탄 발사	icon_skills.vehicleex_att01_tex
123	9005	연맹 대포	1302	포탄 발사	icon_skills.vehicleex_att01_tex
123	9005	연맹 대포	1501	내리기	icon_skills.vehicleex_getoff_tex
210	2999	물대포	1101	포탄 발사	icon_items.q_arogonnmucus_tex
210	2999	물대포	1201	내리기	icon_skills.vehicleex_getoff_tex
210	3000	물대포	1101	포탄 발사	icon_items.q_arogonnmucus_tex
210	3000	물대포	1201	내리기	icon_skills.vehicleex_getoff_tex
210	4000	장난감 태양 전차	1101	포탄 발사	icon_skills.vehicleex_att01_tex
210	4000	장난감 태양 전차	1102	포탄 발사	icon_skills.vehicleex_att01_tex
210	4000	장난감 태양 전차	1201	내리기	icon_skills.vehicleex_getoff_tex
425	8041	대포	1101	포탄 발사	icon_skills.vehicleex_att01_tex
425	8041	대포	1201	내리기	icon_skills.vehicleex_getoff_tex
443	4000	이동형 공성병기	1101	포탄 발사	icon_skills.vehicleex_att01_tex
443	4000	이동형 공성병기	1102	포탄 발사	icon_skills.vehicleex_att01_tex
443	4000	이동형 공성병기	1201	내리기	icon_skills.vehicleex_getoff_tex
447	300	할로윈 대포	1201	내리기	icon_skills.vehicleex_getoff_tex
447	300	할로윈 대포	2101	호박 발사	icon_skills.vehicleex_att01_tex
447	300	할로윈 대포	2102	호박 발사	icon_skills.vehicleex_att01_tex
447	310	할로윈 대포	1201	내리기	icon_skills.vehicleex_getoff_tex
447	310	할로윈 대포	2101	호박 발사	icon_skills.vehicleex_att01_tex
447	310	할로윈 대포	2102	호박 발사	icon_skills.vehicleex_att01_tex
447	311	할로윈 대포	1201	내리기	icon_skills.vehicleex_getoff_tex
447	311	할로윈 대포	2101	호박 발사	icon_skills.vehicleex_att01_tex
447	311	할로윈 대포	2102	호박 발사	icon_skills.vehicleex_att01_tex
450	5000	비공정	1101	출발	icon_skills.vehicle_drive_tex
450	5000	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
453	500		1101	포탄 발사	icon_skills.vehicleex_att01_tex
453	500		1201	내리기	icon_skills.vehicleex_getoff_tex
453	501		1101	포탄 발사	icon_skills.vehicleex_att01_tex
453	501		1201	내리기	icon_skills.vehicleex_getoff_tex
725	8041	대포	1101	포탄 발사	icon_skills.vehicleex_att01_tex
725	8041	대포	1201	내리기	icon_skills.vehicleex_getoff_tex
743	4000	이동형 공성병기	1101	포탄 발사	icon_skills.vehicleex_att01_tex
743	4000	이동형 공성병기	1102	포탄 발사	icon_skills.vehicleex_att01_tex
743	4000	이동형 공성병기	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5000	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5000	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5001	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5001	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5002	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5002	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5003	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5003	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5004	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5004	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5005	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5005	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5006	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5006	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5007	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5007	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5008	비공정	1101	출발	icon_skills.vehicle_drive_tex
750	5008	비공정	1201	내리기	icon_skills.vehicleex_getoff_tex
750	5009	비공정	1101	출발	icon_skills.vehicle_drive_tex
1023	3000007	연맹 대포	1101	포탄 발사	icon_skills.vehicleex_att01_tex
1023	3000007	연맹 대포	1102	포탄 발사	icon_skills.vehicleex_att01_tex
1023	3000007	연맹 대포	1201	내리기	icon_skills.vehicleex_getoff_tex
