81002	Piledriver X		
81030	Piledriver X		
81100	Piledriver XI		
81101	Piledriver XI		
81102	Piledriver XI		
81130	Piledriver XI		
90100	Jackhammer I		
90101	Jackhammer I		
90102	Jackhammer I		
90130	Jackhammer I		
90200	Jackhammer II		
90201	Jackhammer II		
90202	Jackhammer II		
90230	Jackhammer II		
90300	Jackhammer III		
90301	Jackhammer III		
90302	Jackhammer III		
90330	Jackhammer III		
90400	Jackhammer IV		
90401	Jackhammer IV		
90402	Jackhammer IV		
90430	Jackhammer IV		
90500	Jackhammer V		
90501	Jackhammer V		
90502	Jackhammer V		
90530	Jackhammer V		
90600	Jackhammer VI		
90601	Jackhammer VI		
90602	Jackhammer VI		
90630	Jackhammer VI		
90700	Jackhammer VII		
90701	Jackhammer VII		
90702	Jackhammer VII		
90730	Jackhammer VII		
90800	Jackhammer VIII		
90801	Jackhammer VIII		
90802	Jackhammer VIII		
90830	Jackhammer VIII		
90900	Jackhammer IX		
90901	Jackhammer IX		
90902	Jackhammer IX		
90930	Jackhammer IX		
91000	Jackhammer X		
91001	Jackhammer X		
91002	Jackhammer X		
91030	Jackhammer X		
91100	Jackhammer XI		
91101	Jackhammer XI	true	true
91102	Jackhammer XI		
91130	Jackhammer XI		
91131	Jackhammer XI		
91132	Jackhammer XI		
100100	Counterpunch I		
100200	Counterpunch II		
100300	Counterpunch III		
100400	Counterpunch IV		
100500	Counterpunch V		
100600	Counterpunch VI		
100700	Counterpunch VII		
100800	Counterpunch VIII		
100830	Counterpunch VIII		
100900	Counterpunch IX		
120100	Retaliate I		
120200	Retaliate II		
120300	Retaliate III		
120400	Retaliate IV		
120500	Retaliate V		
120600	Retaliate VI		
120700	Retaliate VII		
120800	Retaliate VIII		
120900	Retaliate IX		
121000	Retaliate X		
130100	Provoke I		
130200	Provoke II		
130300	Provoke III		
130400	Provoke IV		
130500	Provoke V		
130600	Provoke VI		
130700	Provoke VII		
130800	Provoke VIII		
130900	Provoke XI		
140100	Infuriate		
150100	High Kick I		
150200	High Kick II		
150300	High Kick III		
150400	High Kick IV		
150500	High Kick V		
150600	High Kick VI		
150700	High Kick VII		
150800	High Kick VIII		
150900	High Kick IX		
151000	High Kick X		
160100	Flip Kick I		
160200	Flip Kick II		
160300	Flip Kick III		
160400	Flip Kick IV		
160500	Flip Kick V		
170100	Rampage I		
170200	Rampage II		
170300	Rampage III		
170400	Rampage IV		
170500	Rampage V		
170600	Rampage VI		
170700	Rampage VII		
170800	Rampage VIII		
170900	Rampage IX		
171010	Rampage X		
171000	Rampage X		
180100	Growing Fury		
190100	Invigorating Rage		
200100	Meat Grinder I		
200200	Meat Grinder II		
200300	Meat Grinder III		
200400	Meat Grinder IV		
200500	Meat Grinder V		
200600	Meat Grinder VI		
200700	Meat Grinder VII		
200800	Meat Grinder VIII		
200900	Meat Grinder IX		
201000	Meat Grinder X		
210100	Mounting Rage		
400100	Quick Dash		
