117	6000		1109	Rundumschlag mit Rechts	icon_skills.kumas_lefthit_tex
117	6000		1311	Bauchrolle	icon_skills.kumas_frontroll_tex
117	6000		2201	Kumasreinigung	icon_skills.purify_tex
117	7000		1103	3er Klaps	icon_skills.kumas_3combo_tex
117	7000		1212	Rückschritt	icon_skills.kumas_backjump_tex
121	9005	Freihandelskanone	1301	Salve abfeuern	icon_skills.vehicleex_att01_tex
121	9005	Freihandelskanone	1302	Salve abfeuern	icon_skills.vehicleex_att01_tex
121	9005	Freihandelskanone	1501	Absitzen	icon_skills.vehicleex_getoff_tex
122	9005	Kanone der Union der Erleuchtung	1301	Salve abfeuern	icon_skills.vehicleex_att01_tex
122	9005	Kanone der Union der Erleuchtung	1302	Salve abfeuern	icon_skills.vehicleex_att01_tex
122	9005	Kanone der Union der Erleuchtung	1501	Absitzen	icon_skills.vehicleex_getoff_tex
123	9005	Kanone des Eisernen Ordens	1301	Salve abfeuern	icon_skills.vehicleex_att01_tex
123	9005	Kanone des Eisernen Ordens	1302	Salve abfeuern	icon_skills.vehicleex_att01_tex
123	9005	Kanone des Eisernen Ordens	1501	Absitzen	icon_skills.vehicleex_getoff_tex
210	2999	Spritzkanone	1101	Salve abfeuern	icon_items.q_arogonnmucus_tex
210	2999	Spritzkanone	1201	Absitzen	icon_skills.vehicleex_getoff_tex
210	3000	Spritzkanone	1101	Salve abfeuern	icon_items.q_arogonnmucus_tex
210	3000	Spritzkanone	1201	Absitzen	icon_skills.vehicleex_getoff_tex
210	4000	Spielzeugpanzer	1101	Salve abfeuern	icon_skills.vehicleex_att01_tex
210	4000	Spielzeugpanzer	1102	Salve abfeuern	icon_skills.vehicleex_att01_tex
210	4000	Spielzeugpanzer	1201	Absitzen	icon_skills.vehicleex_getoff_tex
425	8041	Kanone	1101	Salve abfeuern	icon_skills.vehicleex_att01_tex
425	8041	Kanone	1201	Absitzen	icon_skills.vehicleex_getoff_tex
443	4000	Mobile Belagerungswaffe	1101	Salve abfeuern	icon_skills.vehicleex_att01_tex
443	4000	Mobile Belagerungswaffe	1102	Salve abfeuern	icon_skills.vehicleex_att01_tex
443	4000	Mobile Belagerungswaffe	1201	Verlassen	icon_skills.vehicleex_getoff_tex
447	300	Halloweenkanone	1201	Absitzen	icon_skills.vehicleex_getoff_tex
447	300	Halloweenkanone	2101	Kürbis schießen	icon_skills.vehicleex_att01_tex
447	300	Halloweenkanone	2102	Kürbis schießen	icon_skills.vehicleex_att01_tex
447	310		1201	Absitzen	icon_skills.vehicleex_getoff_tex
447	310		2101	Kürbis schießen	icon_skills.vehicleex_att01_tex
447	310		2102	Kürbis schießen	icon_skills.vehicleex_att01_tex
447	311	Halloweenkanone	1201	Absitzen	icon_skills.vehicleex_getoff_tex
447	311	Halloweenkanone	2101	Kürbis schießen	icon_skills.vehicleex_att01_tex
447	311	Halloweenkanone	2102	Kürbis schießen	icon_skills.vehicleex_att01_tex
450	5000	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
450	5000	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
453	500		1101	Salve abfeuern	icon_skills.vehicleex_att01_tex
453	500		1201	Absitzen	icon_skills.vehicleex_getoff_tex
453	501		1101	Salve abfeuern	icon_skills.vehicleex_att01_tex
453	501		1201	Absitzen	icon_skills.vehicleex_getoff_tex
725	8041	Kanone	1101	Salve abfeuern	icon_skills.vehicleex_att01_tex
725	8041	Kanone	1201	Absitzen	icon_skills.vehicleex_getoff_tex
743	4000	Mobile Belagerungswaffe	1101	Salve abfeuern	icon_skills.vehicleex_att01_tex
743	4000	Mobile Belagerungswaffe	1102	Salve abfeuern	icon_skills.vehicleex_att01_tex
743	4000	Mobile Belagerungswaffe	1201	Absitzen	icon_skills.vehicleex_getoff_tex
750	5000	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5000	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5001	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5001	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5002	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5002	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5003	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5003	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5004	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5004	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5005	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5005	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5006	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5006	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5007	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5007	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5008	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
750	5008	Luftschiff	1201	Springen	icon_skills.vehicleex_getoff_tex
750	5009	Luftschiff	1101	Abflug	icon_skills.vehicle_drive_tex
1023	3000007	Allianzkanone	1101	Salve abfeuern	icon_skills.vehicleex_att01_tex
1023	3000007	Allianzkanone	1102	Salve abfeuern	icon_skills.vehicleex_att01_tex
1023	3000007	Allianzkanone	1201	Absitzen	icon_skills.vehicleex_getoff_tex
