750	5005	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5006	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
750	5006	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5007	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
750	5007	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5008	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
750	5008	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5009	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
1023	3000007	Alliance Cannon	1101	Fire Salvo	icon_skills.vehicleex_att01_tex
1023	3000007	Alliance Cannon	1102	Fire Salvo	icon_skills.vehicleex_att01_tex
1023	3000007	Alliance Cannon	1201	Dismount	icon_skills.vehicleex_getoff_tex
